日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,04:40-04:50,579.4868666666667,579.4868666666667,0.0,0.0,0.0,76.64011666666676,0.4422,10800.0,10800.0
2025-02-01,04:50-05:00,565.7766666666666,565.7766666666666,0.0,0.0,0.0,66.13499999999999,0.4395,10800.0,10800.0
2025-02-01,05:00-05:10,545.7249999999999,545.7249999999999,0.0,0.0,0.0,56.941416666666555,0.4333,10800.0,10800.0
2025-02-01,05:10-05:20,565.3349000000001,565.3349000000001,0.0,0.0,0.0,66.81946666666664,0.4439,10800.0,10800.0
2025-02-01,05:20-05:30,585.9933333333335,585.9933333333335,0.0,0.0,0.0,56.770000000000095,0.4301,10800.0,10800.0
2025-02-01,05:30-05:40,1449.5167666666666,1449.5167666666666,0.0,0.0,0.0,902.10645,0.3713,10800.0,10800.0
2025-02-01,05:40-05:50,591.5039166666667,591.5039166666667,0.0,0.0,0.0,60.32275000000004,0.5708,10800.0,10800.0
2025-02-01,05:50-06:00,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,0.9099,10800.0,10232.24074074074
2025-02-01,06:00-06:10,0.0,0.0,0.0,535.1871833333333,-0.0,0.0,0.9368,10232.24074074074,9637.588314814815
2025-02-01,06:10-06:20,0.0,0.0,0.0,533.3553333333329,4.547473508864641e-13,0.0,0.8758,9637.588314814815,9044.971277777779
2025-02-01,06:20-06:30,0.0,0.0,0.0,504.5200000000006,0.0,6.252776074688882e-13,0.8759,9044.971277777779,8484.3935
2025-02-01,06:30-06:40,0.0,0.0,0.0,519.5536833333335,0.0,2.2737367544323206e-13,0.8601,8484.3935,7907.1116296296295
2025-02-01,06:40-06:50,0.0,0.0,0.0,551.4800833333331,1.1368683772161603e-13,0.0,0.8442,7907.1116296296295,7294.355981481482
2025-02-01,06:50-07:00,0.0,0.0,0.0,552.0416666666666,-0.0,0.0,0.8334,7294.355981481482,6680.976351851852
2025-02-01,07:00-07:10,0.0,0.0,0.0,514.5580499999999,1.1368683772161603e-13,0.0,0.8092,6680.976351851852,6109.245185185186
2025-02-01,07:10-07:20,0.0,0.0,0.0,447.9085499999996,3.410605131648481e-13,0.0,0.7972,6109.245185185186,5611.569018518519
2025-02-01,07:20-07:30,0.0,0.0,0.0,389.4241666666666,5.684341886080802e-14,0.0,0.7644,5611.569018518519,5178.875500000001
2025-02-01,07:30-07:40,0.0,0.0,0.0,377.6537500000001,0.0,1.7053025658242404e-13,0.6899,5178.875500000001,4759.260222222223
2025-02-01,07:40-07:50,0.0,0.0,0.0,361.1613499999998,2.2737367544323206e-13,0.0,0.86,4759.260222222223,4357.9698333333345
2025-02-01,07:50-08:00,0.0,0.0,0.0,299.9229166666667,-0.0,0.0,1.1617,4357.9698333333345,4024.7221481481492
2025-02-01,08:00-08:10,0.0,0.0,0.0,202.2262333333336,0.0,1.9895196601282805e-13,1.1683,4024.7221481481492,3800.026333333334
2025-02-01,08:10-08:20,0.0,0.0,0.0,129.79259999999996,2.842170943040401e-14,0.0,1.0956,3800.026333333334,3655.812333333334
2025-02-01,08:20-08:30,0.0,0.0,0.0,86.28458333333337,0.0,4.263256414560601e-14,1.0849,3655.812333333334,3559.940574074075
2025-02-01,08:30-08:40,0.0,0.0,0.0,35.96914999999999,0.0,1.4210854715202004e-14,1.061,3559.940574074075,3519.9748518518527
2025-02-01,08:40-08:50,0.0,0.0,0.0,62.453933333333225,7.815970093361102e-14,0.0,1.043,3519.9748518518527,3450.5815925925936
2025-02-01,08:50-09:00,0.0,0.0,0.0,115.1766666666666,1.2789769243681803e-13,0.0,1.036,3450.5815925925936,3322.6075185185196
2025-02-01,09:00-09:10,0.0,0.0,0.0,45.8241166666664,1.9184653865522705e-13,0.0,1.0147,3322.6075185185196,3271.6918333333347
2025-02-01,09:10-09:20,0.0,0.0,31.36050000000018,0.0,1.0302869668521453e-13,0.0,0.9922,3271.6918333333347,3299.916283333335
2025-02-01,09:20-09:30,0.0,0.0,61.70083333333322,0.0,0.0,9.947598300641403e-14,0.97,3299.916283333335,3355.4470333333347
2025-02-01,09:30-09:40,0.0,0.0,105.10811666666642,0.0,0.0,1.9895196601282805e-13,0.9422,3355.4470333333347,3450.0443383333345
2025-02-01,09:40-09:50,0.0,0.0,170.19725000000005,0.0,2.842170943040401e-14,0.0,0.9569,3450.0443383333345,3603.2218633333346
2025-02-01,09:50-10:00,0.0,0.0,215.43041666666642,0.0,0.0,2.5579538487363607e-13,0.9977,3603.2218633333346,3797.1092383333344
2025-02-01,10:00-10:10,0.0,0.0,200.41763333333316,0.0,0.0,1.7053025658242404e-13,0.9919,3797.1092383333344,3977.485108333334
2025-02-01,10:10-10:20,0.0,0.0,226.92018333333382,0.0,5.115907697472721e-13,0.0,0.9588,3977.485108333334,4181.713273333335
2025-02-01,10:20-10:30,0.0,0.0,292.22541666666683,0.0,1.7053025658242404e-13,0.0,0.9549,4181.713273333335,4444.716148333335
2025-02-01,10:30-10:40,0.0,0.0,301.08773333333374,0.0,3.979039320256561e-13,0.0,0.9839,4444.716148333335,4715.695108333335
2025-02-01,10:40-10:50,0.0,0.0,343.21740000000017,0.0,1.1368683772161603e-13,0.0,0.799,4715.695108333335,5024.590768333335
2025-02-01,10:50-11:00,0.0,0.0,407.34999999999974,0.0,0.0,1.7053025658242404e-13,0.5025,5024.590768333335,5391.205768333335
2025-02-01,11:00-11:10,420.68965555555576,0.0,388.4834666666666,0.0,0.0,5.684341886080802e-14,0.4662,5391.205768333335,5740.840888333335
2025-02-01,11:10-11:20,0.0,0.0,395.2400666666664,0.0,0.0,2.8421709430404007e-13,0.5007,5740.840888333335,6096.556948333335
2025-02-01,11:20-11:30,0.0,0.0,444.52749999999975,0.0,0.0,2.2737367544323206e-13,0.4827,6096.556948333335,6496.6316983333345
2025-02-01,11:30-11:40,0.0,0.0,444.10710000000006,0.0,5.684341886080802e-14,0.0,0.4785,6496.6316983333345,6896.328088333335
2025-02-01,11:40-11:50,501.8677333333334,0.0,448.2673333333332,0.0,0.0,5.684341886080802e-14,0.4662,6896.328088333335,7299.7686883333345
2025-02-01,11:50-12:00,480.3608833333334,14.954542395268561,475.57745906193503,0.0,0.0,2.2737367544323206e-13,0.4432,7299.7686883333345,7727.788401489076
2025-02-01,12:00-12:10,465.438875,0.0,428.64181666666707,0.0,3.979039320256561e-13,0.0,0.4411,7727.788401489076,8113.566036489076
2025-02-01,12:10-12:20,530.3357833333334,0.0,426.3872666666662,0.0,0.0,4.547473508864641e-13,0.4551,8113.566036489076,8497.314576489076
2025-02-01,12:20-12:30,519.6170749999999,0.0,458.39083333333394,0.0,5.684341886080801e-13,0.0,0.4463,8497.314576489076,8909.866326489077
2025-02-01,12:30-12:40,537.7312055555557,0.0,450.98359999999957,0.0,0.0,3.979039320256561e-13,0.4113,8909.866326489077,9315.751566489076
2025-02-01,12:40-12:50,0.0,0.0,425.65438333333276,0.0,0.0,5.684341886080801e-13,0.5682,9315.751566489076,9698.840511489076
2025-02-01,12:50-13:00,0.0,0.0,413.54333333333363,0.0,2.8421709430404007e-13,0.0,0.8279,9698.840511489076,10071.029511489076
2025-02-01,13:00-13:10,0.0,0.0,421.6486833333329,0.0,0.0,4.547473508864641e-13,0.8636,10071.029511489076,10450.513326489076
2025-02-01,13:10-13:20,0.0,0.0,388.3185261232494,0.0,0.0,34.40590721008385,0.8416,10450.513326489076,10800.0
2025-02-01,13:20-13:30,0.0,0.0,0.0,0.0,0.0,410.2679166666667,0.8618,10800.0,10800.0
2025-02-01,13:30-13:40,0.0,0.0,0.0,0.0,0.0,392.47571666666664,0.8623,10800.0,10800.0
2025-02-01,13:40-13:50,0.0,0.0,0.0,0.0,0.0,323.70713333333333,0.9026,10800.0,10800.0
2025-02-01,13:50-14:00,0.0,0.0,0.0,0.0,0.0,233.54250000000002,0.9754,10800.0,10800.0
2025-02-01,14:00-14:10,0.0,0.0,0.0,0.0,0.0,202.90003333333334,1.0002,10800.0,10800.0
2025-02-01,14:10-14:20,0.0,0.0,0.0,0.0,0.0,166.26881666666668,0.9978,10800.0,10800.0
2025-02-01,14:20-14:30,0.0,0.0,0.0,0.0,0.0,116.5883333333333,1.0271,10800.0,10800.0
2025-02-01,14:30-14:40,0.0,0.0,0.0,0.0,0.0,112.44431666666674,1.0906,10800.0,10800.0
2025-02-01,14:40-14:50,0.0,0.0,0.0,0.0,0.0,93.76723333333332,0.9376,10800.0,10800.0
2025-02-01,14:50-15:00,179.6287666666667,60.215448140918774,0.0,0.0,0.0,96.01711480758543,0.6694,10800.0,10800.0
2025-02-01,15:00-15:10,571.7370172153637,80.57808614230225,0.0,0.0,0.0,52.14893614230232,0.66,10800.0,10800.0
2025-02-01,15:10-15:20,278.02350000000007,119.86599829606196,0.0,0.0,0.0,21.931931629395265,0.7217,10800.0,10800.0
2025-02-01,15:20-15:30,282.22130833333335,180.0868731481578,0.0,0.0,0.0,22.06937314815778,0.7308,10800.0,10800.0
2025-02-01,15:30-15:40,324.65749444444435,267.7504079358799,0.0,0.0,0.0,84.59005793587986,0.7534,10800.0,10800.0
2025-02-01,15:40-15:50,377.0323027777777,331.848485534701,0.0,0.0,0.0,137.710435534701,0.7823,10800.0,10800.0
2025-02-01,15:50-16:00,429.0492000000001,350.94144042061663,0.0,0.0,0.0,131.12269042061664,0.8055,10800.0,10800.0
2025-02-01,16:00-16:10,425.8600333333331,336.7231808992069,0.0,0.0,0.0,63.814830899206925,0.8271,10800.0,10800.0
2025-02-01,16:10-16:20,447.1712777777779,391.6965966411282,0.0,0.0,0.0,73.10204664112825,0.8519,10800.0,10800.0
2025-02-01,16:20-16:30,503.6626416666666,462.9414701282937,0.0,0.0,0.0,102.19730346162703,0.8791,10800.0,10800.0
2025-02-01,16:30-16:40,524.8673111111109,495.5433727885545,0.0,0.0,0.0,70.77610612188784,0.9024,10800.0,10800.0
2025-02-01,16:40-16:50,484.1117333333334,484.1117333333334,0.0,0.0,0.0,58.005183333333434,0.9163,10800.0,10800.0
2025-02-01,16:50-17:00,432.46641666666665,432.46641666666665,0.0,0.0,0.0,45.392666666666685,0.9264,10800.0,10800.0
2025-02-01,17:00-17:10,454.4627,454.4627,0.0,0.0,0.0,36.81661666666662,0.9462,10800.0,10800.0
2025-02-01,17:10-17:20,468.94352222222216,468.94352222222216,0.0,0.0,0.0,29.162722222222158,0.9742,10800.0,10800.0
2025-02-01,17:20-17:30,463.3510333333332,463.3510333333332,0.0,0.0,0.0,27.21436666666648,0.9862,10800.0,10800.0
2025-02-01,17:30-17:40,465.37130555555547,465.37130555555547,0.0,0.0,0.0,20.065588888888783,0.976,10800.0,10800.0
2025-02-01,17:40-17:50,473.61153611111104,473.61153611111104,0.0,0.0,0.0,33.718902777777714,1.0742,10800.0,10800.0
2025-02-01,17:50-18:00,0.0,0.0,0.0,428.47000000000065,0.0,6.252776074688882e-13,1.2313,10800.0,10323.922222222222
2025-02-01,18:00-18:10,0.0,0.0,0.0,454.13504999999935,6.821210263296962e-13,0.0,1.2561,10323.922222222222,9819.327722222222
2025-02-01,18:10-18:20,0.0,0.0,0.0,472.26531666666654,1.1368683772161603e-13,0.0,1.2447,9819.327722222222,9294.588481481482
2025-02-01,18:20-18:30,0.0,0.0,0.0,454.16833333333324,1.1368683772161603e-13,0.0,1.2545,9294.588481481482,8789.957
2025-02-01,18:30-18:40,0.0,0.0,0.0,418.37263333333397,0.0,6.252776074688882e-13,1.2522,8789.957,8325.098518518518
2025-02-01,18:40-18:50,0.0,0.0,0.0,414.082233333333,2.8421709430404007e-13,0.0,1.2881,8325.098518518518,7865.007148148148
2025-02-01,18:50-19:00,0.0,0.0,0.0,432.138333333333,3.410605131648481e-13,0.0,1.3466,7865.007148148148,7384.853444444445
2025-02-01,19:00-19:10,0.0,0.0,0.0,424.0141166666669,0.0,1.7053025658242404e-13,1.3523,7384.853444444445,6913.726648148148
2025-02-01,19:10-19:20,0.0,0.0,0.0,442.4124666666665,1.7053025658242404e-13,0.0,1.3445,6913.726648148148,6422.157240740741
2025-02-01,19:20-19:30,0.0,0.0,0.0,483.7466666666667,0.0,5.684341886080802e-14,1.3483,6422.157240740741,5884.660944444445
2025-02-01,19:30-19:40,0.0,0.0,0.0,481.1844666666664,2.2737367544323206e-13,0.0,1.349,5884.660944444445,5350.011537037038
2025-02-01,19:40-19:50,0.0,0.0,0.0,444.7659333333337,0.0,3.410605131648481e-13,1.3473,5350.011537037038,4855.827166666667
2025-02-01,19:50-20:00,0.0,0.0,0.0,418.0950000000002,0.0,1.7053025658242404e-13,1.3482,4855.827166666667,4391.277166666667
2025-02-01,20:00-20:10,0.0,0.0,0.0,436.74051666666674,0.0,5.684341886080802e-14,1.3513,4391.277166666667,3906.009925925926
2025-02-01,20:10-20:20,0.0,0.0,0.0,452.69784999999985,1.7053025658242404e-13,0.0,1.34,3906.009925925926,3403.012314814815
2025-02-01,20:20-20:30,0.0,0.0,0.0,449.9683333333334,0.0,1.1368683772161603e-13,1.3489,3403.012314814815,2903.0475
2025-02-01,20:30-20:40,0.0,0.0,0.0,455.0667,-0.0,0.0,1.3952,2903.0475,2397.4178333333334
2025-02-01,20:40-20:50,172.99741666666654,172.99741666666654,0.0,281.01495,1.1368683772161603e-13,0.0,1.2226,2397.4178333333334,2085.179
2025-02-01,20:50-21:00,535.77,535.77,76.36500000000018,0.0,1.7053025658242404e-13,0.0,0.9332,2085.179,2153.9075000000003
2025-02-01,21:00-21:10,525.6589833333334,525.6589833333334,28.238216666666933,0.0,2.2737367544323206e-13,0.0,0.9068,2153.9075000000003,2179.3218950000005
2025-02-01,21:10-21:20,486.8260833333333,486.8260833333333,0.0,16.457049999999846,1.7053025658242404e-13,0.0,0.9371,2179.3218950000005,2161.0362838888896
2025-02-01,21:20-21:30,471.3283333333333,471.3283333333333,0.0,6.228333333333558,0.0,2.2737367544323206e-13,0.9371,2161.0362838888896,2154.115913518519
2025-02-01,21:30-21:40,495.92508333333336,495.92508333333336,16.789133333333364,0.0,5.684341886080802e-14,0.0,0.9871,2154.115913518519,2169.226133518519
2025-02-01,21:40-21:50,497.74545000000006,497.74545000000006,47.54135000000032,0.0,2.2737367544323206e-13,0.0,0.7764,2169.226133518519,2212.0133485185193
2025-02-01,21:50-22:00,1296.8366666666666,1271.9110104953124,833.3333333333333,0.0,0.0,46.492677161979145,0.4209,2212.0133485185193,2962.0133485185193
2025-02-01,22:00-22:10,1262.3042333333333,1262.3042333333333,833.3333333333333,0.0,0.0,57.20108333333337,0.3859,2962.0133485185193,3712.0133485185193
2025-02-01,22:10-22:20,441.3801999999999,441.3801999999999,77.80198333333323,0.0,5.684341886080802e-14,0.0,0.4368,3712.0133485185193,3782.035133518519
2025-02-01,22:20-22:30,1304.025,1289.3436676900917,833.3333333333328,0.0,0.0,96.85366769009221,0.4198,3782.035133518519,4532.035133518519
2025-02-01,22:30-22:40,1284.2035833333334,1284.2035833333334,833.3333333333333,0.0,0.0,68.81953333333354,0.4186,4532.035133518519,5282.035133518519
2025-02-01,22:40-22:50,437.2886666666666,453.72375290358264,36.55533623691554,0.0,0.0,4.547473508864641e-13,0.4241,5282.035133518519,5314.934936131743
2025-02-01,22:50-23:00,1251.6683333333335,1251.6683333333335,819.8716666666668,0.0,0.0,5.684341886080802e-14,0.4237,5314.934936131743,6052.819436131743
2025-02-01,23:00-23:10,406.3934,406.3934,0.0,0.07154999999984284,1.7053025658242404e-13,0.0,0.4248,6052.819436131743,6052.739936131743
2025-02-01,23:10-23:20,427.1656666666666,427.1656666666666,26.20579999999993,0.0,-0.0,0.0,0.424,6052.739936131743,6076.325156131743
2025-02-01,23:20-23:30,1294.5666666666666,1294.5666666666666,833.3333333333333,0.0,0.0,51.288333333333355,0.422,6076.325156131743,6826.325156131743
2025-02-01,23:30-23:40,784.0835666666667,784.0835666666667,396.8468666666669,0.0,2.2737367544323206e-13,0.0,0.424,6826.325156131743,7183.487336131743
2025-02-01,23:40-23:50,503.02915,509.0324715096608,0.0,231.80526918523537,0.0,286.1275906948961,0.4271,7183.487336131743,6925.925925925926
2025-02-01,23:50-24:00,596.6883333333334,596.6883333333334,0.0,833.3333333333335,0.0,849.1983333333336,0.4276,6925.925925925926,6000.0
2025-02-02,00:00-00:10,1449.9475166666666,1449.9475166666666,833.3333333333333,0.0,0.0,17.950133333333383,0.4248,6000.0,6750.0
2025-02-02,00:10-00:20,1445.0035333333333,1445.0035333333333,833.3333333333333,0.0,0.0,29.935716666666735,0.4245,6750.0,7500.0
2025-02-02,00:20-00:30,1446.9016666666666,1446.9016666666666,833.3333333333333,0.0,0.0,28.975000000000023,0.4269,7500.0,8250.0
2025-02-02,00:30-00:40,1448.3825333333334,1448.3825333333334,833.3333333333333,0.0,0.0,28.946333333333428,0.4272,8250.0,9000.0
2025-02-02,00:40-00:50,1459.0049333333334,1459.0049333333334,833.3333333333333,0.0,0.0,38.47473333333346,0.4271,9000.0,9750.0
2025-02-02,00:50-01:00,667.2966666666666,667.2966666666666,71.22333333333397,0.0,6.821210263296962e-13,0.0,0.4285,9750.0,9814.101
2025-02-02,01:00-01:10,659.0388,659.0388,46.98398333333292,0.0,0.0,4.547473508864641e-13,0.4311,9814.101,9856.386585
2025-02-02,01:10-01:20,646.9692,646.9692,48.644899999999325,0.0,0.0,6.821210263296962e-13,0.4302,9856.386585,9900.166995
2025-02-02,01:20-01:30,997.0366666666666,997.0366666666666,424.8033333333337,0.0,4.547473508864641e-13,0.0,0.4279,9900.166995,10282.489995
2025-02-02,01:30-01:40,630.2988833333333,630.2988833333333,38.646150000000084,0.0,1.1368683772161603e-13,0.0,0.4312,10282.489995,10317.27153
2025-02-02,01:40-01:50,617.3213666666667,617.3213666666667,0.0,6.974333333333016,3.410605131648481e-13,0.0,0.4333,10317.27153,10309.522270740741
2025-02-02,01:50-02:00,669.955,669.955,41.29000000000006,0.0,-0.0,0.0,0.4311,10309.522270740741,10346.683270740741
2025-02-02,02:00-02:10,690.80125,690.80125,91.72713333333377,0.0,4.547473508864641e-13,0.0,0.4293,10346.683270740741,10429.237690740742
2025-02-02,02:10-02:20,717.2813,717.2813,105.42071666666743,0.0,7.958078640513122e-13,0.0,0.4324,10429.237690740742,10524.116335740742
2025-02-02,02:20-02:30,701.0383333333333,701.0383333333333,53.90000000000024,0.0,2.2737367544323206e-13,0.0,0.4367,10524.116335740742,10572.626335740742
2025-02-02,02:30-02:40,669.18275,669.18275,50.64751666666577,0.0,0.0,9.094947017729282e-13,0.4348,10572.626335740742,10618.209100740742
2025-02-02,02:40-02:50,654.9969,654.9969,22.154383333333197,0.0,0.0,1.1368683772161603e-13,0.4335,10618.209100740742,10638.148045740742
2025-02-02,02:50-03:00,636.5733333333334,636.5733333333334,0.0,46.168333333332704,5.684341886080801e-13,0.0,0.4357,10638.148045740742,10586.849897592594
2025-02-02,03:00-03:10,663.2514166666666,663.2514166666666,12.960149999998976,0.0,0.0,9.094947017729282e-13,0.4374,10586.849897592594,10598.514032592593
2025-02-02,03:10-03:20,702.1351666666666,702.1351666666666,76.85146666666697,0.0,4.547473508864641e-13,0.0,0.4371,10598.514032592593,10667.680352592593
2025-02-02,03:20-03:30,725.8333333333334,725.8333333333334,77.00666666666721,0.0,5.684341886080801e-13,0.0,0.4356,10667.680352592593,10736.986352592594
2025-02-02,03:30-03:40,705.4048666666667,705.4048666666667,38.16789999999956,0.0,0.0,4.547473508864641e-13,0.4353,10736.986352592594,10771.337462592594
2025-02-02,03:40-03:50,699.2422499999999,699.2422499999999,31.84726378600721,0.0,0.0,8.839486213992586,0.436,10771.337462592594,10800.0
2025-02-02,03:50-04:00,720.5333333333334,720.5333333333334,0.0,0.0,0.0,82.87833333333344,0.4378,10800.0,10800.0
2025-02-02,04:00-04:10,733.0901,733.0901,0.0,0.0,0.0,96.43551666666667,0.4401,10800.0,10800.0
2025-02-02,04:10-04:20,723.4607500000001,723.4607500000001,0.0,0.0,0.0,77.55408333333344,0.4389,10800.0,10800.0
2025-02-02,04:20-04:30,728.9216666666667,728.9216666666667,0.0,0.0,0.0,75.9566666666667,0.4364,10800.0,10800.0
2025-02-02,04:30-04:40,753.6485666666667,753.6485666666667,0.0,0.0,0.0,97.39308333333338,0.4393,10800.0,10800.0
2025-02-02,04:40-04:50,742.2962000000001,742.2962000000001,0.0,0.0,0.0,76.90910000000008,0.4422,10800.0,10800.0
2025-02-02,04:50-05:00,702.0066666666667,702.0066666666667,0.0,0.0,0.0,20.973333333333358,0.4395,10800.0,10800.0
2025-02-02,05:00-05:10,724.6610166666666,724.6610166666666,0.0,0.0,0.0,33.640249999999924,0.4333,10800.0,10800.0
2025-02-02,05:10-05:20,754.6504333333334,754.6504333333334,0.0,0.0,0.0,75.43046666666669,0.4439,10800.0,10800.0
2025-02-02,05:20-05:30,729.08,729.08,0.0,0.0,0.0,81.13333333333344,0.4301,10800.0,10800.0
2025-02-02,05:30-05:40,1585.35285,1585.35285,0.0,0.0,0.0,951.85815,0.3713,10800.0,10800.0
2025-02-02,05:40-05:50,828.5208666666667,828.5208666666667,0.0,0.0,0.0,104.78280000000007,0.5708,10800.0,10800.0
2025-02-02,05:50-06:00,928.2483333333333,928.2483333333333,0.0,0.0,0.0,72.71500000000003,0.9099,10800.0,10800.0
2025-02-02,06:00-06:10,239.93691111111104,117.12387423960445,0.0,750.1256424270629,0.0,6.821210263296962e-13,0.9368,10800.0,9966.52706396993
2025-02-02,06:10-06:20,913.2022500000002,913.2022500000002,58.53343333333315,0.0,0.0,3.410605131648481e-13,0.8758,9966.52706396993,10019.20715396993
2025-02-02,06:20-06:30,923.2204666666667,918.7232714413772,45.22160477471011,0.0,0.0,3.410605131648481e-13,0.8759,10019.20715396993,10059.90659826717
2025-02-02,06:30-06:40,883.6287888888888,881.0566151127305,5.044248446063445,0.0,0.0,3.410605131648481e-13,0.8601,10059.90659826717,10064.446421868626
2025-02-02,06:40-06:50,877.85905,861.4463329599838,26.69299962665011,0.0,0.0,4.547473508864641e-13,0.8442,10064.446421868626,10088.470121532611
2025-02-02,06:50-07:00,901.1392500000002,892.7953880782184,124.87413807821818,0.0,0.0,2.2737367544323206e-13,0.8334,10088.470121532611,10200.856845803008
2025-02-02,07:00-07:10,866.992675,866.992675,131.49569166666575,0.0,0.0,9.094947017729282e-13,0.8092,10200.856845803008,10319.202968303007
2025-02-02,07:10-07:20,809.1975944444443,809.1975944444443,100.52346111111142,0.0,3.410605131648481e-13,0.0,0.7972,10319.202968303007,10409.674083303007
2025-02-02,07:20-07:30,765.9267333333333,753.4423616087225,96.8656949420559,0.0,-0.0,0.0,0.7644,10409.674083303007,10496.853208750857
2025-02-02,07:30-07:40,1502.6308111111111,1465.4865433527484,336.8297680546028,0.0,0.0,529.6102252981455,0.6899,10496.853208750857,10800.0
2025-02-02,07:40-07:50,718.5356944444443,718.5356944444443,0.0,0.0,0.0,49.88812777777764,0.86,10800.0,10800.0
2025-02-02,07:50-08:00,67.08603333333315,81.89096634098087,0.0,729.2582003256852,5.684341886080801e-13,0.0,1.1617,10800.0,9989.713110749239
2025-02-02,08:00-08:10,20.781244444444496,20.781244444444496,0.0,802.0501055555554,1.1368683772161603e-13,0.0,1.1683,9989.713110749239,9098.546326798622
2025-02-02,08:10-08:20,0.0,0.0,0.0,758.8758666666666,-0.0,0.0,1.0956,9098.546326798622,8255.350919391214
2025-02-02,08:20-08:30,0.0,0.0,0.0,692.5662499999997,2.2737367544323206e-13,0.0,1.0849,8255.350919391214,7485.832863835659
