日期,时间段,购电量_kWh
2025-07-02,20:20-21:40,993.917263595239
2025-07-02,23:50-24:00,796.8784884773663
2025-07-03,09:10-10:30,768.0562439480926
2025-07-03,18:50-19:00,64.86636904761895
2025-07-03,19:20-21:50,2695.224942500004
2025-07-03,23:50-24:00,662.314499999999
2025-07-04,05:10-07:20,2313.2624435476155
2025-07-04,20:20-21:20,1838.3809264047648
2025-07-04,21:30-21:50,160.96105
2025-07-04,23:40-24:00,895.0369136666673
2025-07-05,05:40-07:30,1932.0937915714276
2025-07-05,20:10-20:50,2161.3406738095237
2025-07-05,21:00-21:50,322.5953333333333
2025-07-05,23:50-24:00,718.9444086419743
2025-07-06,08:40-09:40,918.3899290714293
2025-07-06,09:50-10:10,195.78462166666665
2025-07-06,18:50-21:50,5365.697777333328
2025-07-06,23:40-24:00,961.5798018518514
2025-07-07,19:00-19:20,161.42963333333398
2025-07-07,19:30-20:10,258.84038095238043
2025-07-07,20:20-21:50,1007.9876205476202
2025-07-07,23:50-24:00,419.15745020576185
2025-07-08,18:50-19:00,1.2698809523816408
2025-07-09,无,0.0
2025-07-10,无,0.0
2025-07-11,无,0.0
2025-07-12,无,0.0
2025-07-13,19:10-19:20,1.6892166666673347
2025-07-14,无,0.0
2025-07-15,无,0.0
2025-07-16,无,0.0
2025-07-17,无,0.0
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,无,0.0
2025-07-21,无,0.0
2025-07-22,无,0.0
2025-07-23,无,0.0
2025-07-24,无,0.0
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,无,0.0
2025-07-28,无,0.0
2025-07-29,无,0.0
2025-07-30,无,0.0
2025-07-31,无,0.0
2025-08-01,无,0.0
2025-08-02,无,0.0
2025-08-03,19:00-19:10,2.016395238095811
2025-08-03,19:30-20:10,133.8540261904759
2025-08-04,18:50-19:00,22.201666666667165
2025-08-04,19:50-20:10,4.151680952380843
2025-08-05,19:40-19:50,14.097304761904411
2025-08-05,20:00-20:10,0.4927904761905211
2025-08-06,20:30-20:40,46.90661535714514
2025-08-06,23:50-24:00,12.330140833333644
2025-08-07,20:00-20:10,8.448114285714269
2025-08-08,无,0.0
2025-08-09,无,0.0
2025-08-10,20:20-20:30,9.291666666666629
2025-08-11,19:00-19:40,117.53393571428592
2025-08-11,20:00-20:10,2.793411904761683
2025-08-12,19:10-19:40,117.73125238095236
2025-08-12,19:50-20:00,0.7716666666664196
2025-08-12,20:30-21:00,404.99324038095415
2025-08-13,18:50-19:00,16.62333333333413
2025-08-13,19:10-19:30,92.15416666666636
2025-08-13,20:30-20:40,5.20274285714288
2025-08-14,18:50-19:20,59.94725476190604
2025-08-14,20:30-20:40,45.698299999999904
2025-08-15,无,0.0
2025-08-16,无,0.0
2025-08-17,19:00-19:50,102.01955714285737
2025-08-18,19:00-19:10,10.997519047619676
2025-08-18,19:50-20:00,28.198333333333153
2025-08-18,20:20-20:40,79.6382166666665
2025-08-19,19:20-19:40,44.32357142857086
2025-08-19,20:00-20:10,36.36229523809516
2025-08-20,09:00-09:30,431.15298333333214
2025-08-20,19:30-20:10,151.60955476190418
2025-08-20,20:30-20:40,80.63997961904226
2025-08-21,无,0.0
2025-08-22,无,0.0
2025-08-23,无,0.0
2025-08-24,19:50-20:00,0.8266666666664833
2025-08-25,19:30-19:40,24.83776666666654
2025-08-26,20:30-20:40,14.006549999999947
2025-08-27,18:50-19:00,18.320000000000505
2025-08-28,18:50-19:00,42.22000000000071
2025-08-28,19:50-20:10,48.059119047618765
2025-08-29,无,0.0
2025-08-30,无,0.0
2025-08-31,19:00-19:20,24.6617547619054
2025-08-31,20:00-20:10,20.87321190476166
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,无,0.0
2025-09-07,无,0.0
2025-09-08,20:20-20:40,894.6572100482113
2025-09-08,21:30-21:50,20.320651833333613
2025-09-09,无,0.0
2025-09-10,09:00-09:40,296.37601666666643
2025-09-10,20:30-20:40,260.5319604523887
2025-09-11,无,0.0
2025-09-12,无,0.0
2025-09-13,无,0.0
2025-09-14,无,0.0
2025-09-15,19:40-19:50,1.1717666666664854
2025-09-15,20:30-20:40,35.43345000000147
2025-09-16,19:10-19:20,8.238266666666618
2025-09-17,无,0.0
2025-09-18,20:30-20:40,18.28868571428461
2025-09-19,无,0.0
2025-09-20,无,0.0
2025-09-21,无,0.0
2025-09-22,19:50-20:00,10.90666666666641
2025-09-23,20:20-20:30,6.374999999999886
2025-09-24,无,0.0
2025-09-25,18:50-19:00,15.371666666667238
2025-09-26,无,0.0
2025-09-27,无,0.0
2025-09-28,19:20-19:30,5.868333333333226
2025-09-29,06:00-06:10,14.98189047619121
2025-09-29,20:30-20:40,5.6203833333332796
2025-09-30,20:00-20:10,21.965028571428547
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,无,0.0
2025-10-09,无,0.0
2025-10-10,无,0.0
2025-10-11,无,0.0
2025-10-12,06:00-06:10,4.568480952381833
2025-10-13,无,0.0
2025-10-14,无,0.0
2025-10-15,无,0.0
2025-10-16,20:20-20:40,798.9478792142817
2025-10-17,无,0.0
2025-10-18,无,0.0
2025-10-19,20:30-20:50,209.37337280952215
2025-10-20,09:30-10:10,217.88559130952294
2025-10-21,无,0.0
2025-10-22,09:30-10:20,596.2327019285718
2025-10-23,无,0.0
2025-10-24,无,0.0
2025-10-25,无,0.0
2025-10-26,无,0.0
2025-10-27,06:00-06:10,17.078466666667396
2025-10-28,无,0.0
2025-10-29,无,0.0
2025-10-30,无,0.0
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,20:30-20:40,101.04455238095034
2025-11-03,无,0.0
2025-11-04,06:00-06:10,21.835104761905313
2025-11-05,无,0.0
2025-11-06,10:20-10:40,114.3079639999996
2025-11-07,无,0.0
2025-11-08,无,0.0
2025-11-09,无,0.0
2025-11-10,无,0.0
2025-11-11,无,0.0
2025-11-12,无,0.0
2025-11-13,20:30-20:40,8.236480952380703
2025-11-14,无,0.0
2025-11-15,无,0.0
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,无,0.0
2025-11-19,05:50-06:00,1.385000000000673
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,06:00-06:10,18.8396666666672
2025-11-25,无,0.0
2025-11-26,06:00-06:10,32.99316666666732
2025-11-27,无,0.0
2025-11-28,无,0.0
2025-11-29,无,0.0
2025-11-30,06:00-06:10,6.062833333334083
2025-12-01,06:00-06:10,45.55956666666668
2025-12-01,07:50-08:10,97.8574571428569
2025-12-01,09:10-10:50,3475.809945357143
2025-12-01,20:30-20:40,160.74577026190752
2025-12-02,06:00-06:10,83.65073809523801
2025-12-02,07:50-08:20,178.6449190476186
2025-12-02,09:10-10:50,3864.3726736428584
2025-12-02,20:30-20:40,589.9373801428493
2025-12-02,21:10-21:20,9.220818499999837
2025-12-03,07:50-08:10,70.3602857142854
2025-12-03,09:20-10:40,1829.23111288095
2025-12-03,20:30-21:00,214.61234188095057
2025-12-03,23:50-24:00,8.821697325103742
2025-12-04,07:50-08:20,116.75869761904721
2025-12-04,09:10-10:50,2891.1124233333417
2025-12-05,08:30-09:30,636.9998468333329
2025-12-06,08:30-09:50,807.0492117380925
2025-12-07,07:50-08:00,53.18023809523868
2025-12-07,10:30-10:50,110.57953423808891
2025-12-08,无,0.0
2025-12-09,无,0.0
2025-12-10,无,0.0
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,无,0.0
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,无,0.0
2025-12-23,无,0.0
2025-12-24,无,0.0
2025-12-25,无,0.0
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,无,0.0
2025-12-29,无,0.0
2025-12-30,无,0.0
2025-12-31,无,0.0
