date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,planned_energy,adjusted_energy,emergency_energy,spill_energy,emergency_while_charging
2025-02-21,15500.5922173941,72.82186364699118,0.0,3.394774950038481e-11,15573.414081041125,37061.63812180556,37130.020663068215,1.1262102361797588e-11,7830.013237794379,5.7767124417296145e-12
2025-02-22,16248.782264928612,1.8440841073825929,-190.48232140268829,5.302146632857329e-11,16060.14402763336,38054.24176399176,37188.0712314778,1.8957280190079473e-11,5353.15089021857,1.0345502232667059e-11
2025-02-23,54497.63480019487,651.6561325571802,-1379.0502177483852,75.4794972250679,53845.72021222874,81546.45600631,78642.78446902384,14.626652777795552,2765.023592804955,1.2072121080564102e-11
2025-02-24,52382.33695458768,234.88741390323364,-898.1337508449365,147.23694162227844,51866.32755926826,78318.80538518517,76259.44751111724,28.816311111124534,3821.409285086726,8.039791055125534e-12
2025-02-25,53023.67352672392,31.504775694848306,-2359.1067870635698,159.57954000003997,50855.651055355236,80836.45850634431,74503.8131975008,31.095000000011503,4565.19150631384,7.474909580196254e-12
2025-02-26,48637.534634698386,1554.8131553528196,0.0,6.445750955208496e-11,50192.34779005128,74853.97347256517,76205.58048093598,1.766409241099609e-11,2772.4813974478834,1.226396761921933e-11
2025-02-27,48119.31744525003,112.21518784302557,-267.1951668401381,4.757571048230602e-11,47964.33746625297,75463.65885390947,74577.48163580312,1.1283418643870391e-11,3146.592571113203,5.6843418860808015e-12
2025-02-28,14644.870826096112,0.0,-2.614100904990045,4.189454028136197e-11,14642.256725191166,35783.02084444444,35775.62488771792,1.4809486970079888e-11,8777.023577978567,9.864109529189591e-12
2025-03-01,16870.373769617778,0.0,-807.5700802742068,3.549693250448627e-11,16062.803689343607,41582.41614722222,36875.86178626116,1.2144951710979512e-11,9771.20973866272,7.972289495228324e-12
2025-03-02,56568.87983511889,1189.300145449142,-1794.620682441218,5.781291445572378e-11,55963.55929812687,84063.51613333334,80713.41529452972,1.4365397760229826e-11,4193.67787441705,8.823164421301044e-12
2025-03-03,58177.473405270575,784.1007698118212,-2698.2380056686934,3.6209677034548805e-11,56263.33616941374,86534.77535020576,79842.8867767306,7.986500349943526e-12,3293.041237429905,3.353761712787673e-12
2025-03-04,50999.23209715086,393.288987808374,-573.5136944752693,7.062082385544954e-11,50819.00739048404,77550.50657427983,76081.80068946665,1.723243769902183e-11,2805.1184259892943,1.1949552458645485e-11
2025-03-05,52809.360709161396,9.178592052706216,-2674.789358045605,5.803469349530132e-11,50143.74994316854,81518.78725833332,73956.32129703966,1.3288925515553274e-11,3682.0680639643815,6.716405209772347e-12
2025-03-06,48948.620196377065,26.695797084535712,-682.7275659598407,5.900790611690354e-11,48292.588427501825,76375.38703986112,74151.07506977726,1.5496937066927785e-11,4157.160853453554,9.691802915767767e-12
2025-03-07,15523.770524004505,2.004436505499678,-470.0173910092473,3.5987646640478486e-11,15055.75756950079,37690.54288552812,35569.369671886634,1.3702816659133532e-11,11354.59085230443,9.226397423844901e-12
2025-03-08,13824.75249666199,6.065518546519398,0.0,3.302086071244048e-11,13830.818015208544,33462.16062935528,33467.905124629106,1.1013412404281553e-11,10755.189814868267,4.590106073010247e-12
2025-03-09,49404.183604499834,6.26783326923142,-1934.8594386827165,4.4398295706571386e-11,47475.591999086384,78192.04245366942,71577.76216367123,1.269029326067539e-11,3727.3445486792684,7.16227077646181e-12
2025-03-10,48735.76521043671,822.4894944888821,-47.92623778045374,5.734870534013226e-11,49510.3284671452,74965.59538264576,75616.05204063158,1.404210081545898e-11,3112.4185762868246,9.267253631151107e-12
2025-03-11,42431.61962289701,4090.464597767853,0.0,6.781971961800083e-11,46522.084220664925,67104.79705679012,71757.2074673327,1.7124079931818414e-11,3266.9110021023416,6.622258297284134e-12
2025-03-12,48315.41185944973,5.624445009015525,-2014.6658877064542,5.488988041868481e-11,46306.37041675235,76208.38018556414,69941.18667423516,1.637756597006046e-11,3462.8873256557736,8.93463081297341e-12
2025-03-13,49149.81664624412,879.2559782152207,-630.4537292938116,39.99503210002114,49438.61392726556,76270.57700474006,75321.00240485944,6.2191000000066055,3643.527358497657,5.016431714466307e-12
2025-03-14,12890.42693033546,348.2816208893622,0.0,3.3527436826830126e-11,13238.708551224854,32373.25820847051,32721.039410663114,1.2331469179116539e-11,13256.77156099534,8.29558643999917e-12
2025-03-15,13428.176689502328,440.88030299650177,0.0,3.504180057234407e-11,13869.056992498863,32979.144876646096,33434.914069637336,1.1553424883459229e-11,8806.934682742583,6.551204023708124e-12
2025-03-16,46835.26645595708,661.2761306260434,-856.9213810208997,8.081100000051945,46647.70230556227,73736.47790082305,72370.13727226308,1.6400000000153554,4776.250002023512,8.5051965470484e-12
2025-03-17,41963.83736342944,509.6411572747331,-1075.4057822027453,6.760899395885644e-11,41398.07273850149,69521.77289046638,65666.5805557506,1.729461018840084e-11,3656.026838900705,8.44124770082999e-12
2025-03-18,49172.7274419677,1.9785611128451115,-2702.7197639056235,5.2375879633359545e-11,46471.98623917498,77608.1762813786,69513.74219090678,1.2949641359227826e-11,4485.530258074883,6.45172804070171e-12
2025-03-19,40311.301350352376,2450.5376279631964,0.0,4.959195104743686e-11,42761.83897831562,65318.512951234574,68021.50545344726,1.2087910533642443e-11,4264.114970665367,6.851210571090505e-12
2025-03-20,46419.06533358013,0.5149013336138035,-1473.3871385722641,4.523469598893826e-11,44946.19309634153,73323.50007405864,69435.64047350611,1.2821743666791008e-11,3157.9364303653115,7.45004058444465e-12
2025-03-21,12865.374976453335,1.7823890667298388,-62.06980897354915,2.960986478228734e-11,12805.087556546547,32179.826586111114,31959.06272702017,1.0476952638782677e-11,16025.092475038431,6.266986929404084e-12
2025-03-22,13897.17082693917,0.6354387547609947,-34.36209377935458,3.489032707193473e-11,13863.444171914609,33511.513387962965,33402.92138837365,1.2869705301454815e-11,14002.079922914809,8.208544954868557e-12
2025-03-23,46446.41989623054,3.1651945273721505,-2034.7678321621916,4.726456381831667e-11,44414.817258595765,74971.65499615809,68334.5110431228,1.2775558388966601e-11,5829.100443021971,6.352252057695296e-12
2025-03-24,43650.401838369995,604.500415698047,-1279.053199929344,5.5868316195528676e-11,42975.84905413875,71153.05541045955,66955.83549518,1.4701129202876473e-11,4769.657865426236,8.58335624798201e-12
2025-03-25,48355.34748139215,0.0,-2905.8206224209644,4.719304413924874e-11,45449.52685897122,77217.1095660151,68065.91793611544,1.4004797321831575e-11,3155.773228684679,9.29389898374211e-12
2025-03-26,41271.041092284315,598.4250060680774,-1306.7089785127318,5.2254655713568356e-11,40562.75711983971,67773.6058802812,63669.79808899749,1.6122214674396673e-11,3762.830595288585,1.0679457318474306e-11
2025-03-27,43626.013558037135,0.0,-1589.921241663466,4.587049051707481e-11,42036.09231637371,71202.11715133334,66086.30019809675,1.2066792010045901e-11,3553.41617641073,5.201172825763933e-12
2025-03-28,13081.626241410802,4.161692184803619,-0.03787322859050794,2.6805381025951646e-11,13085.750060367043,32909.53669653635,32917.65809992451,1.0942358130705543e-11,18639.37039150235,5.9685589803848416e-12
2025-03-29,12200.748393730555,370.4412441652021,0.0,4.4302456814193645e-11,12571.189637895799,31286.841652777777,31678.33842941214,1.3599787962448318e-11,20278.92999678511,6.828315690654563e-12
2025-03-30,41956.42523030624,0.27491992843984764,-2088.161471166084,7.073882990482617e-11,39868.53867906866,70767.45103631687,62834.116095659636,1.9536372519723955e-11,3393.844072518406,1.1674217148538446e-11
2025-03-31,37594.834077891996,1610.388321849582,-232.9054472770992,7.786039191159944e-11,38972.31695246456,62190.793973593965,63431.61678744402,2.1508128611458233e-11,2442.092884650534,1.3955059330328368e-11
2025-04-01,46811.10609878722,263.0663111637756,-2188.135104413464,5.243740375249217e-11,44886.03730553758,75181.58283055556,68256.19840820786,1.5440093648066977e-11,4307.978996454128,7.105427357601002e-12
2025-04-02,43837.17658458528,108.17753065778119,-818.706455702204,4.525110997022352e-11,43126.647659540904,71132.37540555555,68098.333302294,1.1971756919137988e-11,3866.994174997396,5.8824056736739294e-12
2025-04-03,44988.507752526944,0.0,-2110.589657485565,5.176524098260415e-11,42877.91809504143,72742.1413111111,65967.88075735471,1.5830892152735032e-11,6279.3293789596655,1.1141310096718371e-11
2025-04-04,11782.685753858983,0.0,-0.5562720391296694,3.431647854768016e-11,11782.129481819888,30552.890220130314,30549.327799130446,1.0977885267493548e-11,20768.543433446874,5.5351279115711804e-12
2025-04-05,11905.768491861214,3.4920905674684852,-0.26688943282208166,3.28733662513514e-11,11908.993692995893,30223.575853806586,30226.25557196291,1.1796785770457063e-11,14757.928864483645,6.766143201275554e-12
2025-04-06,41748.68138726295,710.3164855097472,-1519.652795669638,3.947720017549727e-11,40939.345077103106,69395.69856639233,64074.66126204154,1.1041834113711957e-11,5869.838127831947,5.9685589803848416e-12
2025-04-07,36352.29896689434,1339.4333361716767,-337.37789260325576,5.875102715435787e-11,37354.35441046282,61344.416152846374,61016.67806082158,1.6626700016786344e-11,3941.2275162590086,9.606537787476555e-12
2025-04-08,42458.26645275261,0.3927706423800499,-1933.5474387887932,5.43858677259923e-11,40525.111784606255,70635.28264973217,63722.0252400216,1.5207113346349388e-11,5556.151042189045,1.0302869668521453e-11
2025-04-09,41538.94980526184,664.6008092557388,-751.6558146652926,4.814626208826666e-11,41451.894799852336,68720.49762403977,67393.23922205863,1.2121859072067309e-11,4374.470887458922,7.773337529215496e-12
2025-04-10,40694.59999954257,222.67110805317273,-1317.069678972066,6.417758235954806e-11,39600.20142862374,67318.88797668039,63394.75251226779,1.6397549984503712e-11,4875.636891188447,9.684697488410166e-12
2025-04-11,11120.599960883057,73.8602052141733,0.0,3.0238167525453713e-11,11194.46016609726,28569.65863888889,28622.116629062853,1.0476952638782677e-11,20028.74578997756,6.583178446817328e-12
2025-04-12,12070.91519381475,0.0,-170.99392377974732,3.288701755366218e-11,11899.921270035034,30658.860193038414,30061.907778692337,1.1317169423818996e-11,17831.37048151812,6.252776074688882e-12
2025-04-13,38413.77233415167,86.14870961554962,-581.9200106646423,6.213922887354783e-11,37918.001033102635,63984.84064444444,61542.530491012905,1.608846389444807e-11,3433.7439940886275,9.904965736495797e-12
2025-04-14,40078.19011781486,1.713017382519228,-2729.4746459277844,6.590802925643403e-11,37350.42848926966,67274.86293731138,58641.63872540357,2.0255797039681056e-11,2253.6024011615596,1.2015277661703294e-11
2025-04-15,34746.347148650995,1079.742918850308,-236.8213198091667,6.277057718051536e-11,35589.2687476922,59709.63296844993,59432.77978921351,1.695532603207539e-11,5491.184173570735,1.1532108601386426e-11
2025-04-16,39316.0299086446,741.2883755115215,-726.9808379620545,4.7558063431818454e-11,39330.33744619412,65803.50102126201,63452.756906783026,1.4046819263313637e-11,4040.3308073159556,1.035438401686406e-11
2025-04-17,36026.84447821367,1647.8267552847542,-358.0608613722564,5.51914616231386e-11,37316.610372126226,60311.34221457476,61132.452267894594,1.579281150299039e-11,4141.201405854347,8.839151632855646e-12
2025-04-18,11371.950954407781,10.952681796834595,-0.7875103149017263,3.3110214736620236e-11,11382.116125889746,29687.233477777783,29696.669307968205,1.0212830581224352e-11,19801.0581330368,6.3048455345438015e-12
2025-04-19,11104.462853396442,438.47979260267016,-0.0479017118461609,2.550216038343933e-11,11542.894744287294,29017.75962251646,29540.29785296631,1.0132339411939029e-11,18963.63433955809,6.991740519879386e-12
2025-04-20,36325.600187976146,258.156468355059,-302.68925769306935,4.2928019583499125e-11,36281.06739863818,61026.00050780075,59906.093322477376,1.2948309091598276e-11,3660.6019941122777,8.689937658346025e-12
2025-04-21,37927.93925884165,0.0,-2068.406827809064,4.84752575857783e-11,35859.53243103263,65258.82122825789,56823.326686273635,1.4154011296341196e-11,4538.0135838340575,7.73070496506989e-12
2025-04-22,34521.52541960486,1774.0880522924674,-222.88011509291618,5.946213388341447e-11,36072.73335680447,57643.22800826475,58830.17635836186,1.666045079673495e-11,2810.382214534955,1.028865881380625e-11
2025-04-23,33983.21517711243,1525.9803266387885,-42.916841048022484,4.689295352022782e-11,35466.27866270325,56798.758556893,58521.51380213589,1.4132695014268393e-11,3184.3421154754496,8.72546479513403e-12
2025-04-24,34470.21035062138,660.1259302004955,-647.8533103890848,4.527241515006608e-11,34482.482970432844,58478.145505555556,56043.48612898407,1.3358203432289883e-11,5351.8747619729,9.237055564881302e-12
2025-04-25,10849.570884796669,0.0,-147.71871946302036,2.8074445879155973e-11,10701.852165333676,28324.63341666667,27828.90790589517,9.251266419596504e-12,22455.48433590409,5.7411853049416095e-12
2025-04-26,11124.493947013374,19.144514964970377,0.0,3.711405227591058e-11,11143.638461978382,28132.192657510288,28153.44309037184,1.2249756764504127e-11,24870.727351726448,6.561862164744525e-12
2025-04-27,33677.9812771297,1102.0824985072168,-298.2578835361619,5.42122897684294e-11,34481.80589210081,57795.09250246914,57495.658497747034,1.5857537505326036e-11,5053.461602514406,9.748646334628575e-12
2025-04-28,42301.36693006908,51.50205018997217,-1286.5665427366182,5.870796115914345e-11,41066.30243752249,70348.29990075446,66017.97933734155,1.4566126083082054e-11,5505.975235742798,7.148059921746608e-12
2025-04-29,34836.66463871923,590.2272870442969,-503.2490823634434,6.439578470462948e-11,34923.64284340014,59786.470127743494,57665.21446260507,1.858779796748422e-11,6821.341610815554,1.2100542789994506e-11
2025-04-30,33613.93576002356,0.0,-556.154220754787,6.290719056778471e-11,33057.781539268835,57019.313796056245,55214.53599160323,1.7763568394002505e-11,3385.0686165683246,1.0928147275990341e-11
2025-05-01,36155.77126212636,357.61916248956084,-487.7048456757766,8795.276093817089,44820.961672757236,59457.741322222224,57644.82968468149,1738.2294358682827,4545.0710247285015,601.129250435754
2025-05-02,12593.980659608673,86.33249514322296,-69.16681415975066,3241.1523024026933,15852.298642994838,30345.635257755144,30242.210539678545,798.0637818491275,13352.652705778946,42.560000000006426
2025-05-03,11752.297699051393,439.07272357921335,-3.9126582322614514,3267.039917776032,15454.497682174375,29643.866147222227,30069.25678837127,712.944661181731,18328.10195835479,4.433786671143025e-12
2025-05-04,38660.07013127969,1971.462926851012,-2213.2992201002808,1583.1208765588335,40001.35471458925,63779.40702728601,56815.656919942594,298.21128964632624,1962.038144304347,1.6127543744914874e-11
2025-05-05,39962.738357494,1759.451308570532,-1395.146987860267,1100.06727281942,41427.10995102369,64761.22792917216,61483.79348762776,163.42082341520873,2914.476925582512,1.1862510973514873e-11
2025-05-06,34973.59885047686,3790.177029412676,-251.0129008533791,866.283606315014,39379.04658535117,56807.88958696846,58979.60317462879,311.584113905617,2192.5197497860104,242.0018041781463
2025-05-07,37403.03484627779,2533.2338213976873,-87.83746898801817,254.98169715477053,40103.41289584224,60236.49845852983,61943.2581396576,37.191029339968225,3120.2665005613094,8.128608897095546e-12
2025-05-08,43358.07006389137,183.3221339641899,-1363.4945538551633,5.363561239590809e-11,42177.897644000455,70329.07627890946,65017.56203875695,1.4489742738987843e-11,5059.286582390354,8.22808488010196e-12
2025-05-09,13667.547186910278,258.28407959662337,-17.172611747910516,2.851135505466118e-11,13908.65865475902,31953.808316666666,32114.29571341229,8.874678769643651e-12,20370.541697608576,4.831690603168681e-12
2025-05-10,14092.726431628054,420.9010970681476,-5.579251687661195,2.942081955836784e-11,14508.04827700857,31752.46073888889,32205.51264203028,1.0419221041502169e-11,16820.428988590545,6.836309296431864e-12
2025-05-11,41944.31694913185,533.8328744031501,-1087.206460407642,191.02940866672563,41581.972771794084,67780.09626152265,63868.96444545864,28.704700000016437,4647.338138043081,7.30082660993503e-12
2025-05-12,38216.99907130081,1404.9555524630405,-539.9386666224462,6.290830611987986e-11,39082.01595714147,61037.42927849795,60280.06083451274,1.5056400570756523e-11,4751.771085775063,6.657785434072139e-12
2025-05-13,42760.13148863649,535.547804351786,-2000.4999330531305,4.8293257393083874e-11,41295.179359935195,70325.50375843621,63308.017781214585,1.439204311282083e-11,6333.6883784965,9.876544027065393e-12
2025-05-14,42061.762259575,211.87036349419927,-1390.4735800043854,3.9169940180272534e-11,40883.15904306485,68009.09481896434,63295.22563292863,1.1795009413617663e-11,6811.143051063852,8.08597633294994e-12
2025-05-15,42073.183515719466,433.02345288932116,-1175.5469696058278,4.89912359569189e-11,41330.659999003,65897.8355777092,62693.314513829246,1.4482637311630242e-11,6389.763298661737,9.883649454422994e-12
2025-05-16,13672.492198752294,0.0,-245.88100013802148,3.0844383047679004e-11,13426.611198614306,31121.2706383059,30475.953342274992,9.869438599707792e-12,24544.75859566056,6.942002528376179e-12
2025-05-17,13828.016313857857,0.0,-43.02149757255376,4.008170056968297e-11,13784.994816285345,31583.749087311393,31430.2941828806,1.2094381052207837e-11,17616.87046588667,7.119638212316204e-12
2025-05-18,43574.925877648886,7.3308713442320155,-1889.7219823727114,5.2979824083365656e-11,41692.53476662046,71029.3428316358,64425.11211117213,1.4312107055047818e-11,7158.899515320844,7.490896791750856e-12
2025-05-19,38748.23428545406,492.6189867146432,-575.9222237618729,38.981308879738506,38703.912357286565,63951.7499079561,61312.36467383185,5.72833341363278,10512.151640274846,6.409095476556104e-12
2025-05-20,39188.86251170006,786.0520919826781,-621.747018708413,5.519950008192609e-11,39353.167584974384,63837.4657399177,62356.01561902844,1.4424017535930034e-11,3922.867657711008,9.28679355638451e-12
2025-05-21,37776.96741235127,1403.2492725219136,-206.27698959901932,5.193295748995296e-11,38973.93969527421,60061.7755739369,60921.29762448369,1.5376144801848568e-11,6003.629664656116,9.521272659185342e-12
2025-05-22,38374.43814324406,0.0,-254.77675946423855,16.86434000004125,38136.525723779865,61883.24419574761,61003.84827421773,2.570000000013451,6518.2892485174725,1.014655026665423e-11
2025-05-23,12869.491668622222,713.0580344881348,0.0,2.7087286191829208e-11,13582.549703110384,30708.550388888892,31482.66993645472,7.122302747575304e-12,21755.53086450344,3.2143177008947532e-12
2025-05-24,13972.001906746893,0.0,-134.51841054578563,2.7748490172285755e-11,13837.483496201134,31673.084905761316,31344.71541077806,8.323564060219724e-12,24186.554319672745,5.083489185153667e-12
2025-05-25,38792.64221391648,185.15240802010072,-461.9377619507488,4.326837910184622e-11,38515.85685998587,63990.48030054869,62036.83219669224,1.1226575225009583e-11,10206.95677446392,6.80699940858176e-12
2025-05-26,38214.966913122225,1460.6740307063842,-95.94294990009932,3.8165923754718274e-11,39579.697993928545,61914.11097897805,63431.16819593533,1.0755840662568517e-11,4956.310370450114,6.7910121970271575e-12
2025-05-27,37060.84867502481,532.5788931452896,-31.580151242609794,4.500675387930641e-11,37561.84741692754,59253.993623,60044.63583669713,1.3656631381309126e-11,7251.377918398097,8.320455435750773e-12
2025-05-28,41194.89929060389,386.5967301782241,-960.2052109842502,4.733653469202181e-11,40621.29080979791,66966.35553055556,63468.57683291742,1.3269385590319871e-11,7742.860003390684,9.013234603116871e-12
2025-05-29,40112.796408627226,676.0454000070438,-450.5809810253783,73.91132866673817,40412.17215627563,65204.45031666667,63651.31674174726,10.992166666687783,5891.295456994807,1.4019008176546777e-11
2025-05-30,13788.831202011384,44.216393727308095,0.0,3.017890826129132e-11,13833.047595738723,31389.15041262003,31434.445813472896,1.0448530929352273e-11,21255.339153004432,6.423306331271306e-12
2025-05-31,14150.963657454446,0.0,-322.3813222575303,2.1845849573765006e-11,13828.582335196936,33240.47586111112,32057.40458928789,7.176481631177012e-12,20415.449285781036,5.4427573559223674e-12
2025-06-01,55568.31132748837,7443.927438693016,-2652.3868607017785,5.998906971171891e-11,60359.85190547967,80922.11643161866,78443.15384265973,1.4647838497694465e-11,2895.619083706433,5.314859663485549e-12
2025-06-02,54925.80382237214,6262.038821558901,-3566.71282993582,5.5205930493684724e-11,57621.12981399527,81289.97052880659,74584.78743297755,1.3860912417840154e-11,1720.5192707626918,6.0111915445304476e-12
2025-06-03,50106.0549458075,5934.105442730752,-1254.5918667997487,8.433231357685145e-11,54785.56852173858,75700.75228333334,74851.3538644927,2.1884716261411086e-11,2660.5815990008605,9.016787316795671e-12
2025-06-04,58301.6594109771,2502.9905022468733,-4303.990240712345,1231.786725092954,57732.446397604595,85719.05602911522,75342.82496214166,212.17105489068192,1792.596908389952,51.32748201168138
2025-06-05,50673.204669182785,4290.9960919522955,-636.2071696837025,3011.116010541271,57339.10960199265,74958.70648864884,75517.84680747695,757.206440083919,889.379068179983,450.78026701299683
2025-06-06,18670.800359877183,3235.038520158139,-615.0698062388728,474.9477729497385,21765.71684674619,38096.39408374486,37568.88756943515,96.29365978314041,3371.522721689559,4.213518423057394e-12
2025-06-07,20655.410496870147,2937.395909790892,-1226.4978622179922,4.724985203097276e-11,22366.30854444309,43852.75090836112,39940.652631275196,1.539746108392137e-11,4797.192006824844,7.87636622590071e-12
2025-06-08,55776.92986511564,722.1443387899151,-2075.9905167447773,6.97429918261605e-11,54423.08368716085,81473.76249629629,74934.00392301468,1.731592647047364e-11,6748.622361696209,9.00968188943807e-12
2025-06-09,63908.94358065825,0.0,-2517.735339545232,5.855070384086502e-11,61391.208241113076,90633.97679742798,83431.43222929758,1.3574918966696714e-11,8652.699052318792,6.373568339768099e-12
2025-06-10,58355.53986962359,537.858867385644,-1022.5848554977302,154.66400058959738,58025.477882101106,84707.5797490679,82454.40434513797,22.82695012761124,6830.418311228061,6.069811320230656e-12
2025-06-11,63736.27270593407,0.0,-241.49784464903522,6.905008653745881e-11,63494.7748612851,90553.72508092455,90022.15117015544,1.4939161019356106e-11,9433.871872271406,7.137401780710206e-12
2025-06-12,61712.80202211968,0.0,-1053.934546811719,5.320552176613091e-11,60658.86747530801,88342.18147301098,85161.144197057,1.1795009413617663e-11,8678.558385238957,7.275957614183426e-12
2025-06-13,22648.11695897315,65.7586155670818,-413.73593350117443,2.515444563755409e-11,22300.13964103908,44082.306661282586,42871.2078556905,7.144507208067807e-12,11194.82153880525,5.041300710217911e-12
2025-06-14,24067.712021479456,0.0,-594.7955238583314,1.7891288450755382e-11,23472.916497621147,45802.14522297222,44240.4560649554,5.3788085097039584e-12,14606.18448894097,3.183231456205249e-12
2025-06-15,56977.94796649223,1927.177618126218,-461.8553229747872,5.453919271758423e-11,58443.27026164372,82293.61607420645,83299.15743336514,1.2938983218191424e-11,8250.702990577516,6.679101716144942e-12
2025-06-16,60433.29404579405,61.31027451473229,-391.1793557634786,5.552920967488717e-11,60103.42496454536,86140.56558490843,85203.68933758719,1.2516210290414165e-11,8280.789685380723,7.997158490979928e-12
2025-06-17,61014.69543795005,806.934044031863,-657.0751139503753,4.3604182931034076e-11,61164.5543680316,87314.29091889576,86427.43418987113,1.177635766680396e-11,7584.869226064889,6.59383658785373e-12
2025-06-18,61912.18235504596,198.27842527932341,-1730.4517866620354,74.47620485784493,60454.48519852109,88674.40974670782,84490.60931459634,11.014745967297287,9233.415133364804,7.332801033044234e-12
2025-06-19,56477.07180642784,3291.574636166075,-2056.9957477886837,40.459572087565995,57752.1102668928,83308.11164646159,79894.73100477835,5.939891666683243,7952.755533306512,8.892442338037654e-12
2025-06-20,21548.623841391818,0.0,-496.93278112342773,2.997194314957596e-11,21051.691060268422,40839.534199527785,39591.47797061965,1.049471620717668e-11,14122.692519452296,9.123368727159686e-12
2025-06-21,21008.947610340965,59.12663553764732,-296.48169012544395,3.675823734283767e-11,20771.592555753203,40938.30275418382,40219.94879129997,1.1219469797651982e-11,17493.573217025427,7.624123554705875e-12
2025-06-22,54873.85977468542,1532.9874411035878,-1734.9226692762604,26.47112869831605,54698.39567521106,80416.06373559672,76741.30326444935,3.948262912724342,5404.79457553475,8.963496611613664e-12
2025-06-23,56422.3079246928,0.0,-1121.275931662987,7.946170432759913e-11,55301.03199302989,82016.69732749554,78616.59219517847,1.999378440586952e-11,7725.425134874106,1.1282530465450691e-11
2025-06-24,66083.10041435107,0.0,-1342.009753106227,6.264317420345833e-11,64741.090661244896,93024.843882476,89532.55430162467,1.3812950783176348e-11,8794.952991001559,7.098321930243401e-12
