date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,planned_energy,adjusted_energy,emergency_energy,spill_energy,emergency_while_charging
2025-02-27,47186.731758494265,0.0,0.0,5.911343947673232e-11,47186.73175849432,76887.68083539096,76887.68083539096,1.6129320101754274e-11,5518.29811679661,9.805489753489383e-12
2025-02-28,18251.233382418755,0.0,0.0,5.171338557374838e-11,18251.23338241881,35354.27358636097,35354.27358636097,1.3415046851150692e-11,8712.930011128175,8.29913915367797e-12
2025-03-01,18277.573598647366,0.0,0.0,5.2715292575555847e-11,18277.573598647417,35248.30602192828,35248.30602192828,1.4432899320127035e-11,8378.80518349796,8.100187187665142e-12
2025-03-02,46710.26022253206,0.0,0.0,15052.91815418382,61763.178376715885,76195.37418212816,76195.37418212816,2219.161951833352,1945.8944976825592,1.1540990385583427e-11
2025-03-03,47021.23620361337,0.0,0.0,8552.020186450156,55573.25639006353,76632.87643607143,76632.87643607143,1335.963064833354,1476.3429331322973,1.4679590876198745e-11
2025-03-04,48123.889013105414,0.0,0.0,4.733702851922317e-11,48123.889013105465,78218.18816130952,78218.18816130952,1.4093615163801587e-11,4826.095680815124,9.450218385609332e-12
2025-03-05,48672.37624855926,0.0,0.0,4.29068558460699e-11,48672.376248559296,79127.57606633333,79127.57606633333,1.0654588322722702e-11,9172.781178270732,5.0466297807361116e-12
2025-03-06,48626.44830218369,0.0,0.0,6.75195792609884e-11,48626.44830218376,78665.83877440475,78665.83877440475,1.8033574633591343e-11,8972.345476209897,9.663381206337363e-12
2025-03-07,18063.138609418264,0.0,0.0,4.46880434878949e-11,18063.138609418307,34825.26343057025,34825.26343057025,1.2015277661703294e-11,10846.970118162564,8.43414227347239e-12
2025-03-08,17370.379750936045,0.0,0.0,3.9713427213428074e-11,17370.37975093608,33042.20921604939,33042.20921604939,1.0416556506243069e-11,10865.720031996194,5.4143356464919634e-12
2025-03-09,46479.72490789571,0.0,0.0,4.5647229107714796e-11,46479.724907895754,75818.87515007143,75818.87515007143,1.3315570868144277e-11,8445.608156161095,7.673861546209082e-12
2025-03-10,45594.27711140807,0.0,0.0,5.4127975879225685e-11,45594.277111408126,74597.69092633745,74597.69092633745,1.5072387782311125e-11,2245.2323700764446,8.592238032179011e-12
2025-03-11,45190.848533342025,0.0,0.0,7.981462957218355e-11,45190.8485333421,74395.83121646091,74395.83121646091,2.241584695639176e-11,6474.074322067636,1.0302869668521453e-11
2025-03-12,44857.38601167176,0.0,0.0,6.772240634944636e-11,44857.38601167183,73648.0644058789,73648.0644058789,1.978817110170894e-11,7304.744080347467,1.1890488593735427e-11
2025-03-13,44182.6156398223,0.0,0.0,1436.005130153103,45618.620769975416,72771.96853927102,72771.96853927102,257.5769821904952,1196.5965591084869,1.3926637620897964e-11
2025-03-14,16634.33395942024,0.0,0.0,4.92873581947606e-11,16634.333959420288,31880.96035,31880.96035,1.3628209671878722e-11,12772.77869065228,7.545963853772264e-12
2025-03-15,16811.58905715024,0.0,0.0,4.2340133177276585e-11,16811.589057150282,32304.900126190478,32304.900126190478,1.2015277661703294e-11,8327.321832549102,7.858602657506708e-12
2025-03-16,44093.15775613169,0.0,0.0,7.461180000065456,44100.61893613175,72643.31057848324,72643.31057848324,1.6400000000166006,5268.103043927416,7.23510140687722e-12
2025-03-17,44083.98407414729,0.0,0.0,5.7668842146085806e-11,44083.984074147345,72857.67678656674,72857.67678656674,1.5020873433968518e-11,11314.556664675207,7.58859641791787e-12
2025-03-18,42904.88960462221,0.0,0.0,4.598994518545396e-11,42904.88960462225,71023.34085605526,71023.34085605526,1.2539302929326368e-11,5687.663788970332,6.354028414534696e-12
2025-03-19,43078.940270831285,0.0,0.0,6.39934289569516e-11,43078.94027083135,71267.75282213403,71267.75282213403,1.9761772079851525e-11,7695.22970164729,1.355873399666585e-11
2025-03-20,43157.743448364636,0.0,0.0,6.642495087305632e-11,43157.74344836471,71063.21799585538,71063.21799585538,1.9806378759312793e-11,4798.916698803373,1.2445156016838155e-11
2025-03-21,16244.986318136669,0.0,0.0,3.837677375884141e-11,16244.986318136709,31273.912957142857,31273.912957142857,9.908518450174597e-12,16179.396678166093,6.3806737671257e-12
2025-03-22,16684.614462838093,0.0,0.0,4.301325517985788e-11,16684.614462838137,32008.72121190476,32008.72121190476,1.3324452652341279e-11,13093.010322283671,8.947509400059062e-12
2025-03-23,41610.739373016884,0.0,0.0,181.91815146671303,41792.6575244836,69076.66329535567,69076.66329535567,26.077716666680416,6324.588829203423,8.284928298962768e-12
2025-03-24,41157.04926017078,0.0,0.0,5.406500847016105e-11,41157.049260170825,68162.8933718107,68162.8933718107,1.4644285784015665e-11,6132.213387174034,7.44648787076585e-12
2025-03-25,40894.736671574865,0.0,0.0,4.641161410745553e-11,40894.73667157491,67912.83077707232,67912.83077707232,1.4026113603904378e-11,2858.654799567329,7.901235221652314e-12
2025-03-26,40958.088507964436,0.0,0.0,3.849306295933274e-11,40958.08850796448,68110.65442836567,68110.65442836567,1.2171597063570516e-11,8664.345845374799,6.87805368215777e-12
2025-03-27,40913.44524421174,0.0,0.0,6.076253011855215e-11,40913.445244211805,67839.16444397412,67839.16444397412,1.588951192843524e-11,5200.471488126713,8.739675649849232e-12
2025-03-28,15858.220672603096,0.0,0.0,2.6362471317042947e-11,15858.220672603124,30943.77826190476,30943.77826190476,8.58335624798201e-12,17086.671941407712,5.9117155615240335e-12
2025-03-29,15645.733552104048,0.0,0.0,6.175822875320591e-11,15645.73355210411,30716.649630952383,30716.649630952383,1.531930138298776e-11,20034.594034668447,7.311484750971431e-12
2025-03-30,39753.5604546809,0.0,0.0,4.200156311640057e-11,39753.56045468093,66066.05822416226,66066.05822416226,1.078248601515952e-11,6803.288054236047,3.318234575999668e-12
2025-03-31,38912.576421666905,0.0,0.0,8.286865593731819e-11,38912.576421666985,64970.036316725455,64970.036316725455,2.2957635792408837e-11,4252.5175012316595,1.4637180356658064e-11
2025-04-01,39230.566583858585,0.0,0.0,7.367165011373799e-11,39230.56658385865,65431.8429793063,65431.8429793063,2.2154722500999924e-11,1321.8222813645164,1.319477860306506e-11
2025-04-02,38937.53203456219,0.0,0.0,6225.524228325059,45163.05626288725,65241.3047425632,65241.3047425632,1262.5105380952546,1933.8328853889097,1.3141487897883053e-11
2025-04-03,39619.32305863434,0.0,0.0,3.761263656087976e-11,39619.323058634385,66497.96515752497,66497.96515752497,1.2065015653206501e-11,6555.324325923879,5.5564441936439835e-12
2025-04-04,15276.690436292143,0.0,0.0,4.95791390164868e-11,15276.690436292192,30126.792028571428,30126.792028571428,1.3308465440786676e-11,20662.571560288965,8.888889624358853e-12
2025-04-05,15434.653341031191,0.0,0.0,3.858991348693053e-11,15434.65334103123,30389.59109761905,30389.59109761905,1.1228351581848983e-11,15426.21777816609,6.609823799408332e-12
2025-04-06,39395.97183669792,0.0,0.0,4.580562062983517e-11,39395.971836697965,66364.01935117578,66364.01935117578,1.5702994460298214e-11,8105.9329556258235,9.43600753089413e-12
2025-04-07,38860.00347399952,0.0,0.0,5.5869676884867656e-11,38860.003473999575,65566.41838730159,65566.41838730159,1.3955059330328368e-11,8535.534481501192,7.048583938740194e-12
2025-04-08,39087.898630638054,0.0,0.0,6.501679106207803e-11,39087.89863063813,65831.86467960023,65831.86467960023,1.7262358209535478e-11,7439.286313058516,9.990230864787009e-12
2025-04-09,38862.29379873746,0.0,0.0,6.213749514927259e-11,38862.29379873752,65285.09111534392,65285.09111534392,1.7038814803527202e-11,2124.8691678504,1.2462919585232157e-11
2025-04-10,38883.21166157493,0.0,0.0,6.366187044193339e-11,38883.211661575,65452.41945602588,65452.41945602588,1.6930457036323787e-11,6971.928650202253,1.0608403044898296e-11
2025-04-11,14792.946415697143,0.0,0.0,3.75126987250951e-11,14792.94641569718,29462.67828095238,29462.67828095238,1.0452083643031074e-11,21174.929337854504,6.295408638834488e-12
2025-04-12,15105.754029295957,0.0,0.0,3.992867902979924e-11,15105.754029295995,29946.17420952381,29946.17420952381,1.0601297617540695e-11,18036.699571102894,6.30961949354969e-12
2025-04-13,37785.584155764736,0.0,0.0,5.363528376989279e-11,37785.58415576479,63743.08758436215,63743.08758436215,1.467448385028547e-11,5514.173364656107,7.02016222930979e-12
2025-04-14,37454.263697773975,0.0,0.0,5.050372919868096e-11,37454.263697774026,63558.60915920047,63558.60915920047,1.5354828519775765e-11,7152.3811945279385,9.769962616701378e-12
2025-04-15,38025.93801587566,0.0,0.0,4.904186390319865e-11,38025.93801587571,64031.32648924162,64031.32648924162,1.468158927764307e-11,10234.273145149633,9.201528428093297e-12
2025-04-16,37547.741491367255,0.0,0.0,4.180514834306592e-11,37547.7414913673,63341.89179691359,63341.89179691359,1.2895740031382275e-11,3714.3857728095436,9.118039656641486e-12
2025-04-17,37429.33337486285,0.0,0.0,4.445885565251828e-11,37429.333374862894,63098.01228506761,63098.01228506761,1.2666423465645948e-11,6400.751333395375,6.45172804070171e-12
2025-04-18,14682.79459864238,0.0,0.0,3.963352601665804e-11,14682.79459864242,29348.89975952381,29348.89975952381,9.246492460590616e-12,20037.58454767373,6.759592885430266e-12
2025-04-19,14343.650880204765,0.0,0.0,3.200511855538934e-11,14343.650880204794,28708.49475,28708.49475,9.848122317634989e-12,18892.95066503264,7.048583938740194e-12
2025-04-20,36942.73327191475,0.0,0.0,4.63482006107796e-11,36942.733271914796,62495.75244688419,62495.75244688419,1.3580692126424765e-11,6580.714117771031,6.480149750132114e-12
2025-04-21,37047.69194959946,0.0,0.0,4.3298811647218824e-11,37047.69194959951,62741.75675967079,62741.75675967079,1.2676082405960187e-11,10613.24217768667,7.503331289626658e-12
2025-04-22,36355.10722057057,0.0,0.0,5.7329448743814735e-11,36355.10722057063,61176.58697289829,61176.58697289829,1.6120438317557273e-11,5279.507678779852,8.043343768804334e-12
2025-04-23,36658.475781482965,0.0,0.0,6.747319503119797e-11,36658.47578148304,62190.19784920635,62190.19784920635,1.893596390800667e-11,7129.589051535591,1.2420287021086551e-11
2025-04-24,36216.91171667878,0.0,0.0,4.546720333564736e-11,36216.91171667882,61192.49978903586,61192.49978903586,1.2363443602225743e-11,10539.541703773086,8.242295734817162e-12
2025-04-25,13632.310017341191,0.0,0.0,3.988837704582693e-11,13632.310017341231,27812.414821428574,27812.414821428574,9.478640095039736e-12,22885.668229270144,5.172751116333529e-12
2025-04-26,13643.481330976667,0.0,0.0,5.13586897454843e-11,13643.48133097672,27881.01110952381,27881.01110952381,1.3066880910628242e-11,24887.703673446813,7.130296353352605e-12
2025-04-27,34168.069290550295,0.0,0.0,4046.992101868241,38215.06139241853,58243.10270249853,58243.10270249853,580.1307485476349,6521.452980425651,9.72022462519817e-12
2025-04-28,34974.52904139167,0.0,0.0,15798.138926821588,50772.66796821326,59144.69006851852,59144.69006851852,2332.637908261917,1498.3112902977828,9.9271701969883e-12
2025-04-29,35458.485196933834,0.0,0.0,2030.9052931718522,37489.39049010568,60219.39887375073,60219.39887375073,291.12747895239715,9642.606993601725,1.4203749287844403e-11
2025-04-30,35196.19776715407,0.0,0.0,4.769488981537506e-11,35196.197767154124,59527.52081090535,59527.52081090535,1.3223200312495464e-11,7838.852764701077,7.155165349104209e-12
2025-05-01,34772.302744562985,0.0,0.0,11089.093193279272,45861.39593784225,58396.588492714276,58396.588492714276,2102.3229134224157,5711.47859664905,611.4851104938366
2025-05-02,13877.875474487144,0.0,0.0,9770.7085588527,23648.584033339845,27820.71100952381,27820.71100952381,1792.8447159318137,12233.603706966502,282.4361683127634
2025-05-03,14113.243036150241,0.0,0.0,5715.8101130561345,19829.053149206375,28283.342009523814,28283.342009523814,1066.7122343262877,17481.56749491477,54.468102469143545
2025-05-04,36397.25668044118,0.0,0.0,7257.209090443026,43654.4657708842,61364.37837739564,61364.37837739564,1338.8645544679728,7663.737972957095,273.8102639917749
2025-05-05,36588.89517982393,0.0,0.0,8195.679016784748,44784.57419660868,61919.45449864786,61919.45449864786,1410.5137514926669,4335.611537742523,273.5953220164696
2025-05-06,36501.93434965968,0.0,0.0,6662.886344368537,43164.820694028225,61499.25331913581,61499.25331913581,1391.7467169941353,6176.40174788361,450.0871076131719
2025-05-07,37115.01173732172,0.0,0.0,8422.010332756076,45537.02207007779,62632.50507530864,62632.50507530864,1346.65371171371,5183.365338771325,138.94230576132375
2025-05-08,40436.95015914926,0.0,0.0,243.22893262506344,40680.17909177432,65936.44917874779,65936.44917874779,35.99925000001709,6398.213139915951,1.0842882147699129e-11
2025-05-09,17208.752841834044,0.0,0.0,4.6800465725027606e-11,17208.752841834095,31782.3936547619,31782.3936547619,1.2455814157874556e-11,20229.824034486195,6.30961949354969e-12
2025-05-10,17232.904757570715,0.0,0.0,3.991685382231935e-11,17232.904757570755,31633.11516666667,31633.11516666667,1.1193712623480678e-11,16499.45898501677,6.353140236114996e-12
2025-05-11,40844.82752530174,0.0,0.0,193.41484508934832,41038.24237039109,67153.9936866549,67153.9936866549,28.693369047637383,7995.931021549404,9.00612917575927e-12
2025-05-12,40956.59165572661,0.0,0.0,4.7401993441553715e-11,40956.591655726654,67589.81120799617,67589.81120799617,1.241318159372895e-11,12348.602708068205,6.0040861171728466e-12
2025-05-13,41042.252265053976,0.0,0.0,4.362887651154779e-11,41042.25226505402,67809.43321087596,67809.43321087596,1.0043521569969016e-11,11044.448266284258,4.618527782440651e-12
2025-05-14,41330.95538464301,0.0,0.0,3.714076513006148e-11,41330.95538464305,68056.79242122281,68056.79242122281,1.0800249583553523e-11,11473.632360469446,7.773337529215496e-12
2025-05-15,40717.48176583278,0.0,0.0,5.390699175933377e-11,40717.48176583284,67061.62895831864,67061.62895831864,1.637978641610971e-11,10591.099936469744,8.93862761586206e-12
2025-05-16,16595.537563363578,0.0,0.0,4.387626972857106e-11,16595.53756336362,30660.34237619048,30660.34237619048,1.0096812275151024e-11,24990.34653192653,5.293543381412746e-12
2025-05-17,16757.608143705475,0.0,0.0,3.803732390172953e-11,16757.608143705518,31075.722557142857,31075.722557142857,9.77801173362991e-12,17560.703185687547,5.243805389909539e-12
2025-05-18,40191.82008980705,0.0,0.0,4.5308939711219414e-11,40191.82008980709,65827.75039373898,65827.75039373898,1.3111289831613249e-11,8502.515256894496,7.313261107810831e-12
2025-05-19,39624.365104460245,0.0,0.0,451.9039816667016,40076.269086126944,65463.43750652557,65463.43750652557,67.00333333334159,14591.861588542048,3.808509063674137e-12
2025-05-20,39338.732270144625,0.0,0.0,5.018666371370273e-11,39338.73227014468,64739.997409171076,64739.997409171076,1.5695889032940613e-11,6696.827203671679,1.2207124200358521e-11
2025-05-21,39593.856191212006,0.0,0.0,4.8319833467758146e-11,39593.85619121205,65258.854134273955,65258.854134273955,1.4708234630234074e-11,10556.565444949163,1.071498445526231e-11
2025-05-22,38853.46128972336,0.0,0.0,17.33336500005485,38870.79465472342,64138.81503374487,64138.81503374487,2.5700000000172167,9782.777321433588,1.1624479157035239e-11
2025-05-23,16368.96782967119,0.0,0.0,4.0616933816295385e-11,16368.96782967123,30477.17239047619,30477.17239047619,9.282352664286009e-12,20916.392061045863,4.6354031724149536e-12
2025-05-24,16869.050830717857,0.0,0.0,4.4376357255515584e-11,16869.0508307179,31101.242661904766,31101.242661904766,1.0085710044904772e-11,24315.153304681964,6.959322007560331e-12
2025-05-25,39142.77168381411,0.0,0.0,4.433931977132488e-11,39142.77168381416,64758.17017325104,64758.17017325104,1.4360068689711625e-11,12901.3219798601,1.0942358130705543e-11
2025-05-26,38641.12483209981,0.0,0.0,5.276451986446773e-11,38641.12483209987,63337.20405064667,63337.20405064667,1.5774048733874224e-11,5109.177630549695,1.2065015653206501e-11
2025-05-27,39379.50605691892,0.0,0.0,4.972074307829643e-11,39379.506056918966,64572.752312316275,64572.752312316275,1.4850343177386094e-11,11789.76835334158,8.036238341446733e-12
2025-05-28,38799.766065050855,0.0,0.0,5.433970073909222e-11,38799.76606505091,63760.21915749559,63760.21915749559,1.497113544246531e-11,7828.83433772341,9.29389898374211e-12
2025-05-29,38468.76986225738,0.0,0.0,76.03530042267718,38544.80516268006,63483.09386358025,63483.09386358025,11.310569047635447,5640.499686344234,1.0878409284487134e-11
2025-05-30,16141.935624318572,0.0,0.0,6.539603347732737e-11,16141.935624318636,30279.641785714284,30279.641785714284,1.5443646361745778e-11,20609.708287496782,9.2228447101661e-12
2025-05-31,16194.998264746908,0.0,0.0,2.90847594897059e-11,16194.998264746935,30399.801495238098,30399.801495238098,8.334666290465975e-12,18832.54483970636,4.916955731459893e-12
2025-06-01,39073.45924587735,0.0,0.0,58866.4169181061,97939.87616398346,64669.12835340975,64669.12835340975,9723.721737450924,24.211838095248517,833.3333333333372
2025-06-02,40076.49613942535,0.0,0.0,42617.68989588652,82694.18603531187,66599.48650655497,66599.48650655497,7143.329761191668,1128.1933045561589,833.3333333333378
2025-06-03,41290.37120226669,0.0,0.0,23420.11503875513,64710.48624102182,68430.41049803057,68430.41049803057,4251.228428735758,341.461200000019,629.7088397119396
2025-06-04,42421.7946009069,0.0,0.0,19811.113557596993,62232.90815850389,70313.76057277425,70313.76057277425,3575.8896399609175,188.1919452381111,796.6962997942466
2025-06-05,44116.68298148458,0.0,0.0,16332.918576775583,60449.601558260154,72366.91645118226,72366.91645118226,3235.209308845695,153.21519285716437,917.6137456790193
2025-06-06,17152.74072185405,0.0,0.0,24761.006072046195,41913.74679390024,31941.28747857143,31941.28747857143,4280.764158573498,2195.7616000000144,579.9111631687326
2025-06-07,18417.21986408645,0.0,0.0,10368.371246485853,28785.591110572306,33827.485315190475,33827.485315190475,1730.940064602011,1368.644252028234,271.4904337448617
2025-06-08,56368.35720634363,0.0,0.0,5.880762898868853e-11,56368.3572063437,89241.89302278071,89241.89302278071,1.3628209671878722e-11,20715.473870815124,6.73594513500575e-12
2025-06-09,55580.720147898624,0.0,0.0,6.022025011986898e-11,55580.72014789868,88031.72714885362,88031.72714885362,1.644373526232812e-11,13192.948660593787,9.199752071253897e-12
2025-06-10,55834.617868813,0.0,0.0,3.353827793262099e-11,55834.61786881303,88315.52700990594,88315.52700990594,7.787548383930698e-12,12679.280102084667,3.922195901395753e-12
2025-06-11,56255.91553236992,0.0,0.0,5.1937653289257925e-11,56255.915532369974,89457.10679162257,89457.10679162257,1.2730261289561895e-11,8688.606687741934,7.486455899652356e-12
2025-06-12,57452.36200407866,0.0,0.0,4.156374799890727e-11,57452.36200407871,90708.55788209877,90708.55788209877,1.0061285138363019e-11,14187.009678630231,4.263256414560601e-12
2025-06-13,26352.953263415413,0.0,0.0,3.1590728255537215e-11,26352.953263415442,45147.438551205174,45147.438551205174,9.134026868196088e-12,14121.556475060563,7.485567721232655e-12
2025-06-14,26392.209463524236,0.0,0.0,3.023242811650561e-11,26392.209463524265,45389.485514667846,45389.485514667846,8.675726803630823e-12,16612.084406966504,6.366462912410498e-12
2025-06-15,57112.005018139454,0.0,0.0,6.420690823460972e-11,57112.005018139535,90002.02811246325,90002.02811246325,1.4424017535930034e-11,15353.542071928296,5.7980287238024175e-12
2025-06-16,57627.77440722175,0.0,0.0,4.297861266877589e-11,57627.7744072218,90744.23849276896,90744.23849276896,1.0402345651527867e-11,13849.591624691377,5.229594535194337e-12
2025-06-17,57142.49206042471,0.0,0.0,35.01085666672114,57177.502917091435,90359.19011504998,90359.19011504998,5.193333333347663,11514.101086883618,5.6274984672199935e-12
2025-06-18,58317.97877293809,0.0,0.0,4.4210000105238126e-11,58317.978772938135,91755.64611666667,91755.64611666667,9.388045896230324e-12,17164.422546649046,2.8990143619012088e-12
2025-06-19,57619.32899600143,0.0,0.0,35.415346666707734,57654.744342668135,90665.15469761906,90665.15469761906,5.253333333344006,18521.960507877146,5.60262947146839e-12
2025-06-20,25565.98687062579,0.0,0.0,5.764763955085072e-11,25565.986870625853,43965.86513068783,43965.86513068783,1.461586407458526e-11,19065.837755755456,1.2491341294662561e-11
2025-06-21,25354.18567154793,0.0,0.0,5.4015298900367276e-11,25354.18567154798,43706.6286122281,43706.6286122281,1.2853718089900212e-11,21748.538523084382,8.64730509420042e-12
2025-06-22,55669.29120902308,0.0,0.0,4.444872558906355e-11,55669.291209023126,88064.03938112874,88064.03938112874,1.1155520951433573e-11,16825.63280905557,6.45172804070171e-12
2025-06-23,55513.4940047047,0.0,0.0,4.788367347074995e-11,55513.49400470474,87958.23950346856,87958.23950346856,1.1723066961621953e-11,16959.98780320078,6.3655747339907975e-12
2025-06-24,54692.272000987534,0.0,0.0,3337.2327932340477,58029.50479422159,86567.74600432099,86567.74600432099,706.7187389762041,6418.396284509126,9.023892744153272e-12
2025-06-25,54811.629183170946,0.0,0.0,4.7695564830974036e-11,54811.629183171,86978.21106325691,86978.21106325691,1.184474740512087e-11,12392.383839927414,4.988010005035903e-12
2025-06-26,55334.91682921204,0.0,0.0,2.7799438306885803e-11,55334.91682921206,87386.92341396237,87386.92341396237,7.271516722084925e-12,15870.874357394485,3.5624836414172023e-12
2025-06-27,23659.90681971898,0.0,0.0,4.657155994181039e-11,23659.906819719028,41184.28606287479,41184.28606287479,1.120392667530723e-11,18804.88432307468,9.122036459530136e-12
2025-06-28,23512.36121267587,0.0,0.0,3.9410160468378315e-11,23512.361212675914,41287.503197677834,41287.503197677834,1.0029310715253814e-11,16948.397193709592,6.679101716144942e-12
2025-06-29,54565.355837820556,0.0,0.0,5.177471074091499e-11,54565.3558378206,86704.88196710759,86704.88196710759,1.525535253676935e-11,13525.883210993547,8.22808488010196e-12
2025-06-30,53870.20936384209,0.0,0.0,146.30408226195775,54016.51344610405,85487.25521293358,85487.25521293358,21.72940476191859,11617.991238838644,6.764366844436154e-12
2025-07-01,53323.7635297057,0.0,0.0,9686.536304026477,63010.29983373218,85120.52641575545,85120.52641575545,2035.6350578986041,3956.44568312759,710.8435771604987
2025-07-02,51242.665356749116,0.0,0.0,12230.044048302667,63472.70940505178,82185.72435152851,82185.72435152851,2417.013368739285,7786.618483480321,768.5334884773698
2025-07-03,50133.321609604944,0.0,0.0,23067.35768263252,73200.67929223746,80332.38160185714,80332.38160185714,4190.462055495731,521.8442976190647,658.8811666666718
2025-07-04,20801.920520855478,0.0,0.0,23581.64237320346,44383.56289405894,36565.72109047619,36565.72109047619,5207.641333619059,9760.989533333346,833.33333333334
2025-07-05,20875.546507355954,0.0,0.0,25998.644650046434,46874.19115740239,37157.886847619055,37157.886847619055,5134.97420735627,10371.088416666678,718.9444086419794
2025-07-06,47488.71395737183,0.0,0.0,43717.03758100709,91205.75153837891,77041.72414475368,77041.72414475368,7441.452129923293,570.8637500000157,849.9643518518556
2025-07-07,48109.22453194196,0.0,0.0,10063.58686615634,58172.8113980983,77896.2333425926,77896.2333425926,1847.4150850391056,2285.889414785434,419.15745020576446
2025-07-08,58898.74588231315,0.0,0.0,8.550108452420723,58907.29599076557,92705.39205811288,92705.39205811288,1.2698809523904089,13035.615250117587,4.04298816647497e-12
2025-07-09,58435.684461979734,0.0,0.0,3.061983022689674e-11,58435.68446197976,91968.07603401234,91968.07603401234,7.602807272633072e-12,14006.30184543299,4.277467269275803e-12
