日期,合同费用_元,紧急费用_元,总费用_元,紧急电量_kWh
2025-03-29,15200.331609752287,4.604697068089081e-11,15200.331609752333,1.1098677532572765e-11
2025-03-30,39082.327403217765,6.163836019368318e-11,39082.32740321783,1.9330315126353526e-11
2025-03-31,38158.095924262714,9.268498857295525e-11,38158.0959242628,2.5771385026018834e-11
2025-04-01,38306.06114932457,5728.755692537816,44034.81684186238,1050.3972085248374
2025-04-02,38094.07910598281,7977.481877309516,46071.56098329234,1891.1297511222235
2025-04-03,38961.05759168316,4.3564526208683676e-11,38961.05759168319,1.5262457964126952e-11
2025-04-04,14831.74892271915,3.02104439242612e-11,14831.748922719182,8.064660050877137e-12
2025-04-05,14986.76896756838,6.589166900994314e-11,14986.768967568447,1.6505907751707127e-11
2025-04-06,38689.575308027066,5.5314345104307e-11,38689.575308027124,1.7038814803527202e-11
2025-04-07,38060.567451694056,5.526193547211733e-11,38060.56745169411,1.503508428868372e-11
2025-04-08,38217.11943843789,5.596268604080024e-11,38217.11943843795,1.3055945213835685e-11
2025-04-09,37913.54878233437,3072.0895294241823,40985.63831175856,534.317229925832
2025-04-10,38042.078177057054,8.723870026372538e-11,38042.078177057134,2.1182167131428287e-11
2025-04-11,14327.704082939106,1.7580561006980134e-11,14327.704082939123,4.789058039023075e-12
2025-04-12,14628.439808188308,3.645209289970808e-11,14628.439808188345,9.549694368615746e-12
2025-04-13,36716.89884217347,1.2936529714124844e-10,36716.8988421736,3.4511060675868066e-11
2025-04-14,36371.93678837584,4.135426934226416e-11,36371.936788375875,1.2853718089900212e-11
2025-04-15,36951.120879652655,4.3425663065477235e-11,36951.1208796527,1.2038370300615497e-11
2025-04-16,36549.225535313504,1.0395126681661537e-10,36549.225535313606,3.0771218906266995e-11
2025-04-17,36469.1388126183,4.110080226160661e-11,36469.13881261834,1.0506373548935244e-11
2025-04-18,14141.187649021915,2.3804759052836745e-11,14141.18764902194,6.52278231427772e-12
2025-04-19,13795.627888585765,4.265406516879011e-11,13795.627888585808,1.1041834113711957e-11
2025-04-20,35966.25525528287,62.90708666675421,36029.162341949625,29.42333333335689
2025-04-21,36122.10144486137,5.03727548561983e-11,36122.10144486142,1.3351098004932282e-11
2025-04-22,35463.77254014398,21.775530000104016,35485.54807014408,10.185000000028607
2025-04-23,35677.99402056622,4.6978826162558106e-11,35677.994020566264,1.3386625141720288e-11
2025-04-24,35226.26807287613,8.47041405904747e-11,35226.26807287622,2.141575805580942e-11
2025-04-25,13063.351980614203,5.073655984233483e-11,13063.351980614254,1.2420287021086551e-11
2025-04-26,13086.55872749366,6.025440768553381e-11,13086.55872749372,1.5269563391484553e-11
2025-04-27,33242.63521574366,1567.5315587231537,34810.16677446682,240.56055800683237
2025-04-28,34075.06302859022,13624.059404455438,47699.12243304567,3960.4369748769304
2025-04-29,34572.94921982064,5.0252207728362924e-11,34572.9492198207,1.3486101124726702e-11
2025-04-30,34242.1074304079,8.887354141506876e-11,34242.10743040799,2.4591884084657067e-11
2025-05-01,33818.93359443465,10844.449153860067,44663.38274829471,2242.8723727363767
2025-05-02,13409.616075011421,12515.38777891523,25925.003853926653,2568.1681468709476
2025-05-03,13690.01357328448,6744.944392548091,20434.957965832567,1440.30367759169
2025-05-04,35568.577100103386,7344.931741773717,42913.508841877105,1698.167317844566
2025-05-05,35770.99364961697,7824.959636093999,43595.95328571097,1674.0056585038706
2025-05-06,35781.25535704975,6264.816834067323,42046.07219111707,1551.8509448613167
2025-05-07,36613.01749149861,6480.02174891222,43093.039240410835,1173.336908820255
2025-05-08,39973.142198666894,243.2289326251232,40216.37113129202,35.99925000003292
2025-05-09,17094.130207292335,3.0336437362166174e-11,17094.130207292365,7.51754214434186e-12
2025-05-10,17114.000588259805,4.899959193949144e-11,17114.000588259856,1.1638690011750441e-11
2025-05-11,40477.9139112156,127.70453307229984,40605.6184442879,18.94304428871634
2025-05-12,40644.5614539986,4.043843304657457e-11,40644.56145399864,1.3578471680375515e-11
2025-05-13,40635.654110869626,8.076318991356856e-11,40635.654110869706,2.064481918750971e-11
2025-05-14,40914.11118236242,4.375228002118092e-11,40914.111182362474,1.4082957022765186e-11
2025-05-15,40268.592990640005,3.5939597076151133e-11,40268.59299064004,1.0084377777275222e-11
2025-05-16,16412.132862462826,136.98273348116106,16549.11559594399,64.07050209595536
2025-05-17,16562.141724359873,2.8689267350667792e-11,16562.1417243599,7.944811475368851e-12
2025-05-18,39878.546642681446,3.8638307664484726e-11,39878.54664268148,1.1747047778953856e-11
2025-05-19,39353.40689352447,356.6997704124554,39710.106663936924,52.88750395322437
2025-05-20,39029.31180048304,9.999737571320112e-11,39029.311800483134,3.007372129104624e-11
2025-05-21,39307.2711239121,5.595424568127782e-11,39307.271123912156,1.8175683180743363e-11
2025-05-22,38585.05149654926,6.409488406688979e-11,38585.05149654932,2.0165202840871643e-11
2025-05-23,16218.261282467036,5.2400920935724573e-11,16218.26128246709,1.3315570868144277e-11
2025-05-24,16730.65097738745,2.9155064140695687e-11,16730.65097738748,7.414513447656645e-12
2025-05-25,38736.398015763,3.233907719391027e-11,38736.398015763036,9.698908343125368e-12
2025-05-26,38221.70914225854,1.0650994397565227e-10,38221.70914225865,3.0595970201829914e-11
2025-05-27,38975.968424974664,3.7235711403127426e-11,38975.9684249747,1.1439738045737613e-11
2025-05-28,38369.21131085254,5.022892679562574e-11,38369.21131085258,1.4786394331167685e-11
2025-05-29,38091.90075431389,5.089600918495307e-11,38091.90075431394,1.4530598946294049e-11
2025-05-30,15910.09101749236,5.268635305810676e-11,15910.091017492412,1.319122588938626e-11
2025-05-31,15824.205461981386,154.2424466666942,15978.447908648079,72.14333333334068
2025-06-01,37919.147750403106,53230.51001941846,91149.65776982156,13124.415119155216
2025-06-02,38840.25507606923,38965.45116991848,77805.7062459877,9224.593162012228
2025-06-03,39879.82855051833,31812.76514803477,71692.5936985531,6708.364287452383
2025-06-04,41018.0903216613,28407.08360345651,69425.17392511781,6200.629681583084
2025-06-05,42911.92578535444,25179.248309745417,68091.17409509986,5449.656770812958
2025-06-06,17086.5665170254,24478.740874733554,41565.30739175895,4423.917554697947
2025-06-07,18405.154252032346,10211.141702449619,28616.295954481968,1726.1863035860981
2025-06-08,56454.25406180919,0.08359892642957219,56454.33766073562,0.019439350407992606
2025-06-09,55674.9531661019,0.06498329035038591,55675.01814939224,0.029686290703693885
2025-06-10,55921.69730950371,6.601707269737745e-11,55921.69730950378,1.5830892152735032e-11
2025-06-11,56326.057159629345,7.894750719827926e-11,56326.057159629425,2.05604422376382e-11
2025-06-12,57498.2829917912,7.718686489965877e-11,57498.28299179128,1.730882104311604e-11
2025-06-13,26362.707612377213,5.261858682104048e-11,26362.70761237727,1.4704681916555273e-11
2025-06-14,26394.35939137665,2.4979030399663318e-11,26394.359391376674,8.206768598029157e-12
2025-06-15,57134.89766929989,7.053266415368853e-11,57134.897669299964,1.8175683180743363e-11
2025-06-16,57636.08134314991,8.179095800642244e-11,57636.08134314999,2.043520908046048e-11
2025-06-17,57151.89516204116,34.207875589409504,57186.103037630564,5.074223183187026
2025-06-18,58317.97877293809,4.4210000105238126e-11,58317.978772938135,9.388045896230324e-12
2025-06-19,57619.32899600143,35.415346666707734,57654.744342668135,5.253333333344006
2025-06-20,25565.986870625795,5.516990597698168e-11,25565.986870625853,1.2633449841814581e-11
2025-06-21,25354.18567154793,5.3628976814934504e-11,25354.185671547984,1.3137935184204252e-11
2025-06-22,55669.29120902308,4.444872558906355e-11,55669.291209023126,1.1155520951433573e-11
2025-06-23,55513.49400470471,3.3437689506143894e-11,55513.49400470475,7.921663325305417e-12
2025-06-24,54692.272000987534,3337.2327932340477,58029.50479422159,706.7187389762041
2025-06-25,54811.629183170946,4.7695564830974036e-11,54811.629183171,1.184474740512087e-11
2025-06-26,55334.91682921203,5.532378910544367e-11,55334.91682921209,1.2103207325253607e-11
2025-06-27,23659.90681971898,3.637814227630542e-11,23659.906819719017,8.816503083153293e-12
2025-06-28,23512.36121267587,3.9410160468378315e-11,23512.361212675914,1.0029310715253814e-11
2025-06-29,54565.355837820556,5.177471074091499e-11,54565.3558378206,1.525535253676935e-11
2025-06-30,53870.20936384209,146.30408226195775,54016.51344610405,21.72940476191859
2025-07-01,53323.7635297057,9686.536304026527,63010.299833732235,2035.6350578986185
2025-07-02,51242.665356749116,12230.044048302667,63472.70940505178,2417.013368739285
2025-07-03,50133.321609604944,23067.357682632555,73200.67929223749,4190.462055495744
2025-07-04,20801.920520855478,23581.64237320346,44383.56289405894,5207.64133361906
2025-07-05,20875.546507355954,25998.644650046434,46874.19115740239,5134.97420735627
2025-07-06,47488.71395737183,43717.03758100709,91205.75153837891,7441.4521299232965
2025-07-07,48109.22453194196,10063.58686615634,58172.8113980983,1847.4150850391056
2025-07-08,58898.74588231315,8.550108452425901,58907.29599076558,1.2698809523911052
2025-07-09,58435.684461979734,6.596258828039937e-11,58435.6844619798,1.4097167877480388e-11
2025-07-10,58949.21478273326,3.207036414210052e-11,58949.214782733296,7.389644451905042e-12
2025-07-11,30538.32734904822,3.968986561631027e-11,30538.327349048264,1.028155338644865e-11
2025-07-12,30442.61163908286,6.00796496996736e-11,30442.61163908292,1.644906433284632e-11
2025-07-13,58891.181869331616,11.355759041695494,58902.537628373306,1.6892166666728627
2025-07-14,57859.111566368185,7.028293191879697e-11,57859.11156636824,1.4487078203728743e-11
2025-07-15,57929.592547368055,6.469299940192741e-11,57929.59254736812,1.530864324195136e-11
2025-07-16,57105.95220529837,4.2505043040819145e-11,57105.95220529841,9.368505970996921e-12
2025-07-17,57023.45107273879,5.86805786184641e-11,57023.45107273885,1.3610446103484719e-11
2025-07-18,30025.117799973334,4.6863465996693776e-11,30025.11779997338,1.099209612220875e-11
2025-07-19,30163.594821838575,2.257706910313573e-12,30163.594821838575,5.684341886080801e-13
2025-07-20,56837.95052333942,3.54029587867899e-11,56837.95052333946,9.336531547887716e-12
2025-07-21,58081.35686911673,5.803965308359693e-11,58081.35686911679,1.4836132322670892e-11
2025-07-22,57437.39262061571,6.997403545483393e-11,57437.39262061578,1.7120527218139614e-11
2025-07-23,57709.42792925076,6.13433250862272e-11,57709.42792925082,1.5276668818842154e-11
2025-07-24,57568.79021298875,9.05646651006009e-11,57568.790212988846,2.0383694732117874e-11
2025-07-25,29707.164070827857,5.933245006417564e-11,29707.164070827923,1.482192146795569e-11
2025-07-26,30344.357816697113,5.7174624146227866e-11,30344.35781669717,1.3411494137471891e-11
2025-07-27,57025.10057112857,2.3923565350969512e-11,57025.100571128605,5.481837206389173e-12
2025-07-28,57036.94846883927,5.102791655886562e-11,57036.94846883932,1.3749446026167789e-11
2025-07-29,58242.734775016695,6.778010108732246e-11,58242.734775016754,1.801669924361704e-11
2025-07-30,58071.10710263601,2.3300261275949196e-11,58071.10710263604,6.0751403907488566e-12
2025-07-31,56655.23995017572,3.952957783326383e-11,56655.23995017576,8.86757334228605e-12
2025-08-01,26577.12701579818,2.9141176582925257e-11,26577.127015798214,9.556799795973347e-12
2025-08-02,26214.408400098782,4.7686711468486465e-11,26214.40840009883,1.0913936421275139e-11
2025-08-03,52034.68060755977,130.5164326739983,52165.197040233776,27.143419753500005
2025-08-04,50847.761357387775,4.383164409205164e-11,50847.76135738782,1.1082690321018163e-11
2025-08-05,49416.0230639451,4.718581791962606e-11,49416.02306394515,1.404742988597718e-11
2025-08-06,48553.07183054785,56.04410666676527,48609.11593721461,26.213333333357454
2025-08-07,47963.162048402715,4.5934818615478436e-11,47963.162048402766,1.34789956973691e-11
2025-08-08,24418.87833263279,4.734997105515504e-11,24418.87833263284,1.233502189279534e-11
2025-08-09,23873.78030397313,3.654946567621664e-11,23873.780303973166,8.29913915367797e-12
2025-08-10,47083.99848643859,3.9946982610672425e-11,47083.998486438635,1.1169731806148775e-11
2025-08-11,47272.33040213611,288.1504945634533,47560.48089669956,42.78990808873307
2025-08-12,46173.73200295381,1892.1802403143065,48065.91224326811,291.0872450850133
2025-08-13,46751.656334584135,135.91541878030066,46887.571753364435,20.16100552998003
2025-08-14,46566.20909583142,209.80925191968308,46776.01834775111,30.40431466975464
2025-08-15,23821.115626932013,3.7058327961858595e-11,23821.11562693205,8.810729923425242e-12
2025-08-16,23906.31376991696,3.740508702776424e-11,23906.313769916993,9.947598300641403e-12
2025-08-17,46666.489484113124,123.81014420379591,46790.29962831692,18.362073978716925
2025-08-18,46518.47035680256,5.7122732877168396e-11,46518.470356802616,1.672451066525582e-11
2025-08-19,46912.73026871032,68.78153827724454,46981.51180698757,10.182439588003902
2025-08-20,46462.89135808883,11115.601836940177,57578.49319502901,2384.6062828933477
2025-08-21,47156.64105425143,9.97120057633083e-11,47156.64105425152,2.7114310796605423e-11
2025-08-22,24012.666824723194,552.9285521101043,24565.595376833295,81.22291206865546
2025-08-23,24313.80754981486,4.902853589783263e-11,24313.807549814905,1.3852030633643153e-11
2025-08-24,47768.30090687632,6.786901352029416e-11,47768.300906876386,1.928057713485032e-11
2025-08-25,48074.61012711702,958.551510004313,49033.16163712134,140.8400862149392
2025-08-26,48402.341564441886,9.815428825277196e-11,48402.34156444197,2.333422344236169e-11
2025-08-27,48487.862362529864,4.58871127761995e-11,48487.862362529915,1.4644285784015665e-11
2025-08-28,48412.8174947271,2126.2406637453446,50539.05815847246,930.8693768184252
2025-08-29,25475.56819650378,5.760357346673572e-11,25475.568196503835,1.3425704992187093e-11
2025-08-30,25183.890404240432,2.3013384975456574e-11,25183.890404240457,6.714628852932947e-12
2025-08-31,49340.88948636762,4.150648891254605e-11,49340.889486367654,1.1780798558902461e-11
2025-09-01,49098.459317281595,4.0216079355559485e-11,49098.45931728163,9.00257646208047e-12
2025-09-02,48724.348296856384,3.140191395800684e-11,48724.34829685642,9.084288876692881e-12
2025-09-03,48467.75637589815,3.549850902118123e-11,48467.75637589817,9.336531547887716e-12
2025-09-04,48873.94499054587,2.100314588915353e-11,48873.94499054588,6.199485369506874e-12
2025-09-05,24727.10073654327,3.313357410661411e-11,24727.100736543303,7.503331289626658e-12
2025-09-06,25354.52953855972,2.4482218918819855e-11,25354.52953855975,5.7553961596568115e-12
2025-09-07,48090.565744290914,3.19743325150057e-11,48090.56574429095,8.194334100153355e-12
2025-09-08,39071.29180320223,4788.03920315752,43859.331006359746,780.9757308421537
2025-09-09,40204.94996234785,5.082946330503546e-11,40204.9499623479,1.5795365015947027e-11
2025-09-10,40099.37384431242,9551.074459680729,49650.44830399315,1896.5825547231302
2025-09-11,40595.580952273485,6.159960364016115e-11,40595.58095227355,2.028599510595086e-11
2025-09-12,18158.970588899465,179.22091920131496,18338.191508100783,51.955622322457586
2025-09-13,18414.582069871896,2.7440727023986258e-11,18414.582069871925,9.08073616301408e-12
2025-09-14,40903.67555269337,6.204558822275885e-11,40903.675552693436,1.8424373138259398e-11
2025-09-15,41826.226435894525,6.849715797081113,41833.0761516916,1.0168063233345066
2025-09-16,41624.467982521935,6.260566465243755e-11,41624.467982521994,1.9610979506978765e-11
2025-09-17,42166.58029795127,7.896844955723736e-11,42166.58029795135,2.0937918066010752e-11
2025-09-18,41693.05877313961,7.504131538382807e-11,41693.05877313968,2.4517277097402257e-11
2025-09-19,18831.913784374796,4.747186466147468e-11,18831.913784374843,1.3301360013429075e-11
2025-09-20,18694.4985009905,8.613234570020722e-11,18694.498500990587,2.1174173525650986e-11
2025-09-21,43346.61109497945,8.242474791586574e-11,43346.61109497953,2.318500946785207e-11
2025-09-22,43008.83541440587,5.134524272421004e-11,43008.83541440593,1.660183102103474e-11
2025-09-23,43867.21231368049,7.334455176533084e-11,43867.21231368057,2.036415480688447e-11
2025-09-24,43601.19893154762,7.76820936465583e-11,43601.1989315477,2.2867041593599424e-11
2025-09-25,43980.11314526678,4.7323077012606514e-11,43980.113145266834,1.4246381851990009e-11
2025-09-26,19294.953009586185,3.3212643302249484e-11,19294.953009586217,8.981260180007666e-12
2025-09-27,19358.400557947225,5.3377650743868805e-11,19358.400557947276,1.376321279167314e-11
2025-09-28,44525.00215298741,5.724206969537349e-11,44525.002152987465,1.6808665570522408e-11
2025-09-29,45218.534195562905,13.786536666718515,45232.32073222962,6.44833333334936
2025-09-30,45770.835496346124,1.1338835737007002e-10,45770.83549634623,3.012878835306765e-11
2025-10-01,45653.83098488573,2.4640996798552804e-11,45653.83098488576,7.744915819785092e-12
2025-10-02,44833.57447110327,3.50721620634431e-11,44833.574471103304,1.0913936421275139e-11
2025-10-03,18788.694773333686,2.6508217843002056e-11,18788.694773333715,7.361222742474638e-12
2025-10-04,19826.04110914938,2.6637991368261282e-11,19826.04110914941,8.412825991399586e-12
2025-10-05,43404.47269619435,4.922613072722015e-11,43404.4726961944,1.290345608140342e-11
2025-10-06,43567.37739732336,3.339389920142821e-11,43567.37739732339,9.805489753489383e-12
2025-10-07,43048.03377208731,4.427672095630442e-11,43048.03377208735,1.3653078667630325e-11
2025-10-08,39132.36515238407,5.0541999030429e-11,39132.36515238411,1.4878764886816498e-11
2025-10-09,39635.79561790642,7.329612117246142e-11,39635.7956179065,2.0296653246987262e-11
2025-10-10,16379.6407592808,3.6530650504573714e-11,16379.640759280835,1.0629719326971099e-11
2025-10-11,17007.23096145779,5.3918654430162855e-11,17007.23096145784,1.3237411167210666e-11
2025-10-12,40619.260374337995,5.86583830397558e-11,40619.26037433805,1.623945422579709e-11
2025-10-13,41201.57934459512,6.571107746822235e-11,41201.57934459518,2.0953905277565354e-11
2025-10-14,40715.71244289978,1.2292754547615916e-10,40715.7124428999,3.4575009522086475e-11
2025-10-15,41136.4899196442,7.743423896533486e-11,41136.48991964427,2.22035168029322e-11
2025-10-16,41830.807881679895,2524.700259248029,44355.50814092793,375.2987550214831
2025-10-17,17528.64004190463,3.8438031424448124e-11,17528.64004190467,1.0324185950594256e-11
2025-10-18,17479.765712664423,3.407113791098482e-11,17479.76571266446,9.793055255613581e-12
2025-10-19,43353.408938151006,1.0125218707912608e-10,43353.408938151115,2.893685291383008e-11
2025-10-20,44079.02808206374,5.57747252827312e-11,44079.0280820638,1.674393956818676e-11
2025-10-21,44884.09437507932,1.2934251003571262e-10,44884.094375079454,3.4010128047157195e-11
2025-10-22,44873.411774107255,2000.7201099109961,46874.13188401825,410.7920592201275
2025-10-23,45754.81943506781,5.691348980985111e-11,45754.81943506787,1.4908740908481377e-11
2025-10-24,17720.628379243306,6.652028883280537e-11,17720.62837924337,1.787991976698322e-11
2025-10-25,17805.730414302216,7.758404763080762e-11,17805.730414302296,1.972466634470038e-11
2025-10-26,46395.90420309764,4.510388507128483e-11,46395.90420309769,1.4807710613240488e-11
2025-10-27,46232.024868821914,8.324068012655061e-11,46232.024868822,2.0595081196006504e-11
2025-10-28,46080.933659063885,8.246967864167231e-11,46080.933659063965,2.3943069749066126e-11
2025-10-29,46113.54508293093,2751.6979867347127,48865.243069665645,411.3259511682681
2025-10-30,46333.3969188951,8.607030110852065e-11,46333.39691889519,2.290789780090563e-11
2025-10-31,18612.680866305454,3.453438424116939e-11,18612.680866305487,9.56923429384915e-12
2025-11-01,18515.61611845941,5.5985346136822046e-11,18515.616118459468,1.325872744928347e-11
2025-11-02,47407.12074629874,8.398210837867737e-11,47407.120746298824,2.4414248400717042e-11
2025-11-03,48168.15181359207,4.3806362981513304e-11,48168.151813592114,1.4924950164640904e-11
2025-11-04,48444.88929283168,23.215060953715895,48468.1043537854,4.95624700122423
2025-11-05,48920.397796544436,1.1592604920451776e-10,48920.397796544545,3.1516123044639244e-11
2025-11-06,48300.84102126719,1830.4275643304236,50131.268585597616,376.0693661749598
2025-11-07,18856.5074348587,4.3573212593628335e-11,18856.507434858744,1.1876721828230075e-11
2025-11-08,18711.035268778316,2.8901453674734512e-11,18711.035268778345,8.611777957412414e-12
2025-11-09,49779.052865626625,1.0766777336357336e-10,49779.05286562674,3.240074875066057e-11
2025-11-10,49832.48600152254,78.3612267950091,49910.84722831755,20.18578742787564
2025-11-11,50420.580699878614,4.612664561420843e-11,50420.580699878665,1.4633627642979263e-11
2025-11-12,50718.67470057437,6.444237421465716e-11,50718.674700574426,1.7740253710485376e-11
2025-11-13,50862.303568788295,7.920270217454118e-11,50862.30356878837,2.2938095867175434e-11
2025-11-14,19693.499753947897,5.5980095226004775e-11,19693.499753947952,1.3841372492606752e-11
2025-11-15,19506.335035627024,5.955912740773783e-11,19506.335035627086,1.6683543435647152e-11
2025-11-16,52007.327434126135,8.904129034092989e-11,52007.32743412622,2.389821673887127e-11
2025-11-17,52772.100684881385,7.540263169403261e-11,52772.10068488146,2.064837190118851e-11
2025-11-18,52232.62622454919,8.576115861913536e-11,52232.626224549276,2.5424107263916085e-11
2025-11-19,52120.08331884066,6.301057500067424,52126.384376340735,1.385000000019961
2025-11-20,52758.47154817962,5.5267830312288884e-11,52758.471548179674,1.503330793184432e-11
2025-11-21,20062.080965255485,6.331283941563015e-11,20062.080965255547,1.6413537196058314e-11
2025-11-22,20239.81791776086,7.37428664798756e-11,20239.817917760935,1.7860823930959668e-11
2025-11-23,53655.112972918905,5.159601723647711e-11,53655.112972918956,1.6063594898696465e-11
2025-11-24,52893.3215595762,203.45001630210248,53096.77157587831,72.72414638388616
2025-11-25,53429.180138731914,6.90938275482722e-11,53429.18013873198,2.0033752434756025e-11
2025-11-26,53828.00324373253,73.66398141039613,53901.667225142926,15.726725322463789
2025-11-27,53753.693335338976,7.23696480520175e-11,53753.693335339056,1.8680168523133034e-11
2025-11-28,20460.858496266148,21.871740000050337,20482.730236266198,10.230000000014565
2025-11-29,20852.02098361488,8.506522319873256e-11,20852.02098361496,2.3468560428341334e-11
2025-11-30,54441.22451744569,1.56249149618759e-10,54441.224517445844,4.290434674203425e-11
2025-12-01,55084.11827727992,21546.8605649275,76630.97884220742,4682.362545919307
2025-12-02,55536.15152628479,25760.555364332547,81296.70689061735,6373.832741534074
2025-12-03,56520.70266503039,12759.23992219086,69279.94258722125,3817.760289327481
2025-12-04,56925.63511231862,12925.345377304875,69850.9804896235,3325.240435113033
2025-12-05,23788.178797524943,4750.502535123223,28538.681332648164,1177.7204355742228
2025-12-06,24080.617843939624,7303.199789031531,31383.817632971157,1934.9593660169226
2025-12-07,59771.78476336608,236.90880592644365,60008.69356929252,52.90843215069385
2025-12-08,65122.29752253121,5.616229259430838e-11,65122.29752253127,1.5262457964126952e-11
2025-12-09,65489.796374191355,8.106226800919103e-11,65489.79637419144,1.8417267710901797e-11
2025-12-10,64595.36732114589,7.927208400815289e-11,64595.36732114597,1.8616219676914625e-11
2025-12-11,65590.61299481941,4.0617472052417723e-11,65590.61299481947,1.0160761121369433e-11
2025-12-12,29131.787369564063,4.6659891950184824e-11,29131.78736956411,1.290345608140342e-11
