日期,合同费用_元,紧急费用_元,总费用_元,紧急电量_kWh
2025-03-15,16545.877034365163,94.553022447992,16640.430056813155,44.22498711317759
2025-03-16,44203.775261671835,7.461180000068091,44211.23644167191,1.640000000019123
2025-03-17,40001.946885866215,6.752082981620333e-11,40001.94688586629,1.8339108009968186e-11
2025-03-18,44195.61291509196,6.471173108479889e-11,44195.61291509202,1.8747670083030243e-11
2025-03-19,41296.59117323989,5.507641605111136e-11,41296.59117323994,1.6720649170798296e-11
2025-03-20,43326.30450042541,6.125468487994112e-11,43326.304500425475,1.851674369390821e-11
2025-03-21,15791.620000393663,3.319104990850974e-11,15791.620000393694,9.279688129026908e-12
2025-03-22,16677.746991053296,3.053395403185277e-11,16677.74699105333,8.981260180007666e-12
2025-03-23,42808.33119340183,5.1751896990026585e-11,42808.33119340188,1.8246737454319373e-11
2025-03-24,41159.004956133416,5.2943317285780726e-11,41159.00495613346,1.5283774246199755e-11
2025-03-25,43592.89592252362,7.994404072064755e-11,43592.89592252369,2.3355539724434493e-11
2025-03-26,39443.88987361181,5.513719969485465e-11,39443.889873611864,1.787014980436652e-11
2025-03-27,41239.65757160625,5.56956871733405e-11,41239.65757160631,1.6113332890199672e-11
2025-03-28,16018.939282961703,2.7667486079963055e-11,16018.93928296173,8.689937658346025e-12
2025-03-29,15458.665471222837,4.864629232770313e-11,15458.665471222885,1.2519763004092965e-11
2025-03-30,39571.48476981889,5.910229816663559e-11,39571.48476981895,1.9319656985317124e-11
2025-03-31,38191.98367234385,7.894213993608901e-11,38191.98367234393,2.27018404075352e-11
2025-04-01,43055.994752390754,6.69722126644956e-11,43055.99475239083,1.787725523172412e-11
2025-04-02,41872.21458238438,6.57804606341017e-11,41872.21458238445,2.149658229200213e-11
2025-04-03,41321.16886300384,5.1058336225651154e-11,41321.168863003884,1.6626700016786344e-11
2025-04-04,14580.590317548904,2.5214134780071618e-11,14580.590317548926,7.439382443408249e-12
2025-04-05,14627.645426600477,5.0453817124207487e-11,14627.645426600526,1.332978172285948e-11
2025-04-06,39143.40520617484,4.359283423127636e-11,39143.40520617487,1.1553424883459229e-11
2025-04-07,36041.9590271933,6.99889568522849e-11,36041.95902719336,1.978150976356119e-11
2025-04-08,39833.163004298964,5.40422968597909e-11,39833.163004299015,1.5519752150083832e-11
2025-04-09,40193.6572871738,5.1962508962333234e-11,40193.65728717386,1.5589307622576598e-11
2025-04-10,38591.42305028533,4.14670058290767e-11,38591.423050285375,1.1679546219056647e-11
2025-04-11,13770.445406795441,2.6052283885746877e-11,13770.445406795468,7.695177828281885e-12
2025-04-12,14799.904278851489,3.2858864074114537e-11,14799.904278851522,9.606537787476555e-12
2025-04-13,36691.54077499639,5.845998263254159e-11,36691.54077499645,1.8411938640383596e-11
2025-04-14,36760.43471737897,1161.823114138933,37922.257831517905,171.82602462012898
2025-04-15,34866.76296999693,6.95791353422237e-11,34866.762969997,1.9172219367646903e-11
2025-04-16,37601.4446716784,4.962833755062235e-11,37601.44467167845,1.4046819263313637e-11
2025-04-17,36701.53286500441,5.0127480333284076e-11,36701.532865004454,1.5195955604951905e-11
2025-04-18,13860.225990810437,2.2819293121756344e-11,13860.22599081046,6.23856521997368e-12
2025-04-19,13783.98555076635,2.974357471430267e-11,13783.985550766381,8.697043085703626e-12
2025-04-20,35321.233574584476,58.59877811376411,35379.83235269824,27.40822175572708
2025-04-21,35606.75336810513,5.939286751299733e-11,35606.75336810519,1.687538997430238e-11
2025-04-22,34248.23192745664,29.256304579394154,34277.488232036034,13.68395911102054
2025-04-23,33950.37868272842,7.009991520590121e-11,33950.37868272849,2.034994395216927e-11
2025-04-24,33774.15979409045,6.981362332680874e-11,33774.15979409052,2.071942617476452e-11
2025-04-25,13154.04553326914,3.953930161060271e-11,13154.045533269178,1.0729195309977513e-11
2025-04-26,13296.19533347634,3.0709816911667076e-11,13296.195333476371,7.823075520718703e-12
2025-04-27,33411.91645427787,25.520142157147255,33437.436596435015,5.4466208851070945
2025-04-28,39269.7454271813,4.8111310491094625e-11,39269.74542718135,1.3770318219030742e-11
2025-04-29,34363.63325813617,4.7471754527350637e-11,34363.63325813622,1.2107648217352107e-11
2025-04-30,32671.653053751725,7.434856996724194e-11,32671.653053751797,2.1657342585967854e-11
2025-05-01,34572.29343330918,9260.300861434058,43832.59429474324,2003.5040382295263
2025-05-02,14943.340428299443,4862.88331693219,19806.223745231633,1261.7732617586598
2025-05-03,14597.328117336856,4536.174814404999,19133.502931741852,984.7531077280153
2025-05-04,36996.46108847148,1902.7445493828498,38899.20563785432,598.1463596729636
2025-05-05,38734.18114547897,1249.104587379931,39983.285732858894,441.7229001199502
2025-05-06,36584.40465573063,1514.4521939887284,38098.856849719356,649.1692435014685
2025-05-07,38180.50953304946,95.96747547298489,38276.477008522445,45.06350664845917
2025-05-08,40592.91017545183,243.2289326250546,40836.13910807688,35.99925000001577
2025-05-09,17045.1176939703,2.391563214132475e-11,17045.117693970325,6.66489086142974e-12
2025-05-10,17263.503642351512,2.4574461576776228e-11,17263.503642351534,6.552980380547524e-12
2025-05-11,39872.78206580246,185.80697583338866,40058.589041635845,27.561666666683212
2025-05-12,37537.218002643705,6.342274261328385e-11,37537.21800264377,2.0826007585128536e-11
2025-05-13,40093.52967581328,4.933555786124089e-11,40093.52967581333,1.2999379350731033e-11
2025-05-14,39855.98539266364,6.536224361752829e-11,39855.98539266371,1.836042429204099e-11
2025-05-15,39887.18207581064,5.761429111572624e-11,39887.182075810706,1.623767786895769e-11
2025-05-16,16262.546427122772,199.05379793094036,16461.600225053713,93.14275219357481
2025-05-17,16623.746751465587,2.527695069920455e-11,16623.746751465613,7.245815059064853e-12
2025-05-18,40636.385086484,4.895740612909095e-11,40636.38508648405,1.5015544363450317e-11
2025-05-19,37424.054643263575,392.5810865149556,37816.63572977853,58.20758937133867
2025-05-20,37819.92538769185,6.447616129889866e-11,37819.92538769191,2.0961010704922955e-11
2025-05-21,37490.75109977112,5.873551067736571e-11,37490.75109977118,1.722710862850363e-11
2025-05-22,36806.39886403887,7.015850655989198e-11,36806.398864038936,2.2033930235920707e-11
2025-05-23,16903.071116888277,2.6296333999198397e-11,16903.071116888303,6.52278231427772e-12
2025-05-24,16470.819493093448,3.331523501515221e-11,16470.81949309348,8.72191208145523e-12
2025-05-25,37262.15264067006,4.4952518152285854e-11,37262.1526406701,1.3294254586071474e-11
2025-05-26,38361.649027512314,6.050804302049073e-11,38361.64902751237,1.8122392475561355e-11
2025-05-27,36365.21195107367,4.385498542092136e-11,36365.21195107372,1.2806644633656106e-11
2025-05-28,38858.44350298985,6.139075736655286e-11,38858.44350298992,1.738698074404965e-11
2025-05-29,39161.05324901588,5.103181432986048e-11,39161.05324901594,1.5288215138298256e-11
2025-05-30,16386.485611027514,4.204214576475352e-11,16386.485611027558,1.1144862810397171e-11
2025-05-31,17136.33789116294,168.97618936068358,17305.314080523625,79.03470035578883
2025-06-01,54257.007891417044,2103.062420946789,56360.07031236384,460.4687122218548
2025-06-02,51936.806182088025,2086.628281624241,54023.43446371227,457.3541146015838
2025-06-03,49817.923058253466,1646.3012025345768,51464.22426078804,329.51042431708737
2025-06-04,50486.75643424006,1852.9324883391137,52339.68892257917,585.233674463924
2025-06-05,48484.70027415475,4017.33250224376,52502.032776398504,1203.6858478150234
2025-06-06,22428.009698059723,1044.6353596627919,23472.64505772252,254.48962888213418
2025-06-07,24232.213722969384,6.98594142534148e-11,24232.213722969453,2.1007195982747362e-11
2025-06-08,48974.936496117065,7.581926908528659e-11,48974.93649611714,1.801225835151854e-11
2025-06-09,54795.27217067841,5.919880763372021e-11,54795.27217067847,1.4766854405934282e-11
2025-06-10,51852.64280796143,4.034451706047548e-11,51852.64280796148,9.903189379656396e-12
2025-06-11,57213.317504154315,6.293847043536971e-11,57213.31750415437,1.56070711909706e-11
2025-06-12,54749.99287411783,3.731751796465232e-11,54749.99287411786,9.125145083999087e-12
2025-06-13,24293.46516151999,2.2306100966318356e-11,24293.465161520013,7.487344078072056e-12
2025-06-14,24684.620529578293,3.630154310485523e-11,24684.62052957833,9.983125437429408e-12
2025-06-15,52535.5335432717,6.300128418956774e-11,52535.53354327176,1.4374279544426827e-11
2025-06-16,53552.766350890844,4.087705818278664e-11,53552.76635089088,1.0526690630285884e-11
2025-06-17,54151.444960362525,6.249579076467171e-11,54151.44496036258,1.3232970275112166e-11
2025-06-18,53522.88083639621,4.457347646535936e-11,53522.88083639625,1.0450307286191673e-11
2025-06-19,52432.35213069788,5.295419169826232e-11,52432.35213069794,1.3655743202889425e-11
2025-06-20,23273.914892128025,3.819724270215374e-11,23273.914892128065,1.0466294497746276e-11
2025-06-21,22977.2412617546,2.495612250186241e-11,22977.241261754625,7.688072400924284e-12
2025-06-22,48684.400712928014,5.938669822569409e-11,48684.40071292808,1.8037127347270143e-11
2025-06-23,50423.95553643374,6.413877384758848e-11,50423.955536433816,1.595790166675215e-11
2025-06-24,57481.39731179962,5.771894251438426e-11,57481.39731179968,1.5621282045685803e-11
2025-06-25,50968.67629443317,6.057933532588323e-11,50968.67629443323,1.546052175172008e-11
2025-06-26,49765.776267658686,4.794083352521739e-11,49765.77626765873,1.4914292023604503e-11
2025-06-27,22054.898488828687,3.3981692126872073e-11,22054.898488828723,8.590461675339611e-12
2025-06-28,21842.995822820252,2.4174980239877186e-11,21842.995822820274,7.201350626928615e-12
2025-06-29,50620.189989733946,6.544753006210157e-11,50620.189989734004,1.7601919921617082e-11
2025-06-30,51273.19138796471,114.939014038138,51388.130402002855,53.760062693229386
2025-07-01,57899.23548015978,2100.4234104383354,59999.658890598104,499.27552136064844
2025-07-02,50141.550634557556,5293.697248884178,55435.24788344173,1727.091696768348
2025-07-03,56257.502781374336,4411.617919194448,60669.12070056879,1765.5854352250196
2025-07-04,24663.54604902356,9606.557975374903,34270.10402439846,3566.8472662524728
2025-07-05,26003.843253279436,5666.956300503647,31670.79955378308,2384.278931546704
2025-07-06,57702.90568998908,4246.927924737913,61949.833614727,1144.6723531055754
2025-07-07,50643.02763292173,1242.8969808975364,51885.92461381927,295.20971495913386
2025-07-08,59137.39249099494,4.805555775533321e-11,59137.39249099499,1.2718714970105793e-11
2025-07-09,58340.7627491835,4.859763746978274e-11,58340.762749183545,1.3749890115377639e-11
2025-07-10,55860.16118493308,5.915661560607079e-11,55860.161184933146,1.5056400570756523e-11
2025-07-11,30825.158612630265,4.747811033212202e-11,30825.15861263031,1.1475265182525618e-11
2025-07-12,29674.295261391122,1.1737355976038088e-11,29674.295261391133,3.552713678800501e-12
2025-07-13,57099.70273270294,5.10052693414309e-11,57099.702732702994,1.2779111102645402e-11
2025-07-14,55510.69670742205,3.583984886645908e-11,55510.69670742209,1.013855666087693e-11
2025-07-15,56291.138225221875,6.390841456038743e-11,56291.138225221934,1.5941026276777848e-11
2025-07-16,56048.525364162495,4.237293182995927e-11,56048.52536416254,1.0334844091630657e-11
2025-07-17,55306.641514140116,5.936288438590509e-11,55306.64151414018,1.531574866930896e-11
2025-07-18,30744.36232757019,4.3262421201006876e-11,30744.362327570234,1.2470025012589758e-11
2025-07-19,30863.681985592386,3.473565612921447e-11,30863.681985592426,9.411138535142527e-12
2025-07-20,57152.09858098749,3.924639013774822e-11,57152.098580987535,9.831691016870536e-12
2025-07-21,58518.89338607431,4.153808763618372e-11,58518.89338607435,1.1711520642165851e-11
2025-07-22,56802.242420372786,4.851887780432663e-11,56802.24242037284,1.3965717471364769e-11
2025-07-23,60238.30774464126,3.743165688518957e-11,60238.307744641286,1.1100009800202315e-11
2025-07-24,59952.84278668717,5.8088481580398365e-11,59952.84278668722,1.481481604059809e-11
2025-07-25,28453.576508090904,2.8821943942602953e-11,28453.576508090933,7.318590178329032e-12
2025-07-26,29564.688222758385,4.0973588966153326e-11,29564.68822275842,1.0118128557223827e-11
2025-07-27,56112.70231029713,2.3590576603282895e-11,56112.70231029715,7.553069281129865e-12
2025-07-28,58244.07760804883,6.271046748551612e-11,58244.07760804889,1.6202594821379535e-11
2025-07-29,57280.225117434245,5.316702811342112e-11,57280.2251174343,1.3354650718611083e-11
2025-07-30,54029.20593743014,4.2124627341877387e-11,54029.20593743019,1.3166356893634656e-11
2025-07-31,52972.60012519807,8.02091655316417e-11,52972.60012519815,2.1870505406695884e-11
2025-08-01,26047.931822189064,3.844890272830526e-11,26047.9318221891,9.414691248821327e-12
2025-08-02,26589.796228536194,3.04418961150077e-11,26589.796228536223,9.663381206337363e-12
2025-08-03,45314.636482475646,362.0761842212432,45676.71266669688,124.41544900881442
2025-08-04,47529.16426775567,22.268342526931615,47551.4326102826,10.415501649624792
2025-08-05,46978.8159477317,5.3859974258330114e-11,46978.81594773175,1.666222715357435e-11
2025-08-06,50475.65957343417,31.38786762238219,50507.04744105655,14.680948373416136
2025-08-07,48931.88416451205,7.52601678755127e-11,48931.884164512114,2.297184664712404e-11
2025-08-08,24507.23542747904,3.506173484879582e-11,24507.235427479078,9.331202477369516e-12
2025-08-09,24229.328146487183,2.523913167351566e-11,24229.328146487213,7.503331289626658e-12
2025-08-10,47623.20644997312,5.417586024236698e-11,47623.206449973186,1.4598100506191258e-11
2025-08-11,46826.87555752306,689.4911342490341,47516.36669177209,103.37031786276593
2025-08-12,48655.55058711594,705.1601806282245,49360.71076774417,117.72800720093453
2025-08-13,45565.68180250404,278.5785348287968,45844.26033733284,41.339134035355386
2025-08-14,47706.47788701933,277.2930944665727,47983.77098148591,40.42384842882977
2025-08-15,24468.90214065474,2.8648862837599154e-11,24468.902140654765,7.830180948076304e-12
2025-08-16,25430.35082103657,2.1049856968602398e-11,25430.35082103659,5.7269744502264075e-12
2025-08-17,47293.027550371444,172.61418949797235,47465.641739869425,25.63229333324904
2025-08-18,47174.21199693081,44.7388140373567,47218.95081096816,6.63337742418487
2025-08-19,46930.72549476306,76.99523091944295,47007.72072568249,11.395727213721372
2025-08-20,50431.21800969194,228.4135547644458,50659.63156445639,33.88065356084682
2025-08-21,47909.62981946457,6.280115805168407e-11,47909.62981946464,1.8168577753385762e-11
2025-08-22,24640.798176700424,4.1584350185530644e-11,24640.798176700464,1.1084466677857563e-11
2025-08-23,24669.042170799577,3.544883497852424e-11,24669.042170799614,7.844391802791506e-12
2025-08-24,47332.164980211724,5.3315421411070924e-11,47332.164980211775,1.6495249610670726e-11
2025-08-25,55516.681391086684,6.622795645228053e-11,55516.68139108676,1.5868195646362437e-11
2025-08-26,47966.05716131636,6.658108020474174e-11,47966.05716131642,1.8175683180743363e-11
2025-08-27,50193.666677263085,5.595236274302806e-11,50193.66667726314,1.5937473563099047e-11
2025-08-28,50003.5480543222,133.01857820838768,50136.56663253058,19.756212417714035
2025-08-29,26489.25191201404,2.3178701624715356e-11,26489.251912014064,6.448175327022909e-12
2025-08-30,25410.575997532833,3.077893495628814e-11,25410.575997532866,8.192557743313955e-12
2025-08-31,47683.82948854829,18.932240625045193,47702.76172917334,2.816250000011003
2025-09-01,50109.49267445948,4.353270810497633e-11,50109.492674459514,1.1020517831639154e-11
2025-09-02,45007.801097135685,4.081734417127336e-11,45007.80109713573,1.1073808536821161e-11
2025-09-03,46106.890052160416,4.8738712621343436e-11,46106.89005216047,1.2136069926782511e-11
2025-09-04,45944.63667715884,98.78531976897884,46043.42199692783,46.20454619689367
2025-09-05,22588.12111103357,2.464531689838623e-11,22588.1211110336,6.934897101018578e-12
2025-09-06,23325.687045979248,3.478523069588846e-11,23325.687045979284,8.37019342725398e-12
2025-09-07,44088.30117711084,5.2500483960216116e-11,44088.3011771109,1.213074085626431e-11
2025-09-08,41701.28298409767,7.306176108556884e-11,41701.28298409775,2.1087132040520373e-11
2025-09-09,38580.681027458944,7.530771739538976e-11,38580.681027459024,2.2588153569813585e-11
2025-09-10,42897.85969393766,6.340867741982947e-11,42897.859693937724,1.937294769049913e-11
2025-09-11,40693.02788035534,6.5275685301458e-11,40693.027880355396,1.7706724975141697e-11
2025-09-12,18615.203713678857,2.0743446071946893e-11,18615.20371367888,6.444622613344109e-12
2025-09-13,18400.39250792045,4.87277418415033e-11,18400.392507920493,1.3287149158713873e-11
2025-09-14,44116.36082444175,1.4893016787688036,44117.85012612051,0.6965863792000633
2025-09-15,39004.745800063545,1700.2062748977821,40704.95207496133,250.02655343284195
2025-09-16,44112.68549094671,4.571892020521773e-11,44112.68549094675,1.588773557159584e-11
2025-09-17,42835.659172912594,8.141287288765397e-11,42835.65917291268,2.1463719690473226e-11
2025-09-18,41974.4783751151,5.5184573771738244e-11,41974.47837511515,1.6913886957681257e-11
2025-09-19,18947.703433392046,3.294729467029356e-11,18947.70343339208,9.2228447101661e-12
2025-09-20,18969.26920088568,3.2652373249675296e-11,18969.269200885712,8.93862761586206e-12
2025-09-21,43145.82357140615,5.825089921529525e-11,43145.82357140622,1.7475798586019664e-11
2025-09-22,44839.61443376557,9.33890902388157e-11,44839.61443376567,2.6158630817008088e-11
2025-09-23,44885.92518073351,6.251055650885461e-11,44885.92518073357,1.786881753673697e-11
2025-09-24,42587.571843224694,7.359922271632514e-11,42587.57184322477,2.0160761948773143e-11
2025-09-25,44010.22651203254,5.1882118157209334e-11,44010.22651203259,1.6491696896991925e-11
2025-09-26,19282.46980831324,4.2342605865997036e-11,19282.469808313283,1.1198153515579179e-11
2025-09-27,19428.336445065204,271.9593091338427,19700.295754199047,127.21231998775716
2025-09-28,44960.9423081201,6.248084361004658e-11,44960.94230812017,1.8989254613188677e-11
2025-09-29,45221.25654403618,95.52846253340566,45316.7850065696,20.394633333353255
2025-09-30,47152.47888375107,23.095860937030487,47175.5747446881,3.4183173147465045
2025-10-01,41657.78735573133,3.223095212945282e-11,41657.78735573136,1.049604847480623e-11
2025-10-02,44477.4482090126,3.6793920799027544e-11,44477.44820901264,9.350742402602918e-12
2025-10-03,17854.71975532279,2.6775651029709026e-11,17854.719755322818,6.716405209772347e-12
2025-10-04,19820.721322109235,3.364198164490517e-11,19820.721322109268,9.379164112033322e-12
2025-10-05,43801.93072244866,5.667115487995033e-11,43801.93072244872,1.6058265828178264e-11
2025-10-06,41490.026325173654,6.269051411322835e-11,41490.02632517372,1.7763568394002505e-11
2025-10-07,42916.77458846163,4.6722760771444884e-11,42916.774588461674,1.4836132322670892e-11
2025-10-08,38568.4753029413,4.8680586672844584e-11,38568.47530294134,1.4342305121317622e-11
2025-10-09,41787.53861481795,6.63588863858422e-11,41787.538614818026,1.8264501022713375e-11
2025-10-10,16948.846993427345,3.550873017843514e-11,16948.84699342738,9.983125437429408e-12
2025-10-11,17081.041200577754,4.2130409383389636e-11,17081.041200577798,1.0679457318474306e-11
2025-10-12,40975.964208594116,14.020032278554003,40989.98424087267,2.9931751235218904
2025-10-13,41071.875043971755,7.30174321006416e-11,41071.87504397183,2.0904167286062147e-11
2025-10-14,42948.811461662204,6.624071602345793e-11,42948.81146166228,2.1245227799226996e-11
2025-10-15,44095.436365636255,7.015326314308012e-11,44095.43636563633,1.8496260079103877e-11
2025-10-16,43913.77805252641,7.102967458649801e-11,43913.77805252648,2.106759211528697e-11
2025-10-17,16906.720816366174,918.9790013336423,17825.699817699817,241.2119477443727
2025-10-18,17802.293610368368,4.138794196251184e-11,17802.29361036841,1.1837641977763269e-11
2025-10-19,44704.98693200584,5.5237368457028424e-11,44704.98693200591,1.5688783605583012e-11
2025-10-20,46844.76131762096,5.6967689232578775e-11,46844.76131762102,1.715960706860642e-11
2025-10-21,46543.57684938332,5.78295740183421e-11,46543.576849383375,1.780620095814811e-11
2025-10-22,45255.742934683105,4.988383750514913e-11,45255.742934683156,1.4409806681214832e-11
2025-10-23,48082.8895219658,6.752721126712658e-11,48082.88952196587,1.882027866884073e-11
2025-10-24,17783.958447754194,4.169009315546646e-11,17783.958447754234,1.1837641977763269e-11
2025-10-25,17804.833885957803,3.6428655647569034e-11,17804.833885957836,1.0452083643031074e-11
2025-10-26,46206.05891099401,6.290027698696576e-11,46206.05891099408,1.7998047496803338e-11
2025-10-27,45633.921312657985,4.9520593847773856e-11,45633.92131265803,1.4246381851990009e-11
2025-10-28,45505.48693198001,6.171123936860035e-11,45505.48693198008,1.618821743321064e-11
2025-10-29,48612.935496429694,5.692468629803215e-11,48612.93549642975,1.615951816802408e-11
2025-10-30,44611.29981052066,7.27774676079207e-11,44611.29981052074,2.2097879082139116e-11
2025-10-31,19365.64764405765,3.693563499496122e-11,19365.647644057688,9.974243653232406e-12
2025-11-01,18796.76257784389,5.089966848004224e-11,18796.762577843943,1.3590906178251316e-11
2025-11-02,48317.486818437195,4.478397386264987e-11,48317.486818437246,1.3670842236024328e-11
2025-11-03,49724.32187722677,4.788188689985873e-11,49724.321877226816,1.3034906487519038e-11
2025-11-04,46927.85307974416,4.4514542218987435e-11,46927.85307974421,1.2436884855304697e-11
2025-11-05,50523.21004286631,6.264865248795103e-11,50523.21004286637,1.7962520360015333e-11
2025-11-06,49580.70015003841,8.136976070716174e-11,49580.70015003849,2.3671731241847738e-11
2025-11-07,19073.883733291394,5.7501178929442176e-11,19073.883733291448,1.4317436125566019e-11
2025-11-08,19315.25440815874,3.536000292569952e-11,19315.254408158773,9.976020010071807e-12
2025-11-09,50143.98071511277,5.7164378119978205e-11,50143.98071511283,1.7323031897831243e-11
2025-11-10,52034.71170419999,5.8158250659801075e-11,52034.71170420004,1.5122125773814332e-11
2025-11-11,51089.83156902209,5.56486003944201e-11,51089.83156902215,1.5919709994705045e-11
2025-11-12,50620.73424441097,29.21520017293506,50649.9494445839,13.664733476570733
2025-11-13,50405.48228017316,1.2262669590867856e-10,50405.48228017327,3.397371273194949e-11
2025-11-14,19809.068595082746,4.811052178865793e-11,19809.068595082794,1.1908696251339279e-11
2025-11-15,20982.500031908075,6.703346855374549e-11,20982.500031908145,1.7966073073694133e-11
2025-11-16,51345.07059166655,5.769736377558842e-11,51345.070591666605,1.6128431923334574e-11
2025-11-17,51697.46695547024,4.27250732570883e-11,51697.466955470285,1.2864376230936614e-11
2025-11-18,51736.936091603086,6.068233560085901e-11,51736.93609160315,1.9877433032888803e-11
2025-11-19,53749.64915602995,6.301057500085044,53755.95021353003,1.385000000023929
2025-11-20,51127.268278174815,6.402693930596114e-11,51127.26827817487,1.7548629216435074e-11
2025-11-21,19935.307605453756,4.316185453490107e-11,19935.307605453796,1.1432632618380012e-11
2025-11-22,21690.844526902976,6.144416886399996e-11,21690.844526903034,1.7820411812863313e-11
2025-11-23,52907.64348597838,6.640402627766661e-11,52907.64348597846,1.8877344132306462e-11
2025-11-24,50235.71097077427,132.97501495362053,50368.68598572789,46.522888504580315
2025-11-25,55791.862256757275,8.260413153493573e-11,55791.86225675735,2.3142376903706463e-11
2025-11-26,54646.63229040183,5.6216665988984005e-11,54646.63229040189,1.4705570094974973e-11
2025-11-27,53167.8785147233,5.4936162730001574e-11,53167.87851472335,1.4138912263206294e-11
2025-11-28,20402.76625957447,5.81824357581695e-11,20402.766259574528,1.5591083979415998e-11
2025-11-29,23975.52826899846,4.8201178937112845e-11,23975.528268998503,1.4231504863460032e-11
2025-11-30,55246.22059064375,6.136677654922096e-11,55246.22059064381,1.7692514120426495e-11
2025-12-01,58268.3451911646,12351.52727415574,70619.87246532034,2754.2832645623757
2025-12-02,60588.956733710045,6474.238263762421,67063.19499747246,2435.216077565015
2025-12-03,61595.245185497246,2819.664871170454,64414.91005666769,1318.6895653448453
2025-12-04,62062.85148961289,2652.780297708215,64715.63178732111,978.9451227746129
2025-12-05,25289.833997075242,526.2800515257859,25816.114048601026,262.1129847420136
2025-12-06,26870.374369510817,956.755127621828,27827.129497132642,453.67151958593513
2025-12-07,61695.10703330609,201.386973756031,61896.494007062116,34.67108095998752
2025-12-08,65420.3073263999,7.82858293746358e-11,65420.307326399976,2.0193624550302047e-11
2025-12-09,64626.230277516865,5.726699470187668e-11,64626.23027751692,1.3855583347321954e-11
2025-12-10,62799.65275035013,8.108959548280837e-11,62799.652750350215,2.05773176276125e-11
2025-12-11,63699.353210037734,8.16415308690921e-11,63699.353210037814,2.0520474208751693e-11
