日期,合同费用_元,紧急费用_元,总费用_元,紧急电量_kWh
2025-03-16,44962.08959680115,8.081100000067954,44970.170696801215,1.640000000018448
2025-03-17,43867.93739578682,3.8968209548073675e-11,43867.93739578687,9.417355784080428e-12
2025-03-18,43212.122987672046,5.686389403791736e-11,43212.122987672105,1.4720669128109876e-11
2025-03-19,43082.175017685724,8.237267223876188e-11,43082.17501768581,1.9120705019304296e-11
2025-03-20,43770.55747858119,9.910107223731757e-11,43770.557478581286,2.6137314534935285e-11
2025-03-21,12541.32332078621,2.2256848808410723e-11,12541.323320786232,9.666933920016163e-12
2025-03-22,13076.60430845471,5.425179239182397e-11,13076.604308454764,1.6754597709223162e-11
2025-03-23,41474.39899064896,3.938569648198609e-11,41474.398990649,1.3244516594568267e-11
2025-03-24,41315.823712964644,4.906605965970811e-11,41315.82371296469,1.3926637620897964e-11
2025-03-25,41184.5921399229,9.080737228828183e-11,41184.59213992299,2.5426771799175185e-11
2025-03-26,40669.83440535476,5.628805510582424e-11,40669.83440535482,2.035704937952687e-11
2025-03-27,40465.61542048731,9.518904420247055e-11,40465.615420487404,2.4737545345487888e-11
2025-03-28,12325.305829330171,1.562403895150055e-11,12325.305829330187,6.0254023992456496e-12
2025-03-29,12026.287717564795,5.7753627658030385e-11,12026.287717564854,1.5553780485788593e-11
2025-03-30,38846.66493248513,8.270716023162094e-11,38846.66493248521,2.4204638293667813e-11
2025-03-31,38526.85538803879,1.0384670190433098e-10,38526.85538803889,2.97859514830634e-11
2025-04-01,39660.138236866376,5071.8598330515115,44731.99806991789,882.8079714391738
2025-04-02,39004.66883730434,7445.891204930826,46450.56004223518,1510.3699291305024
2025-04-03,39819.63578464703,6.694148879660133e-11,39819.63578464709,1.9163337583449902e-11
2025-04-04,11556.42956801435,2.8968656806682706e-11,11556.429568014377,1.0899725566559937e-11
2025-04-05,11881.897094553264,6.744902236732741e-11,11881.89709455333,2.098232698699576e-11
2025-04-06,39489.09400121861,4.938465281156823e-11,39489.09400121866,1.5631940186722204e-11
2025-04-07,38397.26080847318,3.611789622937067e-11,38397.26080847322,1.028865881380625e-11
2025-04-08,38588.26873353692,6.986781234119554e-11,38588.268733536985,1.664240967258479e-11
2025-04-09,38403.07974249339,711.6429457892394,39114.722688282636,135.18637458541787
2025-04-10,38345.7754747748,6.678417996397456e-11,38345.775474774855,2.0945023493368353e-11
2025-04-11,11304.401886134718,3.064888431936197e-11,11304.40188613475,9.904965736495797e-12
2025-04-12,11452.461789351426,5.2433989594646845e-11,11452.461789351479,1.7564616427989677e-11
2025-04-13,37410.84525808434,9.016705959652427e-11,37410.845258084424,2.348521377371071e-11
2025-04-14,36563.309909272015,7.035370330754631e-11,36563.30990927208,2.142286348316702e-11
2025-04-15,36634.84311163681,5.478887743493033e-11,36634.84311163686,1.3443468560581096e-11
2025-04-16,37196.20306564956,5.617365345100823e-11,37196.20306564961,1.5091317084880984e-11
2025-04-17,36514.64064307219,8.842190934998938e-11,36514.640643072285,2.351818739754208e-11
2025-04-18,11130.875620720377,3.8831551307794145e-11,11130.875620720415,1.4708234630234074e-11
2025-04-19,11036.316718677084,2.0271357925594206e-11,11036.316718677104,9.43600753089413e-12
2025-04-20,36121.54158105009,67.52655000010193,36189.0681310502,29.42333333336367
2025-04-21,35788.89845097758,7.391181000571123e-11,35788.89845097765,2.0200729977659648e-11
2025-04-22,35815.21842730542,21.734790000086,35836.95321730551,10.185000000021553
2025-04-23,36149.702675262015,7.315396999274526e-11,36149.70267526209,2.049205249932129e-11
2025-04-24,35116.49415665995,7.118229916613927e-11,35116.494156660025,2.006572685786523e-11
2025-04-25,10227.705185851017,4.7247453949239566e-11,10227.705185851064,1.34718902700115e-11
2025-04-26,10599.696194221484,6.222335002803448e-11,10599.696194221546,1.857358711276902e-11
2025-04-27,33024.44240973599,1212.306903134563,34236.749312870554,216.14712068373998
2025-04-28,34690.594768871786,12493.253035694612,47183.8478045664,3496.5758404681333
2025-04-29,34249.087312685224,1.355822476512003e-10,34249.087312685355,3.1320723792305216e-11
2025-04-30,33944.3520894429,4.5477150933948e-11,33944.35208944295,1.4239276424632408e-11
2025-05-01,34452.71164910585,10647.383575911937,45100.095225017794,2245.4841989257666
2025-05-02,11137.815202355558,9975.442299894039,21113.257502249595,2472.2320922062
2025-05-03,11175.209001145624,5531.757554823698,16706.96655596932,1346.8971428802963
2025-05-04,36757.55351680654,7523.734495517431,44281.288012323974,1674.0479331907027
2025-05-05,36428.912431756384,7671.2068762082945,44100.11930796468,1716.2111408827727
2025-05-06,36995.430699696895,6180.6890400368375,43176.119739733724,1504.5700067174212
2025-05-07,37572.93687397954,5700.659328126331,43273.596202105866,1037.7320713729719
2025-05-08,41327.73445593691,6.411627406777144e-11,41327.734455936974,1.8383516930953192e-11
2025-05-09,13780.771637626982,4.275951681620427e-11,13780.771637627024,1.4281908988778014e-11
2025-05-10,14220.067473646162,1.896925194699861e-11,14220.06747364618,6.936673457857978e-12
2025-05-11,41516.89390323965,105.4184587378736,41622.31236197753,15.826221098624806
2025-05-12,41694.97984352252,5.850380802030486e-11,41694.979843522575,1.644906433284632e-11
2025-05-13,41607.54241761647,7.088664055743265e-11,41607.54241761653,1.929478798956552e-11
2025-05-14,41258.54420754984,5.607591901934939e-11,41258.5442075499,1.6370904631912708e-11
2025-05-15,41155.949838255416,1.0392366434075484e-10,41155.94983825552,2.4991564373522124e-11
2025-05-16,13362.20725797298,2.38030395394162e-11,13362.207257973001,8.526512829121202e-12
2025-05-17,13629.99832370796,3.1021452906454524e-11,13629.998323707989,9.036382753180305e-12
2025-05-18,40378.61465148144,3.3056685388999085e-11,40378.614651481475,1.0013323503699212e-11
2025-05-19,39645.65456499956,3.58017890889073e-11,39645.6545649996,9.134915046615788e-12
2025-05-20,39683.4524290018,4.6186379165646945e-11,39683.452429001845,1.3081091765343444e-11
2025-05-21,40067.71241690585,7.609941832242839e-11,40067.712416905924,2.3064217202772852e-11
2025-05-22,39078.38577603448,8.156061426234374e-11,39078.38577603456,2.3533175408374518e-11
2025-05-23,12972.17554794269,2.4558922007145156e-11,12972.175547942716,7.290168468898628e-12
2025-05-24,13756.689621408354,2.0191031069316524e-11,13756.689621408372,8.537170970157604e-12
2025-05-25,39124.551130480875,5.3893998597231984e-11,39124.55113048092,1.4992451724538114e-11
2025-05-26,38680.0342772945,8.692730091297563e-11,38680.03427729459,2.2946977651372436e-11
2025-05-27,39227.12283968052,4.8885492986983074e-11,39227.12283968057,1.4708234630234074e-11
2025-05-28,39013.165909467774,1.0313214104940017e-10,39013.16590946788,2.5060842290258734e-11
2025-05-29,38825.11296112535,7.160570092423768e-11,38825.11296112542,1.9838353182421997e-11
2025-05-30,13175.223529837382,5.4634446300383386e-11,13175.223529837436,1.807975991141575e-11
2025-05-31,12670.80081363093,191.10769000001721,12861.908503630948,72.14333333333909
2025-06-01,42511.709486653825,57750.6239704585,100262.33345711234,12698.908002476832
2025-06-02,42507.15693372892,42963.8851888311,85471.04212256001,9241.465605564032
2025-06-03,43755.37142701308,32182.88779782284,75938.25922483593,6426.173682318145
2025-06-04,45603.80871469468,29176.166654629807,74779.97536932447,5967.1859420992805
2025-06-05,49826.05062213003,13477.569530489178,63303.6201526192,2644.304371904795
2025-06-06,16259.449037174325,19969.368791196397,36228.817828370724,3709.1568272583895
2025-06-07,17767.830073024525,7536.4834005970815,25304.313473621605,1255.6450583095373
2025-06-08,61671.41688261593,5.852101736536497e-11,61671.416882615995,1.2988721209694631e-11
2025-06-09,62283.69352450366,5.868916552742575e-11,62283.69352450371,1.3463008485814498e-11
2025-06-10,62106.786195976194,4.4737163307218e-11,62106.78619597624,1.1510792319313623e-11
2025-06-11,62876.45718326611,8.863290457128414e-11,62876.4571832662,1.907540791989959e-11
2025-06-12,63964.368292558705,4.6813195098138744e-11,63964.36829255875,1.1198153515579179e-11
2025-06-13,23810.594177761563,4.0908741283374185e-11,23810.594177761603,1.1407763622628408e-11
2025-06-14,24638.135697668185,3.550823635123379e-11,24638.13569766822,9.663381206337363e-12
2025-06-15,63252.97405647764,6.640289029746782e-11,63252.9740564777,1.6015633264032658e-11
2025-06-16,64306.66197177787,5.86172745897784e-11,64306.661971777925,1.4239276424632408e-11
2025-06-17,63578.52254312184,1.0859254295780829e-10,63578.52254312195,2.256328457406198e-11
2025-06-18,65295.41488888496,5.564382199452211e-11,65295.41488888502,1.3224976669334865e-11
2025-06-19,62941.91896229786,35.78308000007431,62977.70204229793,5.2533333333527
2025-06-20,23051.39705149197,4.251272400779271e-11,23051.397051492015,1.355004997094511e-11
2025-06-21,22555.437832591022,7.561664716604356e-11,22555.437832591095,2.0158097413514042e-11
2025-06-22,61857.45192360713,1.1532576138506557e-10,61857.45192360725,2.4556356947869062e-11
2025-06-23,60791.062406377816,8.977223364681209e-11,60791.0624063779,2.0512480602974392e-11
2025-06-24,61909.545595467855,1.0070753475588389e-10,61909.54559546795,2.149391775674303e-11
2025-06-25,60445.96067725047,7.519689093626881e-11,60445.96067725056,1.708855279503041e-11
2025-06-26,60059.400568041136,4.737296244172739e-11,60059.40056804118,1.1590728377086634e-11
2025-06-27,20710.220506797727,5.3930728549644865e-11,20710.220506797777,1.531086368800061e-11
2025-06-28,20798.95575106423,4.750107684969862e-11,20798.955751064277,1.4630074929300463e-11
2025-06-29,61158.40625080034,7.445562033581155e-11,61158.40625080042,1.7559287357471476e-11
2025-06-30,59175.733654021526,5.69843265907366e-11,59175.733654021584,1.530864324195136e-11
2025-07-01,63682.485866506104,11560.045756828453,75242.53162333455,1919.5201175693937
2025-07-02,60722.02947871098,14730.896586781872,75452.92606549287,2293.141155599958
2025-07-03,60460.01167844221,24432.330077766423,84892.34175620863,3454.1766032916157
2025-07-04,21322.183893981426,17812.06012266661,39134.244016648045,4494.312986345103
2025-07-05,20969.077700455477,20185.66845266989,41154.746153125365,4275.8172914450415
2025-07-06,57901.682175103706,47172.85994242302,105074.54211752674,6244.98695728897
2025-07-07,57535.55460325715,10086.330993384832,67621.88559664198,1531.7268553800866
2025-07-08,69837.08350587463,10.663190357187153,69847.74669623183,1.2698809523915457
2025-07-09,69210.03012203533,4.0931929845555716e-11,69210.03012203537,1.0061285138363019e-11
2025-07-10,70004.84929743785,5.741731712305409e-11,70004.8492974379,1.539746108392137e-11
2025-07-11,30793.60135002854,4.440817136242004e-11,30793.601350028584,1.0622613899613498e-11
2025-07-12,30276.320838470238,6.05980758905389e-11,30276.320838470296,1.5695889032940613e-11
2025-07-13,67629.09163085422,5.66128761647633e-11,67629.09163085428,1.3940848475613166e-11
2025-07-14,67698.89854636416,8.133852835712218e-11,67698.89854636425,1.6647128120439447e-11
2025-07-15,68266.69367020589,5.3308756520209493e-11,68266.69367020595,1.3638867812915123e-11
2025-07-16,67972.9836762901,8.800622453009056e-11,67972.98367629018,1.7841728094936116e-11
2025-07-17,67394.90628413305,7.940378843329653e-11,67394.90628413312,1.48894230278529e-11
2025-07-18,29348.247967659263,5.777179623578376e-11,29348.24796765932,1.6051160400820663e-11
2025-07-19,29577.3232631111,3.408374205093878e-11,29577.323263111135,8.65796323523682e-12
2025-07-20,66590.5575335834,8.575278065414693e-11,66590.55753358349,1.716449204991477e-11
2025-07-21,69269.1540347077,7.85180986895284e-12,69269.15403470771,1.6200374375330284e-12
2025-07-22,67751.51073660175,5.086065080206481e-11,67751.5107366018,1.1901590823981678e-11
2025-07-23,67700.0840806887,8.326068723363278e-11,67700.08408068877,1.901412360894028e-11
2025-07-24,67946.33530777205,1.1424534029913502e-10,67946.33530777215,2.362732232086273e-11
2025-07-25,29226.29020430804,4.5827547978660735e-11,29226.290204308083,1.1098677532572765e-11
2025-07-26,29837.23526492987,2.458992298670637e-11,29837.235264929895,5.8548721426632255e-12
2025-07-27,67173.91438320352,8.572013499019703e-11,67173.9143832036,1.752908929120167e-11
2025-07-28,67583.84263465976,1.3685470641455755e-10,67583.84263465987,2.763508866188147e-11
2025-07-29,68739.11055959898,6.669919860868846e-11,68739.11055959907,1.3010925670187135e-11
2025-07-30,69301.95405926442,7.284406322582981e-11,69301.95405926449,1.7614354419492884e-11
2025-07-31,66487.47065802175,8.863347034093749e-11,66487.47065802183,1.688249540165998e-11
2025-08-01,26178.969245407367,2.0666018230031115e-11,26178.969245407385,6.259881502046483e-12
2025-08-02,25335.507383004147,3.320199226664045e-11,25335.507383004184,9.478640095039736e-12
2025-08-03,58930.72762637254,301.24916060507013,59231.97678697761,79.54825117913936
2025-08-04,58477.28582655484,5.950211168226361e-11,58477.285826554915,1.1807443911493465e-11
2025-08-05,56923.19082410816,3.228414868772234e-11,56923.190824108184,8.327560863108374e-12
2025-08-06,56747.084953139885,75.9924533334212,56823.0774064733,26.21333333335358
2025-08-07,55241.45955074695,5.4690758588549215e-11,55241.45955074701,1.5404566511278972e-11
2025-08-08,23370.32655430583,3.1461355298745275e-11,23370.32655430586,7.483791364393255e-12
2025-08-09,23178.38449513891,2.8879057367703353e-11,23178.38449513894,6.906475391588174e-12
2025-08-10,55266.98885895868,1.0912125958384423e-10,55266.98885895879,2.8688162956314045e-11
2025-08-11,54146.73234087894,141.33843414170266,54288.070775020635,16.719516666677507
2025-08-12,53771.71705361057,2353.0054850165156,56124.72253862709,299.4843240222119
2025-08-13,53887.76064405111,164.4815182739858,54052.24216232509,20.00383317410288
2025-08-14,53758.265303758744,268.85267906126313,54027.11798282001,31.39220838174323
2025-08-15,23026.160689020504,2.373377583353431e-11,23026.16068902053,6.0538241086760536e-12
2025-08-16,23189.14407882061,2.216474115357414e-11,23189.14407882063,6.480149750132114e-12
2025-08-17,53720.52266133054,150.49810071540887,53871.020762045955,18.50740396682848
2025-08-18,54025.82290355663,6.782887489826964,54032.60579104646,0.8048516748594478
2025-08-19,54371.31386176194,91.54341114545288,54462.857272907386,10.887008520605946
2025-08-20,54445.15638993449,10482.30465621376,64927.46104614825,2124.6122048072734
2025-08-21,54320.54141066232,6.846799394111258e-11,54320.541410662394,1.609379296496627e-11
2025-08-22,23255.94223725418,476.10521615597395,23732.047453410156,74.26959147586379
2025-08-23,23083.18038420726,7.584901595691918e-12,23083.180384207266,1.5916157281026244e-12
2025-08-24,55147.9623394469,1.0502912495269357e-10,55147.96233944701,2.4488855387971853e-11
2025-08-25,55649.645634924156,9.162358516334735e-11,55649.64563492425,2.062883197595511e-11
2025-08-26,55213.452654081724,5.416467274699244e-11,55213.452654081775,1.1397105481592007e-11
2025-08-27,55664.08014883874,1.0220291102314149e-10,55664.08014883884,2.3021584638627246e-11
2025-08-28,55476.60153975588,1633.1438858069953,57109.74542556287,630.7455594721148
2025-08-29,24318.14239956536,4.9999327345062736e-11,24318.142399565408,1.2772005675287801e-11
2025-08-30,24328.91400484407,102.64945327621346,24431.56345812029,51.6635563340895
2025-08-31,56094.123240398905,4.9013038960765696e-11,56094.12324039895,1.3372414287005085e-11
2025-09-01,49977.817183149105,3.997910624775614e-11,49977.817183149135,9.457323812966933e-12
2025-09-02,49513.189590172944,1.6063188112980243e-11,49513.18959017296,3.9683811792201595e-12
2025-09-03,51021.96882881466,6.691998777341723e-11,51021.96882881472,1.5830892152735032e-11
2025-09-04,50573.30896181229,6.583742617749522e-11,50573.308961812356,1.469047106184007e-11
2025-09-05,20646.12006630551,1.3900915973863447e-11,20646.12006630552,3.922195901395753e-12
2025-09-06,21207.385325970663,1.2965989171220827e-11,21207.385325970674,3.7485570203443785e-12
2025-09-07,49340.18705245694,5.25721910449306e-11,49340.18705245699,1.3807621712658147e-11
2025-09-08,40807.813565830016,4168.411325333286,44976.22489116331,693.2382596102963
2025-09-09,41729.199321405154,5.823107684932438e-11,41729.19932140521,1.6363799204555107e-11
2025-09-10,42219.9038459323,8211.449691457372,50431.353537389674,1647.3641517060116
2025-09-11,41892.2728397272,8.234156467779032e-11,41892.27283972728,2.355449169044732e-11
2025-09-12,15202.042259282896,4.302507861098093e-11,15202.042259282942,1.3464784842653899e-11
2025-09-13,15369.693853278655,3.077492571890161e-11,15369.693853278688,1.0619061185934697e-11
2025-09-14,42695.71447102701,7.134875801284579e-11,42695.71447102707,2.120970066243899e-11
2025-09-15,43935.079487779796,0.48409091521273445,43935.56357869501,0.07201590527633073
2025-09-16,43994.07517610096,7.762203324546135e-11,43994.07517610104,2.1856294551980682e-11
2025-09-17,44223.16859783493,3.5442864643187024e-11,44223.168597834956,1.0620837542774098e-11
2025-09-18,43355.4414123528,9.288507191174133e-11,43355.44141235289,2.8438890131710082e-11
2025-09-19,15891.91329209583,2.8862469747537034e-11,15891.913292095856,9.400480394106125e-12
2025-09-20,15452.484836075546,4.391682750792825e-11,15452.48483607559,1.4011902749189176e-11
2025-09-21,45489.88267524957,4.4308904989520663e-11,45489.882675249624,1.3436363133223495e-11
2025-09-22,45634.00846328979,4.4435607193804573e-11,45634.00846328983,1.0505374348213081e-11
2025-09-23,46130.40409645591,8.874290813309927e-11,46130.404096456,2.5338842135624873e-11
2025-09-24,45853.33213364129,9.519146004777212e-11,45853.33213364138,2.630606843467831e-11
2025-09-25,45805.720518764814,111.10264425007178,45916.82316301488,16.51470000001831
2025-09-26,15756.440764056388,4.207716131077177e-11,15756.440764056431,1.2562395568238571e-11
2025-09-27,16482.78967337108,4.986871715573216e-11,16482.789673371128,1.4246381851990009e-11
2025-09-28,47085.05890447546,6.319478407235125e-11,47085.05890447552,1.831501617033382e-11
2025-09-29,47570.1129565251,35.058038078633714,47605.17099460373,10.216272097070394
2025-09-30,48131.06741625801,7.253775446969256e-11,48131.06741625808,1.802114013571554e-11
2025-10-01,45743.068067266504,1.8661026501831657e-11,45743.068067266526,6.849631972727366e-12
2025-10-02,44804.80279114749,3.215077981622017e-11,44804.80279114753,1.0743406164692715e-11
2025-10-03,14701.564454986612,2.5108349177571655e-11,14701.564454986637,9.180212146020494e-12
2025-10-04,15924.1210734009,1.7951776953850642e-11,15924.121073400918,7.332801033044234e-12
2025-10-05,43979.66774319881,3.907901202637731e-11,43979.66774319885,1.0913936421275139e-11
2025-10-06,44998.98190599323,5.3164418645224024e-11,44998.98190599328,1.6058265828178264e-11
2025-10-07,44080.44211653557,6.220801651579677e-11,44080.44211653563,1.645616976020392e-11
2025-10-08,40194.01924249719,6.581997524790496e-11,40194.019242497256,2.0264678823878057e-11
2025-10-09,40448.337270894146,6.298569843465885e-11,40448.337270894204,1.6331824781445903e-11
2025-10-10,13146.521154390539,5.423091664624734e-11,13146.521154390593,1.9454660105111543e-11
2025-10-11,13727.054036655256,5.099198574498587e-11,13727.054036655307,1.5120349416974932e-11
2025-10-12,41240.35447650068,4.079902282683179e-11,41240.35447650073,1.0583534049146692e-11
2025-10-13,41987.6296214833,8.078306379388778e-11,41987.629621483386,1.9674928353197174e-11
2025-10-14,41953.59959917425,4.6118103114167754e-11,41953.599599174304,1.3884005056752358e-11
2025-10-15,42311.971303627244,1.1565828544890522e-10,42311.97130362736,3.14405723678135e-11
2025-10-16,43297.5386307406,2426.998211231502,45724.536841972105,386.42740853644347
2025-10-17,14186.007373293403,3.4987550634468786e-11,14186.007373293436,1.0402345651527867e-11
2025-10-18,13965.385612986182,5.0861068245922065e-11,13965.385612986234,1.6500578681188927e-11
2025-10-19,45237.67391471124,7.463730433698856e-11,45237.67391471131,2.1042723119535367e-11
2025-10-20,45608.27410483928,9.091600539079536e-11,45608.274104839365,2.3600676968271728e-11
2025-10-21,47094.018619356284,9.762911279409536e-11,47094.01861935638,2.368771845340234e-11
2025-10-22,47006.98303833849,2078.8286010150287,49085.81163935352,402.8944400009421
2025-10-23,47205.67384700566,7.831384607470681e-11,47205.673847005746,1.6967760529951192e-11
2025-10-24,14216.727481843433,5.983228357209214e-11,14216.727481843493,2.0608403872302006e-11
2025-10-25,14367.088659979001,5.572763939198921e-11,14367.088659979056,2.063416104647331e-11
2025-10-26,48441.210382425095,3.392845826510893e-11,48441.21038242513,9.606537787476555e-12
2025-10-27,47961.7793487243,1.0918746085053498e-10,47961.77934872442,2.7640112421067897e-11
2025-10-28,48366.691450577826,6.287055198672674e-11,48366.691450577884,1.8007206836756495e-11
2025-10-29,48608.88804944357,2723.691638708032,51332.5796881516,428.7811885252712
2025-10-30,49133.43644969376,9.017071178618607e-11,49133.43644969385,2.5433877226532786e-11
2025-10-31,14907.449203744312,3.276183857536808e-11,14907.449203744345,1.1118217457806168e-11
2025-11-01,14584.322606016522,6.97771440627548e-11,14584.322606016594,2.2367885321727954e-11
2025-11-02,50201.51032069799,4.740774528499969e-11,50201.51032069804,1.34718902700115e-11
2025-11-03,51687.563866241915,3.7529453322804325e-11,51687.56386624195,1.1887379969266476e-11
2025-11-04,51421.307326606446,2.0145366334244783,51423.32186323988,0.4204396605312226
2025-11-05,52534.28085397546,9.192483219067072e-11,52534.28085397555,2.4012791755012586e-11
2025-11-06,52227.83631260389,3300.0287811266653,55527.86509373056,619.5626996839346
2025-11-07,15074.676719309724,3.4360510881015215e-11,15074.676719309758,1.0796696869874722e-11
2025-11-08,15073.842029615997,4.907968786937999e-11,15073.842029616048,1.5262457964126952e-11
2025-11-09,53531.0103295947,8.166769660533646e-11,53531.01032959478,2.1678658868040657e-11
2025-11-10,54349.52904794665,1.171448626990923e-10,54349.529047946766,2.922906361391142e-11
2025-11-11,54203.237826517274,8.479362989533003e-11,54203.23782651736,2.4808599619063898e-11
2025-11-12,54539.325788673785,6.862551837905074e-11,54539.32578867385,1.7079448966228483e-11
2025-11-13,55747.85517462858,9.34455099965703e-11,55747.85517462867,2.2497559371004172e-11
2025-11-14,15596.543215380689,5.8155890769739926e-11,15596.543215380745,1.872990651463624e-11
2025-11-15,15912.77398219024,6.974945776505593e-11,15912.77398219031,2.2712498548571602e-11
2025-11-16,56763.050397877145,6.962399634602434e-11,56763.050397877225,1.8404833213025995e-11
2025-11-17,57307.88668684454,1.035388859094155e-10,57307.88668684465,2.5348612098241574e-11
2025-11-18,57049.220599941844,7.178566185928048e-11,57049.22059994192,1.6509460465385928e-11
2025-11-19,57694.97365865756,8.45197334342629e-11,57694.97365865764,2.0367929565168197e-11
2025-11-20,57271.29397761177,6.942328667491893e-11,57271.29397761184,1.638511548662791e-11
2025-11-21,16347.025627662028,4.4768015072804704e-11,16347.025627662073,1.5447199075424578e-11
2025-11-22,16617.783117768107,4.0052728023098894e-11,16617.78311776815,1.3506973317589654e-11
2025-11-23,58732.69573252352,4.7338600595026035e-11,58732.69573252357,1.1970868740718288e-11
2025-11-24,58081.02173955236,18.13115083341545,58099.15289038578,8.53833333335286
2025-11-25,58308.501780883336,5.289466109559271e-11,58308.5017808834,1.4562573369403253e-11
2025-11-26,59221.197720071126,5.5623259775927634e-11,59221.197720071184,1.5472956249595882e-11
2025-11-27,59312.28311075154,1.3978017321392147e-10,59312.28311075168,3.326405817460909e-11
2025-11-28,16391.730643890725,6.960762100050034e-11,16391.730643890798,2.26982876938564e-11
2025-11-29,16893.664277358126,6.647269723547567e-11,16893.66427735819,1.9489521108084773e-11
2025-11-30,60513.974567296886,1.6722237727861967e-10,60513.97456729705,3.809041970725957e-11
2025-12-01,64807.90702524641,25744.625785864602,90552.53281111101,4701.660898313321
2025-12-02,66319.21948576687,32409.690515476905,98728.91000124378,6285.990888110811
2025-12-03,67258.69221353921,15254.066158729882,82512.75837226909,3660.317216258468
2025-12-04,67201.1026824452,11431.629751278699,78632.7324337239,2973.9774951626882
2025-12-05,20460.063040262507,3853.432109308188,24313.495149570696,1176.5453722295802
2025-12-06,21312.92503702922,5870.360429883733,27183.285466912952,1505.1337215897884
2025-12-07,70598.07754761593,376.28711989668284,70974.36466751262,102.60967262402211
2025-12-08,76662.70988075338,4.296499156453137e-11,76662.70988075342,9.64917035162216e-12
2025-12-09,76384.3017889467,7.711329885751184e-11,76384.30178894679,1.4210854715202004e-11
2025-12-10,76641.99009660639,7.026964965461957e-11,76641.99009660646,1.5376144801848568e-11
