日期,合同费用_元,紧急费用_元,总费用_元,紧急电量_kWh
2025-03-30,38846.66493248513,6.104992245070662e-11,38846.66493248519,1.7841728094936116e-11
2025-03-31,38526.85538803879,9.550658575108173e-11,38526.85538803889,2.7107205369247822e-11
2025-04-01,39660.138236866376,5071.859833051481,44731.998069917856,882.8079714391664
2025-04-02,39004.66883730434,7445.891204930826,46450.56004223518,1510.3699291305024
2025-04-03,39819.63578464703,4.2989043436136854e-11,39819.63578464707,1.389821591146756e-11
2025-04-04,11556.429568014348,2.2713638969662497e-11,11556.429568014371,8.633094239485217e-12
2025-04-05,11881.897094553264,3.35558887343268e-11,11881.897094553296,1.2999379350731033e-11
2025-04-06,39489.094001218604,4.037588041683193e-11,39489.09400121865,1.1922907106054481e-11
2025-04-07,38397.26080847318,3.611789622937067e-11,38397.26080847322,1.028865881380625e-11
2025-04-08,38588.26873353692,5.331363031602087e-11,38588.26873353697,1.2137568727865755e-11
2025-04-09,38403.07974249339,711.6429457892394,39114.722688282636,135.18637458541787
2025-04-10,38345.77547477478,5.441185457755182e-11,38345.77547477484,1.659650195051654e-11
2025-04-11,11304.401886134718,2.0109489184960695e-11,11304.401886134738,8.029132914089132e-12
2025-04-12,11452.461789351424,2.6332187985644853e-11,11452.461789351451,9.29389898374211e-12
2025-04-13,37410.84525808434,4.6327638614229727e-11,37410.84525808438,1.2684964190157189e-11
2025-04-14,36563.30990927201,4.2577834591384094e-11,36563.30990927205,1.319477860306506e-11
2025-04-15,36634.8431116368,3.898694966864014e-11,36634.843111636845,1.0020428931056813e-11
2025-04-16,37196.20306564956,5.617365345100823e-11,37196.20306564961,1.5091317084880984e-11
2025-04-17,36514.64064307219,4.69034211469932e-11,36514.64064307224,1.3547496457988473e-11
2025-04-18,11130.875620720377,1.923759640476419e-11,11130.875620720395,7.148059921746608e-12
2025-04-19,11036.316718677084,1.524827553112118e-11,11036.316718677099,7.190692485892214e-12
2025-04-20,36121.5415810501,67.52655000005339,36189.06813105015,29.423333333351703
2025-04-21,35788.89845097758,5.0448040411765756e-11,35788.89845097762,1.460165321987006e-11
2025-04-22,35815.21842730542,21.734790000041087,35836.95321730546,10.185000000012058
2025-04-23,36149.702675262015,4.1093784375334506e-11,36149.70267526206,1.3017142919125035e-11
2025-04-24,35116.49415665995,4.5535827553067065e-11,35116.49415666,1.389821591146756e-11
2025-04-25,10227.705185851017,2.2749539141386775e-11,10227.70518585104,8.114398042380344e-12
2025-04-26,10599.696194221484,2.875611215813478e-11,10599.696194221511,9.297451697420911e-12
2025-04-27,33024.44240973599,1212.3069031345246,34236.74931287051,216.14712068373007
2025-04-28,34690.59476887179,12493.253035694583,47183.84780456637,3496.575840468124
2025-04-29,34249.087312685224,5.536979585940572e-11,34249.08731268528,1.595878984517185e-11
2025-04-30,33944.3520894429,4.5477150933948e-11,33944.35208944295,1.4239276424632408e-11
2025-05-01,34452.71164910584,10647.383575911914,45100.09522501776,2245.484198925761
2025-05-02,11137.81520235556,9975.442299894008,21113.257502249566,2472.2320922061904
2025-05-03,11175.209001145624,5531.757554823684,16706.96655596931,1346.8971428802922
2025-05-04,36757.55351680654,7523.734495517399,44281.288012323945,1674.047933190694
2025-05-05,36428.912431756384,7671.2068762082945,44100.11930796468,1716.2111408827727
2025-05-06,36995.430699696895,6180.6890400368375,43176.119739733724,1504.5700067174212
2025-05-07,37572.93687397954,5700.659328126331,43273.596202105866,1037.7320713729719
2025-05-08,41327.73445593691,6.411627406777144e-11,41327.734455936974,1.8383516930953192e-11
2025-05-09,13780.771637626982,2.0890858820621364e-11,13780.771637627002,7.688072400924284e-12
2025-05-10,14220.067473646162,1.896925194699861e-11,14220.06747364618,6.936673457857978e-12
2025-05-11,41516.89390323966,105.41845873785192,41622.31236197751,15.82622109861897
2025-05-12,41694.97984352252,5.0756264968754296e-11,41694.97984352257,1.4349410548675223e-11
2025-05-13,41607.54241761646,3.967116235514823e-11,41607.542417616496,1.0810907724589924e-11
2025-05-14,41258.54420754984,4.8883158854096104e-11,41258.54420754989,1.3017142919125035e-11
2025-05-15,41155.949838255416,4.81759023784889e-11,41155.94983825546,1.2862599874097214e-11
2025-05-16,13362.20725797298,1.3088936157146235e-11,13362.207257972992,5.002220859751105e-12
2025-05-17,13629.99832370796,3.1021452906454524e-11,13629.998323707989,9.036382753180305e-12
2025-05-18,40378.61465148144,3.3056685388999085e-11,40378.614651481475,1.0013323503699212e-11
2025-05-19,39645.65456499956,3.58017890889073e-11,39645.6545649996,9.134915046615788e-12
2025-05-20,39683.4524290018,4.6186379165646945e-11,39683.452429001845,1.3081091765343444e-11
2025-05-21,40067.71241690585,5.147749959633075e-11,40067.7124169059,1.4011902749189176e-11
2025-05-22,39078.38577603448,3.7935791397103453e-11,39078.38577603452,1.1141310096718371e-11
2025-05-23,12972.17554794269,2.4558922007145156e-11,12972.175547942716,7.290168468898628e-12
2025-05-24,13756.689621408354,1.5824404897557542e-11,13756.689621408368,4.799716180059477e-12
2025-05-25,39124.551130480875,2.957364841904564e-11,39124.551130480904,8.469669410260394e-12
2025-05-26,38680.0342772945,5.962061067066315e-11,38680.03427729456,1.4082957022765186e-11
2025-05-27,39227.12283968052,3.846725959988362e-11,39227.12283968056,1.1780798558902461e-11
2025-05-28,39013.165909467774,5.580995221521334e-11,39013.16590946783,1.404742988597718e-11
2025-05-29,38825.11296112534,4.819568033553878e-11,38825.11296112539,1.319477860306506e-11
2025-05-30,13175.223529837383,2.770697982157344e-11,13175.22352983741,9.155343150268891e-12
2025-05-31,12670.80081363093,191.10769000001721,12861.908503630948,72.14333333333909
2025-06-01,42511.709486653825,57750.6239704585,100262.33345711234,12698.908002476832
2025-06-02,42507.15693372892,42963.88518883108,85471.04212256,9241.465605564024
2025-06-03,43755.37142701309,32182.887797822812,75938.2592248359,6426.1736823181345
2025-06-04,45603.808714694664,29176.166654629826,74779.9753693245,5967.185942099285
2025-06-05,49826.05062213003,13477.569530489132,63303.62015261917,2644.3043719047805
2025-06-06,16259.449037174325,19969.368791196404,36228.81782837073,3709.1568272583877
2025-06-07,17767.830073024525,7536.4834005970815,25304.313473621605,1255.6450583095373
2025-06-08,61671.41688261594,4.179120338676512e-11,61671.41688261598,1.014655026665423e-11
2025-06-09,62283.69352450366,5.868916552742575e-11,62283.69352450371,1.3463008485814498e-11
2025-06-10,62106.786195976194,4.4737163307218e-11,62106.78619597624,1.1510792319313623e-11
2025-06-11,62876.45718326612,5.998828367381748e-11,62876.45718326617,1.3248957486666768e-11
2025-06-12,63964.368292558705,4.6813195098138744e-11,63964.36829255875,1.1198153515579179e-11
2025-06-13,23810.594177761563,2.598669013309518e-11,23810.594177761584,7.94031507211912e-12
2025-06-14,24638.135697668185,2.5020931104791087e-11,24638.135697668207,7.766232101857895e-12
2025-06-15,63252.97405647764,6.640289029746782e-11,63252.9740564777,1.6015633264032658e-11
2025-06-16,64306.66197177787,5.86172745897784e-11,64306.661971777925,1.4239276424632408e-11
2025-06-17,63578.522543121835,6.964983434443184e-11,63578.52254312191,1.5017320720289717e-11
2025-06-18,65295.41488888496,5.564382199452211e-11,65295.41488888502,1.3224976669334865e-11
2025-06-19,62941.91896229786,35.783080000050845,62977.70204229791,5.253333333346848
2025-06-20,23051.39705149197,4.251272400779271e-11,23051.397051492015,1.355004997094511e-11
2025-06-21,22555.437832591022,4.391971941686279e-11,22555.437832591066,1.2740031252178596e-11
2025-06-22,61857.45192360713,8.69112994905663e-11,61857.451923607216,2.0179413695586845e-11
2025-06-23,60791.0624063778,6.792153817158919e-11,60791.062406377874,1.5794476837527327e-11
2025-06-24,61909.54559546785,6.499181814945132e-11,61909.54559546792,1.4569678796760854e-11
2025-06-25,60445.96067725047,5.263964863999604e-11,60445.96067725053,1.2861711695677513e-11
2025-06-26,60059.400568041136,4.737296244172739e-11,60059.40056804118,1.1590728377086634e-11
2025-06-27,20710.220506797727,4.451762891655164e-11,20710.22050679777,1.3079759497713894e-11
2025-06-28,20798.955751064226,3.131674297662812e-11,20798.955751064263,9.887202168101794e-12
2025-06-29,61158.40625080034,4.6210267612423194e-11,61158.406250800384,1.1150191880915372e-11
2025-06-30,59175.733654021526,5.69843265907366e-11,59175.733654021584,1.530864324195136e-11
2025-07-01,63682.485866506104,11560.0457568284,75242.53162333451,1919.5201175693824
2025-07-02,60722.02947871098,14730.896586781875,75452.92606549287,2293.1411555999543
2025-07-03,60460.01167844221,24432.33007776639,84892.34175620861,3454.176603291609
2025-07-04,21322.183893981426,17812.06012266661,39134.24401664804,4494.312986345103
2025-07-05,20969.077700455477,20185.66845266989,41154.746153125365,4275.8172914450415
2025-07-06,57901.682175103706,47172.85994242299,105074.54211752671,6244.986957288958
2025-07-07,57535.55460325715,10086.330993384816,67621.88559664195,1531.7268553800816
2025-07-08,69837.08350587463,10.66319035720447,69847.74669623183,1.2698809523948427
2025-07-09,69210.03012203533,4.0931929845555716e-11,69210.03012203537,1.0061285138363019e-11
2025-07-10,70004.84929743785,5.7927231011944965e-11,70004.8492974379,1.4502177236863645e-11
2025-07-11,30793.601350028533,3.2657030857308196e-11,30793.60135002857,8.235190307459561e-12
2025-07-12,30276.320838470245,3.463533460035251e-11,30276.320838470274,9.57456336436735e-12
2025-07-13,67629.09163085422,5.66128761647633e-11,67629.09163085428,1.3940848475613166e-11
2025-07-14,67698.89854636417,3.1503547770483915e-11,67698.8985463642,7.040590332962893e-12
2025-07-15,68266.69367020589,4.538322073699419e-11,68266.69367020595,1.1393552767913206e-11
2025-07-16,67972.98367629011,4.635932526753095e-11,67972.98367629014,1.0224709967587842e-11
2025-07-17,67394.90628413305,6.957050224798423e-11,67394.9062841331,1.3610446103484719e-11
2025-07-18,29348.247967659263,3.6318649421218656e-11,29348.247967659303,1.049471620717668e-11
2025-07-19,29577.3232631111,3.408374205093878e-11,29577.323263111135,8.65796323523682e-12
2025-07-20,66590.5575335834,4.644070350501295e-11,66590.55753358343,1.1309619907251545e-11
2025-07-21,69269.1540347077,5.4624778478284955e-11,69269.15403470775,1.1796785770457063e-11
2025-07-22,67751.51073660175,5.086065080206481e-11,67751.5107366018,1.1901590823981678e-11
2025-07-23,67700.0840806887,4.062158609485777e-11,67700.08408068874,9.634959496906959e-12
2025-07-24,67946.33530777204,7.379698452325556e-11,67946.33530777213,1.5370815731330367e-11
2025-07-25,29225.761883196818,3.007650661857042e-11,29225.761883196847,7.958078640513122e-12
2025-07-26,29836.31714098955,3.475838106226092e-11,29836.31714098958,8.892442338037654e-12
2025-07-27,67173.59210841336,4.083686455658153e-11,67173.5921084134,1.0238920822303044e-11
2025-07-28,67583.78261463724,6.24278186506233e-11,67583.7826146373,1.4333728648452393e-11
2025-07-29,68731.25314788072,3.982521823431284e-11,68731.25314788077,9.912959342273098e-12
2025-07-30,69232.4661338519,4.078772875004688e-11,69232.46613385197,1.0665246463759104e-11
2025-07-31,66765.90469554384,4.5326832065484264e-11,66765.90469554388,8.604672530054813e-12
2025-08-01,26178.969245407367,2.0666018230031115e-11,26178.969245407385,6.259881502046483e-12
2025-08-02,25335.507383004147,2.626413220241375e-11,25335.507383004173,7.73070496506989e-12
2025-08-03,58930.72762637254,301.24916060507013,59231.97678697761,79.54825117913936
2025-08-04,58477.28582655484,4.77067896298422e-11,58477.28582655489,1.1082690321018163e-11
2025-08-05,56923.19082410816,3.228414868772234e-11,56923.190824108184,8.327560863108374e-12
2025-08-06,56747.08495313988,75.99245333340315,56823.07740647328,26.213333333348338
2025-08-07,55241.45955074695,4.360596506103321e-11,55241.45955074699,1.0750511592050316e-11
2025-08-08,23370.32655430583,3.1461355298745275e-11,23370.32655430586,7.483791364393255e-12
2025-08-09,23178.38449513891,2.8879057367703353e-11,23178.38449513894,6.906475391588174e-12
2025-08-10,55266.98885895869,5.42575371298426e-11,55266.988858958735,1.4711787343912874e-11
2025-08-11,54146.73234087894,141.33843414170266,54288.070775020635,16.719516666677507
2025-08-12,53771.71705361057,2353.0054850165156,56124.72253862709,299.4843240222119
2025-08-13,53887.76064405111,164.4815182739858,54052.24216232509,20.00383317410288
2025-08-14,53758.265303758744,268.85267906126313,54027.11798282001,31.39220838174323
2025-08-15,23026.160689020504,2.373377583353431e-11,23026.16068902053,6.0538241086760536e-12
2025-08-16,23189.14407882061,2.216474115357414e-11,23189.14407882063,6.480149750132114e-12
2025-08-17,53720.52266133056,150.49810071536584,53871.02076204592,18.507403966819968
2025-08-18,54025.82290355663,6.782887489826964,54032.60579104646,0.8048516748594478
2025-08-19,54371.31386176194,91.5434111454293,54462.857272907364,10.887008520602578
2025-08-20,54445.15638993449,10482.304656213702,64927.46104614819,2124.6122048072616
2025-08-21,54320.54141066232,6.846799394111258e-11,54320.541410662394,1.609379296496627e-11
2025-08-22,23255.94223725418,476.1052161559478,23732.04745341013,74.26959147585615
2025-08-23,23083.180384207255,2.820262068325974e-11,23083.180384207288,7.503331289626658e-12
2025-08-24,55147.9623394469,5.839950567576579e-11,55147.96233944696,1.3709922086491133e-11
2025-08-25,55649.645634924156,9.162358516334735e-11,55649.64563492425,2.062883197595511e-11
2025-08-26,55213.452654081724,5.416467274699244e-11,55213.452654081775,1.1397105481592007e-11
2025-08-27,55664.080148838744,4.347217341660326e-11,55664.080148838795,1.1176837233506376e-11
2025-08-28,55476.60153975588,1633.1438858069953,57109.74542556287,630.7455594721148
2025-08-29,24318.14239956536,2.410064325886196e-11,24318.142399565386,6.835421118012164e-12
2025-08-30,24328.91400484407,102.64945327621346,24431.56345812029,51.6635563340895
2025-08-31,56094.123240398905,4.9013038960765696e-11,56094.12324039895,1.3372414287005085e-11
2025-09-01,49977.8171831491,3.04066176681772e-11,49977.817183149135,7.197797913249815e-12
2025-09-02,49513.189590172944,1.6063188112980243e-11,49513.18959017296,3.9683811792201595e-12
2025-09-03,51021.96882881466,2.740981841498069e-11,51021.968828814686,7.148059921746608e-12
2025-09-04,50573.30896181229,3.3826509593382066e-11,50573.30896181232,8.72191208145523e-12
2025-09-05,20646.12006630551,1.3900915973863447e-11,20646.12006630552,3.922195901395753e-12
2025-09-06,21207.385325970663,1.2965989171220827e-11,21207.385325970674,3.7485570203443785e-12
2025-09-07,49340.18705245694,3.222558664361941e-11,49340.18705245697,9.658052135819162e-12
2025-09-08,40807.813565830016,4168.411325333286,44976.22489116331,693.2382596102963
2025-09-09,41729.199321405154,5.823107684932438e-11,41729.19932140521,1.6363799204555107e-11
2025-09-10,42219.9038459323,8211.449691457372,50431.353537389674,1647.3641517060116
2025-09-11,41892.2728397272,4.4662677112228264e-11,41892.272839727244,1.3805845355818747e-11
2025-09-12,15202.042259282896,2.3269461024710838e-11,15202.04225928292,8.490985692333197e-12
2025-09-13,15369.693853278655,2.585725944470596e-11,15369.69385327868,8.572698106945609e-12
2025-09-14,42695.71447102701,7.134875801284579e-11,42695.71447102707,2.120970066243899e-11
2025-09-15,43935.07948777979,0.4840909151820538,43935.56357869497,0.07201590526956636
2025-09-16,43994.07517610096,5.218460330524976e-11,43994.07517610102,1.503508428868372e-11
2025-09-17,44223.16859783493,3.5442864643187024e-11,44223.168597834956,1.0620837542774098e-11
2025-09-18,43355.4414123528,4.755621124674647e-11,43355.44141235285,1.5535434050306662e-11
2025-09-19,15891.91329209583,2.8862469747537034e-11,15891.913292095856,9.400480394106125e-12
2025-09-20,15452.484836075546,3.433336814850918e-11,15452.48483607558,1.1795009413617663e-11
2025-09-21,45489.88267524957,4.4308904989520663e-11,45489.882675249624,1.3436363133223495e-11
2025-09-22,45634.00846328979,4.4435607193804573e-11,45634.00846328983,1.0505374348213081e-11
2025-09-23,46130.40409645591,6.481310776962346e-11,46130.404096455975,1.850342101761271e-11
2025-09-24,45853.332133641285,5.2067996136884175e-11,45853.332133641336,1.6557422100049735e-11
2025-09-25,45805.720518764814,111.10264425004316,45916.82316301486,16.514700000012546
2025-09-26,15756.440764056388,3.531017966906802e-11,15756.440764056422,1.2676082405960187e-11
2025-09-27,16482.78967337108,4.2182875858998156e-11,16482.789673371124,1.2001066806988092e-11
2025-09-28,47085.05890447546,6.094981008786249e-11,47085.05890447552,1.7576051725143316e-11
2025-09-29,47570.1129565251,35.05803807861677,47605.170994603715,10.216272097066145
2025-09-30,48131.06741625802,3.9617854774576246e-11,48131.067416258054,1.1086243034696963e-11
2025-10-01,45743.068067266504,3.4382296121293625e-11,45743.06806726654,1.0189182830799837e-11
2025-10-02,44804.80279114749,3.215077981622017e-11,44804.80279114753,1.0743406164692715e-11
2025-10-03,14701.564454986612,2.5108349177571655e-11,14701.564454986637,9.180212146020494e-12
2025-10-04,15924.1210734009,1.7951776953850642e-11,15924.121073400918,7.332801033044234e-12
2025-10-05,43979.66774319881,3.907901202637731e-11,43979.66774319885,1.0913936421275139e-11
2025-10-06,44998.98190599323,5.3164418645224024e-11,44998.98190599328,1.6058265828178264e-11
2025-10-07,44080.44211653557,3.673941328941055e-11,44080.44211653561,1.0185630117121036e-11
2025-10-08,40194.01924249719,5.489693677418473e-11,40194.01924249725,1.6072476682893466e-11
2025-10-09,40448.337270894146,3.253484948118057e-11,40448.337270894175,8.572698106945609e-12
2025-10-10,13146.52115439054,3.63792409530106e-11,13146.521154390575,1.2803980098397005e-11
2025-10-11,13727.054036655258,3.194717024257443e-11,13727.054036655289,9.71311919784057e-12
2025-10-12,41240.35447650068,4.079902282683179e-11,41240.35447650073,1.0583534049146692e-11
2025-10-13,41987.6296214833,3.0099254644255786e-11,41987.629621483335,8.846257060213247e-12
2025-10-14,41953.59959917425,4.6118103114167754e-11,41953.599599174304,1.3884005056752358e-11
2025-10-15,42311.971303627244,7.303448940065848e-11,42311.97130362731,1.9475032697613415e-11
2025-10-16,43297.5386307406,2426.998211231475,45724.536841972076,386.42740853643477
2025-10-17,14186.007373293403,2.8158048337445507e-11,14186.00737329343,9.301004411099711e-12
2025-10-18,13965.385612986182,2.825864697797442e-11,13965.38561298621,9.906742093335197e-12
2025-10-19,45237.67391471124,6.515192119138645e-11,45237.6739147113,1.8044232774627744e-11
2025-10-20,45608.27410483928,4.467506720118308e-11,45608.27410483932,1.2423839734765352e-11
2025-10-21,47094.018619356284,6.451626521908338e-11,47094.01861935634,1.6909140754250984e-11
2025-10-22,47006.98303833849,2078.8286010150287,49085.81163935352,402.8944400009421
2025-10-23,47205.67384700566,4.8045976086541486e-11,47205.6738470057,1.2079226507921703e-11
2025-10-24,14216.72748184343,4.47923338420253e-11,14216.727481843476,1.7329249146769143e-11
2025-10-25,14367.088659979,3.43500552446585e-11,14367.088659979034,1.340794142379309e-11
2025-10-26,48441.210382425095,3.530064063284044e-11,48441.210382425124,1.0032863428932615e-11
2025-10-27,47961.7793487243,6.171548427857942e-11,47961.77934872436,1.55964130499342e-11
2025-10-28,48366.69145057781,4.943327935880149e-11,48366.69145057787,1.4028167516499934e-11
2025-10-29,48608.88804944357,2723.691638708032,51332.5796881516,428.7811885252712
2025-10-30,49133.43644969377,5.7668788855380626e-11,49133.43644969382,1.5500489780606586e-11
2025-10-31,14907.449203744312,3.276183857536808e-11,14907.449203744345,1.1118217457806168e-11
2025-11-01,14584.322606016523,3.7193792934431256e-11,14584.322606016562,1.1354472917446401e-11
2025-11-02,50201.51032069799,4.740774528499969e-11,50201.51032069804,1.34718902700115e-11
2025-11-03,51687.563866241915,3.7529453322804325e-11,51687.56386624195,1.1887379969266476e-11
2025-11-04,51421.307326606446,2.0145366334244783,51423.32186323988,0.4204396605312226
2025-11-05,52534.28085397546,8.122797368059764e-11,52534.280853975535,2.1440627051561023e-11
2025-11-06,52227.83631260389,3300.0287811266653,55527.86509373056,619.5626996839346
2025-11-07,15074.676719309724,3.4360510881015215e-11,15074.676719309758,1.0796696869874722e-11
2025-11-08,15073.842029615997,2.5317234531030407e-11,15073.842029616022,9.976020010071807e-12
2025-11-09,53531.0103295947,8.166769660533646e-11,53531.01032959478,2.1678658868040657e-11
2025-11-10,54349.52904794665,6.21295477287731e-11,54349.52904794671,1.5789147767009126e-11
2025-11-11,54203.237826517274,4.4817248578965516e-11,54203.237826517325,1.4171774864735198e-11
2025-11-12,54539.325788673785,6.862551837905074e-11,54539.32578867385,1.7079448966228483e-11
2025-11-13,55747.85517462858,9.34455099965703e-11,55747.85517462867,2.2497559371004172e-11
2025-11-14,15596.543215380685,4.933777120186277e-11,15596.543215380736,1.5944578990456648e-11
2025-11-15,15912.773982190243,4.341090331649866e-11,15912.773982190285,1.3788081787424744e-11
2025-11-16,56763.05039787716,5.6699721362463154e-11,56763.05039787722,1.5022649790807918e-11
2025-11-17,57307.88668684454,5.2881430789852854e-11,57307.8866868446,1.518074554951454e-11
2025-11-18,57049.22059994184,5.481796350181867e-11,57049.22059994189,1.3074874516405544e-11
2025-11-19,57694.97365865756,4.667723985107841e-11,57694.97365865761,1.173483532568298e-11
2025-11-20,57271.29397761177,6.942328667491893e-11,57271.29397761184,1.638511548662791e-11
2025-11-21,16347.025627662028,4.4768015072804704e-11,16347.025627662073,1.5447199075424578e-11
2025-11-22,16617.783117768107,4.0052728023098894e-11,16617.78311776815,1.3506973317589654e-11
2025-11-23,58732.69573252352,5.492529275841207e-11,58732.69573252357,1.3363532502808084e-11
2025-11-24,58081.02173955236,18.131150833392045,58099.15289038575,8.53833333334844
2025-11-25,58308.501780883336,5.289466109559271e-11,58308.5017808834,1.4562573369403253e-11
2025-11-26,59221.197720071126,5.5623259775927634e-11,59221.197720071184,1.5472956249595882e-11
2025-11-27,59312.28311075154,9.422972269135244e-11,59312.28311075163,2.235012175333395e-11
2025-11-28,16391.730643890725,4.538778775042829e-11,16391.73064389077,1.6195045304812083e-11
2025-11-29,16893.664277358126,6.647269723547567e-11,16893.66427735819,1.9489521108084773e-11
2025-11-30,60513.97456729689,9.185504179498595e-11,60513.97456729699,2.141753441264882e-11
2025-12-01,64807.90702524641,25744.625785864602,90552.53281111101,4701.660898313321
2025-12-02,66319.21948576687,32409.690515476836,98728.91000124373,6285.990888110802
2025-12-03,67258.69221353921,15254.066158729882,82512.75837226909,3660.317216258468
2025-12-04,67201.1026824452,11431.629751278659,78632.73243372384,2973.977495162685
2025-12-05,20460.063040262507,3853.432109308188,24313.495149570696,1176.5453722295802
2025-12-06,21312.92503702922,5870.360429883733,27183.285466912952,1505.1337215897884
2025-12-07,70598.07754761593,376.28711989668284,70974.36466751262,102.60967262402211
2025-12-08,76662.70988075338,4.296499156453137e-11,76662.70988075342,9.64917035162216e-12
2025-12-09,76384.3017889467,5.8009185011087545e-11,76384.30178894677,1.1610268302320037e-11
2025-12-10,76641.99009660639,5.34431592313922e-11,76641.99009660645,1.0402345651527867e-11
