日期,时间段,购电量_kWh
2025-05-20,19:30-19:40,0.7130248499817071
2025-05-21,无,0.0
2025-05-22,无,0.0
2025-05-23,无,0.0
2025-05-24,无,0.0
2025-05-25,无,0.0
2025-05-26,12:10-12:50,1478.2752361596163
2025-05-27,无,0.0
2025-05-28,无,0.0
2025-05-29,12:00-12:10,135.78369987635114
2025-05-29,12:20-12:30,8.714930758411356
2025-05-29,17:30-17:50,47.24076180163786
2025-05-29,19:10-19:20,17.817433333333156
2025-05-29,20:10-20:30,42.047849494443085
2025-05-29,21:40-21:50,0.9835129428238361
2025-05-30,无,0.0
2025-05-31,无,0.0
2025-06-01,09:10-11:30,2100.4269275540937
2025-06-01,12:00-13:10,2213.344034120949
2025-06-01,13:20-13:50,90.54250000000002
2025-06-01,14:00-14:20,280.2891333333333
2025-06-01,14:40-17:30,5814.495149310829
2025-06-01,17:40-17:50,40.3312022141547
2025-06-01,18:00-18:30,140.98139328159402
2025-06-01,18:40-19:10,197.63011429855385
2025-06-01,19:50-20:30,546.2557939544843
2025-06-01,20:40-21:20,368.77532456481526
2025-06-01,22:00-22:40,276.32161492457044
2025-06-01,23:00-23:20,128.9296360167615
2025-06-02,14:50-18:30,6680.9173904847585
2025-06-02,19:10-20:00,886.3769365889091
2025-06-02,20:30-20:40,426.6401839156987
2025-06-02,20:50-23:00,1076.4658575740536
2025-06-03,09:30-10:20,436.73581186246963
2025-06-03,18:00-18:10,82.17479285715365
2025-06-03,18:50-19:00,7.770330457101409
2025-06-03,19:30-20:00,488.84814853221053
2025-06-03,20:10-20:20,556.6808323679859
2025-06-03,20:30-21:10,193.5924328746686
2025-06-03,21:20-21:50,209.09674534998544
2025-06-04,04:40-04:50,12.915219849053301
2025-06-04,05:00-05:50,250.59983630093018
2025-06-04,06:20-06:30,19.091316666667012
2025-06-04,07:00-07:10,5.722978441797579
2025-06-04,07:20-07:40,150.59251978124345
2025-06-04,17:30-17:50,65.49118254358837
2025-06-04,18:00-18:30,213.3078908124652
2025-06-04,19:00-19:10,17.480530740486984
2025-06-04,19:40-19:50,4.932540099062749
2025-06-04,20:00-21:40,1385.8160652769332
2025-06-05,09:00-10:00,278.9115167349292
2025-06-05,15:00-16:20,1595.6128189379774
2025-06-05,16:40-17:00,64.02168474143912
2025-06-05,17:40-17:50,0.5378053759942532
2025-06-05,18:00-18:10,102.39493095234775
2025-06-05,18:50-19:10,125.42503345540433
2025-06-05,19:40-19:50,1.0087427364502446
2025-06-05,20:00-20:20,723.8993812712188
2025-06-05,20:30-20:50,304.1765814554682
2025-06-05,21:30-22:00,69.27528549638123
2025-06-05,22:30-22:50,188.352460970401
2025-06-05,23:00-24:00,502.5248499003935
2025-06-06,00:50-01:00,141.53054266372698
2025-06-06,01:20-01:40,110.9039167918877
2025-06-06,02:30-02:40,48.6111679943383
2025-06-06,03:00-03:10,72.6215746500576
2025-06-06,03:20-03:40,561.2417245210942
2025-06-06,15:40-17:50,1787.3458550521773
2025-06-06,18:20-18:50,901.5215469411098
2025-06-06,20:20-20:30,306.64066666666747
2025-06-06,20:40-22:20,1309.9020353142264
2025-06-06,22:40-24:00,711.9816073001705
2025-06-07,03:40-03:50,43.73950546229264
2025-06-07,05:30-05:40,22.99378893942594
2025-06-07,07:10-07:40,216.49036666666692
2025-06-07,15:50-17:50,1503.372972810118
2025-06-07,18:00-18:20,670.2421140569068
2025-06-07,19:50-20:00,484.7003333333329
2025-06-07,20:30-21:50,592.9915584096116
2025-06-08,无,0.0
2025-06-09,无,0.0
2025-06-10,无,0.0
2025-06-11,10:20-10:50,146.04261570058688
2025-06-11,15:10-15:20,18.535235714287012
2025-06-11,15:30-15:40,43.186888061848265
2025-06-11,15:50-16:00,134.74838314418474
2025-06-11,16:30-16:50,112.93717621955773
2025-06-11,17:00-17:20,106.75360769954614
2025-06-12,无,0.0
2025-06-13,无,0.0
2025-06-14,无,0.0
2025-06-15,无,0.0
2025-06-16,无,0.0
2025-06-17,无,0.0
2025-06-18,无,0.0
2025-06-19,19:10-19:20,45.36154285714247
2025-06-20,无,0.0
2025-06-21,无,0.0
2025-06-22,无,0.0
2025-06-23,20:30-20:40,10.841977958148505
2025-06-24,12:00-12:40,461.6275658504071
2025-06-24,14:50-15:10,320.1694570740864
2025-06-24,15:40-15:50,80.01114091099703
2025-06-25,无,0.0
2025-06-26,无,0.0
2025-06-27,无,0.0
2025-06-28,07:30-07:50,22.908833333333405
2025-06-29,无,0.0
2025-06-30,无,0.0
2025-07-01,18:40-18:50,6.512308117537373
2025-07-01,19:30-19:40,25.14668758227515
2025-07-02,02:00-02:10,48.94439760298587
2025-07-02,19:00-19:10,9.28785447482096
2025-07-02,19:50-20:10,82.5334195148979
2025-07-02,20:30-20:40,32.87885123230683
2025-07-03,12:00-12:10,114.72723312627656
2025-07-03,12:30-12:40,61.269284537803514
2025-07-03,15:10-16:30,1206.3425996599512
2025-07-03,16:40-17:00,98.27988477624035
2025-07-03,17:20-17:30,73.59531956562262
2025-07-03,17:40-18:30,451.72671502651224
2025-07-03,19:20-19:40,915.0378264853745
2025-07-03,19:50-20:20,27.60636002166723
2025-07-03,20:30-21:20,559.0501450373571
2025-07-03,22:10-22:30,88.97325702716557
2025-07-03,23:10-23:30,41.39533645686083
2025-07-04,00:40-01:20,312.6847278993098
2025-07-04,01:30-01:50,66.19705474436967
2025-07-04,02:10-03:30,572.1288928077676
2025-07-04,05:20-05:50,228.00388949229438
2025-07-04,06:30-07:20,584.9770333333333
2025-07-04,20:30-20:40,622.5609312924513
2025-07-04,20:50-21:20,272.0231282040378
2025-07-04,21:30-21:50,141.50843954450397
2025-07-05,01:10-01:30,74.91420045450263
2025-07-05,03:40-05:00,662.9629127515723
2025-07-05,05:10-05:20,36.502664313828745
2025-07-05,05:30-05:50,142.2933363951708
2025-07-05,06:20-06:40,388.7207184796523
2025-07-05,06:50-07:30,277.7947166666666
2025-07-05,20:20-21:00,849.9593631906549
2025-07-05,21:30-21:50,93.4280050230874
2025-07-06,16:30-17:20,486.8805579749244
2025-07-06,17:30-18:20,312.52987736107684
2025-07-06,19:10-19:20,452.22597880903334
2025-07-06,19:40-19:50,9.45032985595492
2025-07-06,20:00-21:00,1696.377676749606
2025-07-06,21:10-21:30,85.89634676441915
2025-07-06,22:10-22:20,32.26428391714535
2025-07-06,22:30-22:50,57.42270041701488
2025-07-06,23:00-23:30,121.28165884529722
2025-07-07,04:10-05:00,517.5591712344743
2025-07-07,05:10-05:50,354.7980263720282
2025-07-07,06:30-07:00,642.4602621257272
2025-07-07,11:20-11:30,266.19178571428574
2025-07-07,11:40-12:20,332.930066188178
2025-07-07,12:30-12:40,9.398704302330003
2025-07-07,16:20-17:30,508.1586744904822
2025-07-07,17:40-17:50,56.66692640462611
2025-07-07,18:00-18:50,562.1214873150096
2025-07-07,19:00-19:10,88.54923749401178
2025-07-07,19:30-19:50,145.0897350242259
2025-07-07,20:10-21:00,1361.8183110813109
2025-07-07,21:10-21:50,472.1561923134418
2025-07-08,无,0.0
2025-07-09,无,0.0
2025-07-10,无,0.0
2025-07-11,07:20-07:40,29.435033333333347
2025-07-12,07:30-07:40,32.66178333333331
2025-07-13,无,0.0
2025-07-14,无,0.0
2025-07-15,无,0.0
2025-07-16,无,0.0
2025-07-17,无,0.0
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,无,0.0
2025-07-21,无,0.0
2025-07-22,无,0.0
2025-07-23,19:30-19:50,40.74603735907999
2025-07-24,无,0.0
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,无,0.0
2025-07-28,15:00-15:10,30.445351738384204
2025-07-28,15:30-15:40,21.46034578632475
2025-07-28,16:10-16:40,106.86917528866911
2025-07-28,16:50-17:20,121.57149009895465
2025-07-28,18:10-18:20,54.902031221656216
2025-07-29,19:00-19:10,1.8746318328077223
2025-07-29,20:30-20:40,1.9482385991252613
2025-07-30,无,0.0
2025-07-31,无,0.0
2025-08-01,无,0.0
2025-08-02,无,0.0
2025-08-03,19:00-19:10,3.1004492396726846
2025-08-03,19:40-20:10,85.6152992786441
2025-08-04,无,0.0
2025-08-05,无,0.0
2025-08-06,16:20-16:30,16.598797271967214
2025-08-06,18:20-18:40,65.41512013882323
2025-08-06,21:10-21:50,96.36676915008002
2025-08-07,无,0.0
2025-08-08,07:00-07:30,72.64581666666675
2025-08-09,17:00-17:20,74.13036404788284
2025-08-10,无,0.0
2025-08-11,19:00-19:10,6.066167513942673
2025-08-11,19:30-19:40,6.8808680453997795
2025-08-12,16:20-16:30,77.11793670191446
2025-08-12,17:30-17:40,28.299678021392424
2025-08-12,18:20-18:40,13.933420229762987
2025-08-12,19:20-19:30,34.28698425552386
2025-08-12,20:10-21:00,269.1178386905093
2025-08-13,19:20-19:30,11.708333333333712
2025-08-14,19:00-19:10,23.05983879327721
2025-08-14,20:30-20:40,40.02363052098519
2025-08-15,03:30-03:40,28.333721807249276
2025-08-15,07:00-07:20,85.45732957466814
2025-08-16,无,0.0
2025-08-17,19:10-19:50,78.79098784889163
2025-08-18,19:50-20:00,8.803115451014264
2025-08-18,20:30-20:40,2.4802120882776535
2025-08-19,20:00-20:10,21.109730225260932
2025-08-20,08:50-09:30,533.3346241602721
2025-08-20,11:40-11:50,77.64362488864893
2025-08-20,12:00-12:50,1190.2097376148465
2025-08-20,14:50-15:30,1160.7884106660988
2025-08-20,19:40-19:50,19.19114388830735
2025-08-20,20:00-20:10,2.9339166666667325
2025-08-21,无,0.0
2025-08-22,17:20-17:40,35.02043290582117
2025-08-22,18:00-18:10,93.24510102436784
2025-08-22,20:40-20:50,210.78406695419784
2025-08-22,22:10-22:30,57.438146719857855
2025-08-23,17:00-17:20,64.04326084606384
2025-08-23,17:30-17:40,13.698528753983453
2025-08-24,无,0.0
2025-08-25,15:20-15:30,110.79924986028385
2025-08-25,15:50-16:20,188.65904190836602
2025-08-25,16:30-16:50,139.56300418111925
2025-08-25,17:00-17:10,13.319780952381052
2025-08-25,19:20-19:40,65.1195018094927
2025-08-26,18:00-18:10,23.310334446782008
2025-08-27,无,0.0
2025-08-28,12:00-12:50,2057.542223621249
2025-08-28,14:50-15:00,67.26960158729801
2025-08-28,19:50-20:10,11.321996828981469
2025-08-29,07:10-07:40,236.97679999999986
2025-08-30,02:30-02:40,50.92237038682714
2025-08-31,无,0.0
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,07:20-07:40,36.0934333333333
2025-09-07,无,0.0
2025-09-08,18:50-19:00,326.87669695281636
2025-09-08,20:20-20:30,464.7760898432054
2025-09-08,21:40-21:50,3.803658204912722
2025-09-09,20:20-20:30,61.92991642545849
2025-09-09,21:10-21:30,27.458810630061862
2025-09-10,08:30-09:40,968.5033833333331
2025-09-10,12:00-12:20,337.90124685490224
2025-09-10,12:30-12:50,461.02228975324164
2025-09-10,15:00-15:10,542.641926774118
2025-09-10,15:20-15:30,127.53870667126756
2025-09-10,20:10-20:20,2.805004872037557
2025-09-11,无,0.0
2025-09-12,07:20-07:40,111.22089999999992
2025-09-13,无,0.0
2025-09-14,无,0.0
2025-09-15,19:40-19:50,1.1717666666664854
2025-09-16,无,0.0
2025-09-17,无,0.0
2025-09-18,无,0.0
2025-09-19,无,0.0
2025-09-20,07:10-07:50,248.18629285503442
2025-09-21,18:40-18:50,8.444999999999823
2025-09-22,无,0.0
2025-09-23,无,0.0
2025-09-24,09:10-09:40,159.42577638614608
2025-09-25,无,0.0
2025-09-26,无,0.0
2025-09-27,18:50-19:00,290.7178729471405
2025-09-27,20:20-20:30,91.34335046709737
2025-09-27,20:40-20:50,430.1068500000002
2025-09-27,21:10-21:50,196.66811571721684
2025-09-28,无,0.0
2025-09-29,06:00-06:10,10.484731143563636
2025-09-29,20:30-20:40,5.6203833333332796
2025-09-30,无,0.0
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,08:40-09:20,302.7134402186818
2025-10-08,12:20-12:30,100.0547390769467
2025-10-09,无,0.0
2025-10-10,无,0.0
2025-10-11,无,0.0
2025-10-12,06:00-06:10,13.29291285689294
2025-10-13,无,0.0
2025-10-14,20:10-20:20,13.675940761622769
2025-10-14,20:30-20:40,159.48424999999997
2025-10-14,21:00-21:50,122.94248521525878
2025-10-14,22:10-22:20,22.168134511660696
2025-10-15,21:30-21:40,3.8158726125127487
2025-10-16,15:10-16:50,686.9435304454286
2025-10-16,17:20-17:30,11.635501156458531
2025-10-16,19:20-20:20,420.92157058199814
2025-10-16,21:10-21:50,31.743159680656845
2025-10-17,无,0.0
2025-10-18,无,0.0
2025-10-19,16:10-17:10,203.86270696277245
2025-10-19,18:40-18:50,38.166855660739884
2025-10-19,19:20-19:30,78.64031213209955
2025-10-19,20:00-20:20,173.46523246947322
2025-10-19,20:30-21:00,142.4003456304008
2025-10-19,21:20-21:40,43.80809660126465
2025-10-20,09:20-10:10,562.8689479304172
2025-10-21,无,0.0
2025-10-22,09:30-10:20,480.3728490541442
2025-10-23,无,0.0
2025-10-24,无,0.0
2025-10-25,21:30-21:50,89.04260480019803
2025-10-26,无,0.0
2025-10-27,06:00-06:10,0.10885476190571808
2025-10-28,无,0.0
2025-10-29,12:00-12:40,490.97711461948825
2025-10-29,15:10-15:20,169.13884051908963
2025-10-29,21:10-21:30,65.51322362769508
2025-10-30,无,0.0
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,无,0.0
2025-11-03,无,0.0
2025-11-04,06:00-06:10,14.365963334943785
2025-11-04,21:00-21:20,27.905816101132245
2025-11-05,无,0.0
2025-11-06,09:30-10:40,941.0127294345642
2025-11-06,12:00-12:50,314.519280975048
2025-11-07,08:10-08:30,117.9898666666666
2025-11-07,08:50-09:00,20.13499999999999
2025-11-08,无,0.0
2025-11-09,无,0.0
2025-11-10,20:00-21:00,185.2805546179669
2025-11-10,21:40-22:00,56.357286488167006
2025-11-11,无,0.0
2025-11-12,06:20-06:30,8.029082862206337
2025-11-13,06:00-06:10,2.0105333333339104
2025-11-14,无,0.0
2025-11-15,无,0.0
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,无,0.0
2025-11-19,12:20-12:40,97.57134730711863
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,无,0.0
2025-11-25,无,0.0
2025-11-26,无,0.0
2025-11-27,无,0.0
2025-11-28,20:40-21:00,27.411848087892565
2025-11-29,14:50-15:00,23.455623967511514
2025-11-29,15:10-15:20,19.326260316534785
2025-11-29,15:30-15:40,79.13161104383599
2025-11-30,15:10-15:20,14.913176190476179
2025-11-30,15:30-15:40,51.17906700705544
2025-11-30,19:50-20:00,6.702508900739986
2025-11-30,20:20-20:40,52.12516340555362
2025-12-01,04:00-04:10,58.89192579899486
2025-12-01,04:20-05:50,726.4559332359424
2025-12-01,06:00-07:40,866.4198554303136
2025-12-01,08:00-08:10,23.27448308241901
2025-12-01,09:20-10:40,1696.75955835256
2025-12-01,10:50-11:00,45.913961081342634
2025-12-01,11:20-12:50,494.4970983267631
2025-12-01,13:50-14:00,102.59069394739137
2025-12-01,14:10-14:20,301.7632647448627
2025-12-01,14:40-15:50,714.4657786191467
2025-12-01,16:50-17:10,28.59971931106304
2025-12-01,17:40-18:00,30.63787375017182
2025-12-02,03:40-03:50,36.17631828841195
2025-12-02,04:10-05:50,974.6464108557279
2025-12-02,06:10-07:40,777.1666832610863
2025-12-02,07:50-08:20,161.68456381380838
2025-12-02,09:20-10:40,2707.810225101903
2025-12-02,11:40-13:00,409.59750549179984
2025-12-02,13:10-13:20,93.6499142857169
2025-12-02,13:30-13:40,111.92356374193011
2025-12-02,14:10-14:30,283.85231740640927
2025-12-02,14:40-16:40,1593.772500144271
2025-12-02,16:50-17:30,101.47519533561217
2025-12-02,18:40-18:50,99.27765952380946
2025-12-03,02:50-03:10,99.15216887582483
2025-12-03,03:30-04:10,250.46302787944262
2025-12-03,04:40-05:00,202.09647426968445
2025-12-03,05:10-05:50,640.1909048374332
2025-12-03,06:00-06:10,6.269932384238132
2025-12-03,06:20-07:40,714.3415110946992
2025-12-03,07:50-08:10,111.27474345540077
2025-12-03,09:40-09:50,127.23710931458379
2025-12-03,10:00-10:40,799.4371545860753
2025-12-03,12:00-13:00,872.678402764104
2025-12-03,13:30-13:50,171.1516047619049
2025-12-03,14:20-14:30,64.408667297683
2025-12-03,14:50-15:30,331.7698657530652
2025-12-04,04:00-04:30,280.5487735936115
2025-12-04,04:40-04:50,68.58989047618843
2025-12-04,05:10-05:50,266.9946847484895
2025-12-04,06:00-06:20,149.74461906400416
2025-12-04,06:30-07:40,551.1129890601226
2025-12-04,07:50-08:20,99.12303460485214
2025-12-04,09:00-09:20,1001.9657153449205
2025-12-04,09:40-10:10,196.6898040085627
2025-12-04,10:20-10:50,456.94005300891394
2025-12-04,12:10-12:40,154.46023026992802
2025-12-05,07:30-07:40,484.2122166666666
2025-12-05,08:30-09:30,710.1574686991207
2025-12-06,05:30-05:40,51.68836190476202
2025-12-06,06:10-06:20,162.6495532868551
2025-12-06,07:20-07:40,603.7070166666658
2025-12-06,08:20-08:30,131.1577999999996
2025-12-06,08:50-09:50,513.3381499999998
2025-12-06,12:30-12:40,13.808887182404249
2025-12-06,15:10-15:20,30.61292141077223
2025-12-06,16:10-16:20,55.76303812321896
2025-12-06,16:40-17:00,53.62748666826201
2025-12-07,03:10-03:30,164.9138580029429
2025-12-07,04:20-04:30,20.752758055213008
2025-12-07,04:40-05:20,260.20662381200043
2025-12-07,05:30-05:50,659.1683926619589
2025-12-07,06:00-06:10,439.09916524101214
2025-12-07,06:20-06:30,86.11214111474055
2025-12-07,06:40-07:30,269.30287135946696
2025-12-07,07:50-08:00,75.9497023809522
2025-12-07,10:00-10:20,101.95831876739473
2025-12-07,10:30-10:50,146.22454002186385
2025-12-07,11:50-12:40,267.79533805600664
2025-12-07,14:20-14:30,10.93750866805567
2025-12-07,14:40-15:10,213.4731323903958
2025-12-07,15:20-15:40,125.44942733600442
2025-12-07,16:20-16:50,95.16559495133481
2025-12-07,17:20-17:50,54.87734894490609
2025-12-07,18:00-18:20,108.94517619047542
2025-12-07,18:30-18:40,42.253611636523374
2025-12-07,20:30-21:00,136.8960973128203
2025-12-08,无,0.0
2025-12-09,无,0.0
2025-12-10,无,0.0
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,无,0.0
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,无,0.0
2025-12-23,无,0.0
2025-12-24,无,0.0
2025-12-25,20:30-20:50,113.17092183639102
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,08:00-08:10,11.840826934397342
2025-12-29,无,0.0
2025-12-30,无,0.0
2025-12-31,23:50-24:00,37.41500000000008
