date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,spill_energy,projection_count,ending_inventory,planned_energy,adjusted_energy
2025-02-21,18085.19846776564,0.0,0.0,3.185198238497833e-11,18085.198467765673,9.379164112033322e-12,6010.039630550162,0.0,6850.024450478582,34840.27426392722,34840.27426392722
2025-02-22,19070.198847308908,0.0,0.0,4.693021082857741e-11,19070.198847308955,1.2846612662542611e-11,3717.8544892386712,0.0,8402.561467206924,36748.311539223825,36748.311539223825
2025-02-23,47206.53153837533,0.0,0.0,36.31713749530716,47242.84867587064,7.753445238113425,574.3880033174028,0.0,8022.656545790305,75996.19582434896,75996.19582434896
2025-02-24,47890.02342478275,0.0,0.0,226.15106836334812,48116.17449314609,49.98722504555232,4806.410123747712,0.0,8281.549669739983,77258.21636562808,77258.21636562808
2025-02-25,46892.82512113755,0.0,0.0,13.390104122849033,46906.21522526039,3.0574504219355916,6256.223930373547,0.0,8054.348353958707,75927.55977700462,75927.55977700462
2025-02-26,46980.99599641765,0.0,0.0,5.853699303060011e-11,46980.99599641771,1.7200463275912625e-11,2465.7451126804453,0.0,8697.325781687254,76053.29480423155,76053.29480423155
2025-02-27,44012.8059495574,0.0,0.0,8.479853619292043e-11,44012.805949557485,2.184208369726548e-11,1593.582709970293,0.0,6500.462623749327,70516.70581397259,70516.70581397259
2025-02-28,17392.76825292081,0.0,0.0,108.96373874170168,17501.731991662513,18.653383333341274,7250.987914143777,0.0,6219.488603298442,33611.63785755008,33611.63785755008
2025-03-01,18446.84426871966,0.0,0.0,85.17646666670981,18532.02073538637,16.443333333345006,6838.565870380513,0.0,8079.180320362847,35997.26993262978,35997.26993262978
2025-03-02,45214.1468494163,0.0,0.0,15460.348299057227,60674.49514847352,4172.078904473771,1000.4574277727037,0.0,7942.947699486872,73513.1016678614,73513.1016678614
2025-03-03,45707.39721441272,0.0,0.0,10154.101326805365,55861.49854121808,2873.774043070175,322.52209409522914,0.0,7914.729693706901,73948.96781306241,73948.96781306241
2025-03-04,46159.90630114569,0.0,0.0,5.1030265679763426e-11,46159.90630114574,1.605937605120289e-11,1132.2168953373016,0.0,8095.334222532046,74813.4554937958,74813.4554937958
2025-03-05,47637.23019302441,0.0,0.0,6.061321045081058e-11,47637.230193024465,1.7053025658242404e-11,6558.270316939145,0.0,8018.059626079948,76787.4068697152,76787.4068697152
2025-03-06,46365.3890176805,0.0,0.0,40.76272175464604,46406.15173943515,8.736116964137253,6306.272593154422,0.0,5881.748692890742,74116.74907246724,74116.74907246724
2025-03-07,16786.10024909365,0.0,0.0,4.604021341947373e-11,16786.1002490937,1.2299494756007334e-11,8802.501007676341,0.0,5054.956522351809,32236.88383363684,32236.88383363684
2025-03-08,18146.456995610963,0.0,0.0,40.543992322771075,18187.000987933734,11.753585250839961,9255.869626856353,0.0,8557.974766720368,35273.04647260647,35273.04647260647
2025-03-09,44909.64680571539,0.0,0.0,4.13788923125935e-11,44909.646805715434,1.1482370609883219e-11,5587.251183963336,0.0,8018.069492797302,72507.49525253511,72507.49525253511
2025-03-10,44915.579873508555,0.0,0.0,952.403622656289,45867.983496164845,426.605817476488,1025.656990652164,0.0,8258.596419140427,73047.53478785609,73047.53478785609
2025-03-11,43342.496469947444,0.0,0.0,337.1388025502549,43679.6352724977,54.0288001063328,3032.2846286435456,0.0,8274.922144518225,70872.09897969684,70872.09897969684
2025-03-12,43286.46476273548,0.0,0.0,4.9381539746207183e-11,43286.46476273553,1.4647394408484615e-11,4507.784855307748,0.0,7886.209560557276,70452.23598346478,70452.23598346478
2025-03-13,41229.084608139776,0.0,0.0,7190.317802345682,48419.40241048546,1997.6429177599775,586.2063665493018,0.0,4400.535861473438,66421.51490439565,66421.51490439565
2025-03-14,15816.384109590976,0.0,0.0,3.6991409047004705e-11,15816.384109591012,1.057287590811029e-11,11028.057849486282,0.0,4671.168330238222,30400.743402298358,30400.743402298358
2025-03-15,17607.078748778862,0.0,0.0,7.906618148975826,17614.98536692784,1.6074307186148644,7224.035178390333,0.0,7811.019180732065,34697.675238055745,34697.675238055745
2025-03-16,42510.32245854981,0.0,0.0,7.461180000080714,42517.78363854989,1.640000000021482,1453.9218174755474,0.0,8433.591395259658,69414.76703376957,69414.76703376957
2025-03-17,43112.27227060581,0.0,0.0,6.054609968941804e-11,43112.27227060587,1.411137873219559e-11,8925.308138455795,0.0,8653.356972839025,70888.45500877372,70888.45500877372
2025-03-18,40761.55780547197,0.0,0.0,875.4375422957506,41636.995347767726,181.10530721218615,2342.1905767031503,0.0,7947.8936883914,66762.79351894365,66762.79351894365
2025-03-19,40942.38953247234,0.0,0.0,4.405756088947388e-11,40942.389532472385,1.2485814465668099e-11,3376.4898620539043,0.0,8459.800624491692,67504.51270372333,67504.51270372333
2025-03-20,39375.07599950687,0.0,0.0,1404.6672115104423,40779.74321101732,316.0205992081771,1509.085019883396,0.0,4441.132069226051,62914.057015229526,62914.057015229526
2025-03-21,15302.04906037203,0.0,0.0,539.8611917625566,15841.910252134587,142.68418557348045,14985.19054126008,0.0,4077.313372468509,29440.093222190517,29440.093222190517
2025-03-22,17888.654497786047,0.0,0.0,2.4521852992620554e-11,17888.654497786072,8.01492205937393e-12,11133.166343360532,0.0,8834.811945458037,35138.44091696759,35138.44091696759
2025-03-23,40138.512669811855,0.0,0.0,411.6951270753631,40550.20779688722,68.88735370820723,3820.9671900544868,0.0,8129.33491661324,65802.55219906481,65802.55219906481
2025-03-24,39482.72147737133,0.0,0.0,8.485086411269548e-11,39482.721477371415,2.2446045022661565e-11,3094.3202977001492,0.0,7949.682424725769,64816.06405042136,64816.06405042136
2025-03-25,39410.34577347776,0.0,0.0,557.6974999435076,39968.043273421266,196.4288157373236,134.61692048464442,0.0,8018.380607737226,65065.14985792707,65065.14985792707
2025-03-26,39690.787258559736,0.0,0.0,5.5823662137299834e-11,39690.787258559794,1.696065510259359e-11,6092.915998372908,0.0,8019.4337607982025,65524.44239129272,65524.44239129272
2025-03-27,37929.000568749514,0.0,0.0,5.689245963225176e-11,37929.00056874957,1.6969536886790593e-11,2996.1888978349734,0.0,3968.903043967897,61213.92227502026,61213.92227502026
2025-03-28,14860.72830845582,0.0,0.0,259.4485983333537,15120.176906789175,60.336883333339266,15308.210748367888,0.0,4052.110652073172,29032.823397800355,29032.823397800355
2025-03-29,16512.885667673065,0.0,0.0,224.30631786330994,16737.191985536374,48.28277941553009,18352.843447542124,0.0,8043.998250758182,33353.81652343256,33353.81652343256
2025-03-30,38685.97978610222,0.0,0.0,6.830996213125217e-11,38685.97978610229,1.893951662168547e-11,4289.774944637154,0.0,8468.045076332119,63895.35022603736,63895.35022603736
2025-03-31,37738.525248395345,0.0,0.0,6.215728731717717e-11,37738.52524839541,1.8950174762721872e-11,1989.287862314523,0.0,8180.077762364776,62414.38226261004,62414.38226261004
2025-04-01,38483.78582970042,0.0,0.0,3093.5911917269495,41577.37702142737,994.1126574202605,458.9355575866113,0.0,8378.05099449047,63660.55015051273,63660.55015051273
2025-04-02,37974.13688612217,0.0,0.0,9029.625270027822,47003.76215614999,2401.4694236315454,1248.0946294630435,0.0,8131.828857768526,63018.063049360135,63018.063049360135
2025-04-03,35891.00667782061,0.0,0.0,949.0432162606259,36840.04989408123,190.96003609651177,3334.080879153867,0.0,3783.9006464524246,58265.7127173772,58265.7127173772
2025-04-04,14448.815752868313,0.0,0.0,2.3450610342479192e-11,14448.815752868337,5.9401372709544376e-12,18944.565445466164,0.0,4199.524990014907,28618.32364015098,28618.32364015098
2025-04-05,16757.187360393575,0.0,0.0,3.000229753524764e-11,16757.187360393604,8.419931418757187e-12,14126.322968080569,0.0,8427.428479328017,33720.477508625525,33720.477508625525
2025-04-06,36565.06010830909,0.0,0.0,4.1825774843573525e-11,36565.06010830913,1.3553602684623911e-11,2868.9802012315054,0.0,8212.273729294306,61078.77508410819,61078.77508410819
2025-04-07,38125.678442803815,0.0,0.0,5.894975174669526e-11,38125.67844280387,1.688249540165998e-11,6242.146226271567,0.0,8285.359346316423,63547.258616997045,63547.258616997045
2025-04-08,38203.100669702166,0.0,0.0,371.900615584152,38575.001285286315,79.31538501937432,6133.7272490921,0.0,7975.906265353731,64203.247887763944,64203.247887763944
2025-04-09,38254.14468949063,0.0,0.0,1665.363048178577,39919.50773766921,457.47271400621605,899.4213257791091,0.0,8286.575603756335,63732.84387233109,63732.84387233109
2025-04-10,33983.779263560566,0.0,0.0,6.627194792940827e-11,33983.77926356063,1.9461765532469144e-11,1444.0873511620964,0.0,3461.99312689778,54553.165686451015,54553.165686451015
2025-04-11,13625.721805853282,0.0,0.0,2.6648820039554268e-11,13625.721805853309,6.707523425575346e-12,19527.508348905,0.0,3070.6569502185735,27176.403542097723,27176.403542097723
2025-04-12,16646.43077495767,0.0,0.0,2.3968198092916283e-11,16646.430774957695,5.9685589803848416e-12,15984.759337255471,0.0,8667.530319600446,33932.87601734181,33932.87601734181
2025-04-13,36530.62233812022,0.0,0.0,308.6570038219777,36839.2793419422,49.29835550583403,3321.284563602331,0.0,8365.591469494297,61056.31938721766,61056.31938721766
2025-04-14,35655.91076835089,0.0,0.0,374.1619704193496,36030.07273877024,61.205636171854685,3971.2707659179173,0.0,8209.801180442933,60167.8650446764,60167.8650446764
2025-04-15,36216.07570187502,0.0,0.0,5.0823310004943784e-11,36216.075701875074,1.3216094885137863e-11,6080.0082952302,0.0,8550.0,60313.63378209549,60313.63378209549
2025-04-16,37088.74831801442,0.0,0.0,3.5299518530429455e-11,37088.748318014455,1.0749900969386772e-11,2817.4764488534365,0.0,8379.55598315364,62200.33414118118,62200.33414118118
2025-04-17,33457.91804998452,0.0,0.0,7.460588363761289e-11,33457.91804998459,2.3061663689816214e-11,3062.014960155596,0.0,3375.520398750737,54133.62294183197,54133.62294183197
2025-04-18,13377.3766483959,0.0,0.0,3.376504764673882e-11,13377.376648395935,8.355982572538778e-12,17819.37506919459,0.0,3385.6462357024943,26882.98441162945,26882.98441162945
2025-04-19,15793.384073425974,0.0,0.0,1.803879001727182e-11,15793.384073425992,5.4853899200679734e-12,17322.88773746054,0.0,8603.568921981978,32531.127690951696,32531.127690951696
2025-04-20,35876.745750584,0.0,0.0,5.295749860856347e-11,35876.74575058405,1.6650236744908398e-11,4046.446468717291,0.0,8653.185219884603,59978.184491812666,59978.184491812666
2025-04-21,35677.68902229395,0.0,0.0,4.5475374577108603e-11,35677.68902229399,1.4978240869822912e-11,8194.47499957177,0.0,8169.885891948476,59723.66466415178,59723.66466415178
2025-04-22,34867.096488941344,0.0,0.0,7.661092826793947e-11,34867.096488941424,2.26929586233382e-11,2284.6573699061128,0.0,8289.423387359202,58217.65427218254,58217.65427218254
2025-04-23,35269.79249434196,0.0,0.0,7.250222644472615e-11,35269.79249434203,1.9197976541818207e-11,3849.306640835444,0.0,8700.0,59229.892513126346,59229.892513126346
2025-04-24,31920.57060229988,0.0,0.0,5.647379452966561e-11,31920.570602299937,1.546140993013978e-11,7438.138852309128,0.0,2632.5812191033524,51381.28457208119,51381.28457208119
2025-04-25,12559.14109773684,0.0,0.0,2.1491530333150875e-11,12559.141097736861,5.286437954055145e-12,21383.735541297112,0.0,2287.067219434433,25619.224682014912,25619.224682014912
2025-04-26,15287.616187811254,0.0,0.0,3118.056431378041,18405.672619189296,551.9802059915264,23987.21647985075,0.0,7985.235146287856,32328.201823477088,32328.201823477088
2025-04-27,33305.95475685483,0.0,0.0,4088.056567870115,37394.01132472495,760.3644382939259,4975.132898372807,0.0,8051.647262431499,56608.762723731095,56608.762723731095
2025-04-28,33001.864321654735,0.0,0.0,17472.10148185667,50473.965803511404,6066.927635465839,236.61382499745176,0.0,8255.048675364511,54899.74067998038,54899.74067998038
2025-04-29,34051.76656819211,0.0,0.0,586.4646262653749,34638.23119445749,85.16242974380901,6094.187806322302,0.0,8226.707878551502,57003.64324761855,57003.64324761855
2025-04-30,35404.84494593329,0.0,0.0,23.928842419466804,35428.77378835276,5.1069987022703245,8472.606440625132,0.0,8002.838717374197,59994.72998427592,59994.72998427592
2025-05-01,31266.051879511375,0.0,0.0,9822.366334433887,41088.41821394526,1627.886288089749,4467.249508285862,0.0,1294.419760517527,50303.27157864213,50303.27157864213
2025-05-02,13151.877340297966,0.0,0.0,13262.004676320288,26413.882016618256,2633.9214201699274,12115.419466666677,0.0,1761.517267355534,26767.200197999715,26767.200197999715
2025-05-03,16564.73453819935,0.0,0.0,5576.813814765452,22141.548352964805,1050.9061246713616,16893.20938758214,0.0,7829.822661565621,34046.247642523784,34046.247642523784
2025-05-04,37042.78145853011,0.0,0.0,6502.788239527966,43545.569698058076,1098.5781748871896,8187.433326713167,0.0,7410.599342726173,61989.46074403036,61989.46074403036
2025-05-05,36068.50231456067,0.0,0.0,7664.449190925187,43732.95150548586,1227.6000599781116,3206.3214189491814,0.0,7260.080944549899,60811.067506651416,60811.067506651416
2025-05-06,34212.14677044902,0.0,0.0,7426.375495866694,41638.52226631572,1241.1380262652845,1738.6519885536252,0.0,7080.158260357374,57139.58505792591,57139.58505792591
2025-05-07,35836.96732349745,0.0,0.0,11444.896904915166,47281.86422841261,1916.1027393602,3173.8370103692887,0.0,7586.960807348319,60604.039660102375,60604.039660102375
2025-05-08,37915.974426250716,0.0,0.0,190.44920609343947,38106.42363234416,28.18755362887592,4253.945127472504,0.0,3360.0,58916.50467444565,58916.50467444565
2025-05-09,16505.94648460808,0.0,0.0,2.233244345006824e-11,16505.946484608103,5.4143356464919634e-12,18538.96057564477,0.0,3480.0,29751.129014967442,29751.129014967442
2025-05-10,17937.011739206035,0.0,0.0,45.71717000003275,17982.728909206067,10.63190000000816,13768.249964858687,0.0,8717.09058451469,34214.928506299824,34214.928506299824
2025-05-11,37526.545734262094,0.0,0.0,277.36103945840057,37803.9067737205,41.18071666668577,2479.8181827799426,0.0,8324.04537196023,61001.22984791721,61001.22984791721
2025-05-12,40580.96360674883,0.0,0.0,5.3399304533741085e-11,40580.96360674888,1.602984411874786e-11,9139.507442843405,0.0,8850.0,65377.472287939556,65377.472287939556
2025-05-13,41928.10729023884,0.0,0.0,3.8622992803993835e-11,41928.10729023888,9.848122317634989e-12,11350.625617601332,0.0,8880.0,68196.76490891425,68196.76490891425
2025-05-14,39972.042819411865,0.0,0.0,4.240358464357997e-11,39972.04281941191,1.3599787962448318e-11,6868.50580068152,0.0,9496.032918309473,63783.88312135122,63783.88312135122
2025-05-15,34296.99290932731,0.0,0.0,5.712593509343832e-11,34296.99290932737,1.5228707184178347e-11,4735.3037007491985,0.0,3000.0,53805.0471720653,53805.0471720653
2025-05-16,16345.353280913112,0.0,0.0,2.2851907033327737e-11,16345.353280913136,5.8548721426632255e-12,23185.811723244788,0.0,3884.079123075359,29254.556879187097,29254.556879187097
2025-05-17,18922.317903903386,0.0,0.0,3.013903437931731e-11,18922.317903903415,6.94910795573378e-12,16624.183014231126,0.0,8970.0,35273.59750678071,35273.59750678071
2025-05-18,39598.555786375546,0.0,0.0,3.1551169676902193e-11,39598.555786375575,9.871214956547192e-12,6456.400156960898,0.0,8940.0,63495.51449656257,63495.51449656257
2025-05-19,36899.2364649157,0.0,0.0,451.90398166670406,37351.14044658241,67.0033333333459,9657.593624120313,0.0,8344.334686193712,59829.62177944124,59829.62177944124
2025-05-20,35848.015563046334,0.0,0.0,2784.705773404347,38632.72133645068,655.7140298549114,2271.311747247932,0.0,7826.5885987193005,59026.096858934616,59026.096858934616
2025-05-21,38980.659862183995,0.0,0.0,5.933192426255117e-11,38980.65986218405,1.6399326341343112e-11,7310.737094463733,0.0,8880.0,63000.26960754824,63000.26960754824
2025-05-22,35929.855698980944,0.0,0.0,3.888453647959978e-11,35929.85569898098,1.3386625141720288e-11,7710.792678825783,0.0,3510.0,55792.812241928856,55792.812241928856
2025-05-23,13989.383460636853,0.0,0.0,3.525949132665573e-11,13989.383460636887,8.132161610774347e-12,18038.138185356736,0.0,2520.0,25874.782119693555,25874.782119693555
2025-05-24,17608.84552496746,0.0,0.0,2.3658991210595558e-11,17608.845524967484,5.329070518200751e-12,21060.701660203456,0.0,8849.721000000001,34120.07919278385,34120.07919278385
2025-05-25,36534.06441913709,0.0,0.0,4.3839353480734646e-11,36534.06441913713,1.397637561240117e-11,8587.075219100028,0.0,8395.59178163448,60056.03790002162,60056.03790002162
2025-05-26,36760.11056119535,0.0,0.0,5433.767822153787,42193.87838334914,2346.344182103276,2000.5572835805806,0.0,8790.0,58105.81361606912,58105.81361606912
2025-05-27,40411.1997257927,0.0,0.0,3.893548949918113e-11,40411.199725792736,1.3351098004932282e-11,11552.886549131463,0.0,9690.0,65188.38306944205,65188.38306944205
2025-05-28,36473.06530343789,0.0,0.0,7.133306922924022e-11,36473.065303437965,1.7699619547784096e-11,4045.8743366810013,0.0,8686.984089343849,58715.22757819336,58715.22757819336
2025-05-29,32077.867320652967,0.0,0.0,1815.7419858626133,33893.60930651558,358.9479639367949,131.73264430612312,0.0,2141.375259754584,50410.95035204118,50410.95035204118
2025-05-30,16082.306933800537,0.0,0.0,4.527423591582647e-11,16082.306933800583,1.0015099860538612e-11,19657.6019899801,0.0,2640.0,29225.120255387912,29225.120255387912
2025-05-31,18661.695382772195,0.0,0.0,1.8463794049239363e-11,18661.695382772214,4.263256414560601e-12,18019.342917414997,0.0,8953.775925925926,35839.829725508636,35839.829725508636
2025-06-01,38234.83111769218,0.0,0.0,43111.42249068299,81346.25360837518,12065.03478173989,1.220179512984032e-11,0.0,7077.674525954754,61100.24118376762,61100.24118376762
2025-06-02,38638.137971667784,0.0,0.0,39459.52967283991,78097.66764450769,8426.759468777522,378.2462278175307,0.0,6486.798789976398,63945.04464996536,63945.04464996536
2025-06-03,41603.17253105097,0.0,0.0,24947.141872946493,66550.31440399747,5109.860967352422,0.28583673440990154,0.0,7465.265895003479,67995.49056302689,67995.49056302689
2025-06-04,42896.71949423176,0.0,0.0,19350.142637115576,62246.862131347334,3771.747454445557,11.802942492231955,0.0,7569.327466727079,69767.04195993752,69767.04195993752
2025-06-05,40911.02816992393,0.0,0.0,20001.510230035565,60912.53839995949,4230.088182075576,1.8843815396962782e-11,0.0,1347.8087302693502,64091.6848011794,64091.6848011794
2025-06-06,16410.888359185956,0.0,0.0,25219.094697474688,41629.98305666064,5283.231571442164,2630.108750000008,0.0,1200.0,30603.737019935426,30603.737019935426
2025-06-07,19248.3252644561,0.0,0.0,19807.739061275213,39056.06432573131,3848.1399474418777,1406.6749750000126,0.0,7259.008137564234,37898.987127187655,37898.987127187655
2025-06-08,59299.2005047868,0.0,0.0,2.815679067680321e-11,59299.20050478683,6.714628852932947e-12,19916.82639745256,0.0,9900.0,92130.77190261595,92130.77190261595
2025-06-09,55879.437499598265,0.0,0.0,3.899842404564424e-11,55879.4374995983,9.867662242868391e-12,11124.911995685276,0.0,9870.0,86030.37211670176,86030.37211670176
2025-06-10,50800.415744937854,0.0,0.0,246.12869580009772,51046.544440737955,36.46610773345759,5479.986532389859,0.0,8640.0,79732.5748351732,79732.5748351732
2025-06-11,51093.35805531705,0.0,0.0,4059.8766058433007,55153.23466116035,831.9923284908596,1545.600096147351,0.0,8386.261590807428,81038.07966884912,81038.07966884912
2025-06-12,54864.46429047881,0.0,0.0,4.791416685634431e-11,54864.46429047886,1.0373923942097463e-11,9542.228195206097,0.0,6198.771035441227,83472.75856671139,83472.75856671139
2025-06-13,26418.892579138897,0.0,0.0,1.873255328632695e-11,26418.892579138916,5.5351279115711804e-12,12991.211688141488,0.0,5304.375834932061,42891.39578137203,42891.39578137203
2025-06-14,27830.609183281547,0.0,0.0,1.7701580645734792e-11,27830.609183281565,5.286437954055145e-12,12374.921110132087,0.0,10560.0,47151.475416124464,47151.475416124464
2025-06-15,51799.45781947358,0.0,0.0,4.704927647480872e-11,51799.457819473624,1.1340262062731199e-11,7657.7489462556805,0.0,9120.0,80691.15290283671,80691.15290283671
2025-06-16,56676.21497684313,0.0,0.0,3.0603573009102545e-11,56676.21497684316,8.128608897095546e-12,10201.932298757452,0.0,9840.0,87703.51995193513,87703.51995193513
2025-06-17,59053.1357768798,0.0,0.0,3.34146648128808e-11,59053.13577687983,7.787548383930698e-12,12090.425613805222,0.0,9330.0,90530.44599137187,90530.44599137187
2025-06-18,58528.297665004684,0.0,0.0,1.7989691514230796e-11,58528.2976650047,4.376943252282217e-12,12933.239323141664,0.0,10680.0,89512.0450466513,89512.0450466513
2025-06-19,48619.080506061175,0.0,0.0,304.9429718571957,48924.023477918374,45.36154285715864,9238.217039016052,0.0,3063.8415535002205,73282.14998924476,73282.14998924476
2025-06-20,21363.091581456938,0.0,0.0,3.041289176053396e-11,21363.091581456967,7.226219622680219e-12,10988.83464750262,0.0,3414.632290227445,36129.898873091035,36129.898873091035
2025-06-21,28888.19887032944,0.0,0.0,1.497025436947297e-11,28888.198870329456,4.888534022029489e-12,21045.489002309485,0.0,10200.0,50429.12439391315,50429.12439391315
2025-06-22,56363.18083540267,0.0,0.0,3.843121021418483e-11,56363.18083540271,1.0658141036401503e-11,14576.770086694389,0.0,10380.0,86398.51652668143,86398.51652668143
2025-06-23,49088.853016095876,0.0,0.0,61.654239075352756,49150.50725517123,8.838050326173686,7874.4688637605395,0.0,8591.224878442852,77031.25236754754,77031.25236754754
2025-06-24,51236.43080138767,0.0,0.0,5764.6568870934825,57001.08768848116,1442.4561668432136,1007.0833448379581,0.0,8940.0,80537.46526913856,80537.46526913856
2025-06-25,48259.625730152584,0.0,0.0,132.22546082928253,48391.85119098187,64.29635829285331,2552.15214163956,0.0,8716.791600471013,76781.6046184251,76781.6046184251
2025-06-26,55742.83371863133,0.0,0.0,3.8908765986889197e-11,55742.833718631366,9.492850949754938e-12,15943.392659016137,0.0,5200.04115188279,83536.48160374425,83536.48160374425
2025-06-27,22860.137182879487,0.0,0.0,2.6587656520860034e-11,22860.137182879513,7.901235221652314e-12,15045.190085663282,0.0,5463.8164280984265,37606.21820231737,37606.21820231737
2025-06-28,21385.218568079457,0.0,0.0,3.069840204261709e-11,21385.218568079486,9.308109838457312e-12,9885.511075230219,0.0,8839.529256855147,38270.20914855362,38270.20914855362
2025-06-29,48602.60866868276,0.0,0.0,5.625685162158333e-11,48602.60866868282,1.3958612044007168e-11,4003.0491176932424,0.0,8754.850175775788,77430.13946258606,77430.13946258606
2025-06-30,54243.07979060176,0.0,0.0,2.6100699768161207e-11,54243.07979060179,6.925404694158033e-12,9541.776515451484,0.0,9588.147439290478,84466.75617666279,84466.75617666279
2025-07-01,59006.64899323658,0.0,0.0,938.2973903719524,59944.946383608534,139.2299409295822,8863.13691857866,0.0,7786.620396953003,89943.3451798908,89943.3451798908
2025-07-02,55099.67918844175,0.0,0.0,2679.44156054779,57779.12074898954,615.5281453253967,9055.20275635437,0.0,7695.5650436404085,85541.63658238109,85541.63658238109
2025-07-03,47691.0929769592,0.0,0.0,20939.438204792983,68630.53118175219,4135.596145223948,1.483257960899209e-11,0.0,1945.9841095921681,73158.88267705991,73158.88267705991
2025-07-04,22077.57799484919,0.0,0.0,12464.386831709817,34541.96482655901,3077.4171675684956,9681.761670833339,0.0,1801.9725717294355,38082.9512668478,38082.9512668478
2025-07-05,25473.95344727866,0.0,0.0,11091.67537501758,36565.62882229624,2636.4827139435965,10245.634371592358,0.0,7503.970768086336,45480.809600763445,45480.809600763445
2025-07-06,50849.83559429222,0.0,0.0,19900.215145879658,70750.05074017188,3664.5748325823643,89.68096983165424,0.0,7232.069342683951,80099.00011866521,80099.00011866521
2025-07-07,44474.00612369977,0.0,0.0,22812.738921834338,67286.7450455341,5106.290074045734,0.6791719388773938,0.0,6809.633627881329,71698.20805179176,71698.20805179176
2025-07-08,58440.044427507084,0.0,0.0,5.90897606400631e-11,58440.04442750714,1.4139800441625994e-11,7845.035391643307,0.0,10800.0,91608.76895589824,91608.76895589824
2025-07-09,56974.15635031527,0.0,0.0,2.6773008698910413e-11,56974.1563503153,5.6274984672199935e-12,11182.349094932571,0.0,9750.0,87687.21642779477,87687.21642779477
