日期,发布时间,交易时间段,购电量_kWh
2025-02-02,00:00,01:00-01:10,696.0175546276384
2025-02-02,00:00,01:10-01:20,682.4231366580017
2025-02-02,00:00,01:20-01:30,669.9774700765208
2025-02-02,00:00,01:30-01:40,650.6079743380699
2025-02-02,00:00,01:40-01:50,633.8487789098283
2025-02-02,00:00,01:50-02:00,703.0053996470077
2025-02-02,00:00,02:00-02:10,703.1412936717464
2025-02-02,00:00,02:10-02:20,729.7508833333335
2025-02-02,00:00,02:20-02:30,697.7583308392454
2025-02-02,00:00,02:30-02:40,675.5046299618309
2025-02-02,00:00,02:40-02:50,659.1396132060622
2025-02-02,00:00,02:50-03:00,661.6616016487536
2025-02-02,00:00,03:00-03:10,655.3892566116235
2025-02-02,00:00,03:10-03:20,696.1638773156768
2025-02-02,00:00,03:20-03:30,732.8659106063561
2025-02-02,00:00,03:30-03:40,731.8806768863609
2025-02-02,00:00,03:40-03:50,721.3460139828132
2025-02-02,00:00,03:50-04:00,726.242749530873
2025-02-02,00:00,04:00-04:10,738.4876
2025-02-02,00:00,04:10-04:20,726.4068394194778
2025-02-02,00:00,04:20-04:30,740.7966666666667
2025-02-02,00:00,04:30-04:40,763.4659221155897
2025-02-02,00:00,04:40-04:50,741.738698495672
2025-02-02,00:00,04:50-05:00,711.8218154212055
2025-02-02,00:00,05:00-05:10,744.7820405094138
2025-02-02,00:00,05:10-05:20,751.1219977312749
2025-02-02,00:00,05:20-05:30,731.1366778951182
2025-02-02,00:00,05:30-05:40,1511.2370369101416
2025-02-02,00:00,05:40-05:50,814.1810000186067
2025-02-02,00:00,05:50-06:00,896.9497058396172
2025-02-02,00:00,06:00-06:10,136.9621324599501
2025-02-02,00:00,06:10-06:20,909.4417823602068
2025-02-02,00:00,06:20-06:30,914.6716666666666
2025-02-02,00:00,06:30-06:40,883.0427449285875
2025-02-02,00:00,06:40-06:50,888.0714130037705
2025-02-02,00:00,06:50-07:00,900.5118552566399
2025-02-02,00:00,07:00-07:10,867.4744404761905
2025-02-02,00:00,07:10-07:20,853.303529487714
2025-02-02,00:00,07:20-07:30,810.3821698074988
2025-02-02,00:00,07:30-07:40,1416.2590658883928
2025-02-02,00:00,07:40-07:50,703.1715630401372
2025-02-02,00:00,07:50-08:00,115.58580071632775
2025-02-02,00:00,08:00-08:10,89.69991808280918
2025-02-02,00:00,08:10-08:20,19.117870325201466
2025-02-02,00:00,08:20-08:30,0.0
2025-02-02,00:00,08:30-08:40,0.0
2025-02-02,00:00,08:40-08:50,0.0
2025-02-02,00:00,08:50-09:00,0.0
2025-02-02,00:00,09:00-09:10,0.0
2025-02-02,00:00,09:10-09:20,0.0
2025-02-02,00:00,09:20-09:30,0.0
2025-02-02,00:00,09:30-09:40,251.9909106302379
2025-02-02,00:00,09:40-09:50,0.0
2025-02-02,00:00,09:50-10:00,0.0
2025-02-02,00:00,10:00-10:10,0.0
2025-02-02,00:00,10:10-10:20,0.0
2025-02-02,00:00,10:20-10:30,0.0
2025-02-02,00:00,10:30-10:40,0.0
2025-02-02,00:00,10:40-10:50,199.58926433104523
2025-02-02,00:00,10:50-11:00,865.7652374948922
2025-02-02,00:00,11:00-11:10,871.1791476526284
2025-02-02,00:00,11:10-11:20,896.8186178431476
2025-02-02,00:00,11:20-11:30,867.5139232802943
2025-02-02,00:00,11:30-11:40,844.4139620280625
2025-02-02,00:00,11:40-11:50,842.3734264355546
2025-02-02,00:00,11:50-12:00,821.1857002571885
2025-02-02,00:00,12:00-12:10,902.3531138817123
2025-02-02,00:00,12:10-12:20,836.6403164886735
2025-02-02,00:00,12:20-12:30,833.9345276991793
2025-02-02,00:00,12:30-12:40,830.0623166004452
2025-02-02,00:00,12:40-12:50,855.120425261714
2025-02-02,00:00,12:50-13:00,139.03435213252283
2025-02-02,00:00,13:00-13:10,103.92047011877399
2025-02-02,00:00,13:10-13:20,107.22601176646991
2025-02-02,00:00,13:20-13:30,123.15416180542539
2025-02-02,00:00,13:30-13:40,131.9889237188899
2025-02-02,00:00,13:40-13:50,169.14463220235916
2025-02-02,00:00,13:50-14:00,0.0
2025-02-02,00:00,14:00-14:10,0.0
2025-02-02,00:00,14:10-14:20,0.0
2025-02-02,00:00,14:20-14:30,0.0
2025-02-02,00:00,14:30-14:40,0.0
2025-02-02,00:00,14:40-14:50,0.0
2025-02-02,00:00,14:50-15:00,1234.5452064676601
2025-02-02,00:00,15:00-15:10,1263.9175894147254
2025-02-02,00:00,15:10-15:20,1308.01509787657
2025-02-02,00:00,15:20-15:30,1359.2048363145168
2025-02-02,00:00,15:30-15:40,1219.5831518458676
2025-02-02,00:00,15:40-15:50,709.0187681694308
2025-02-02,00:00,15:50-16:00,775.2729699028346
2025-02-02,00:00,16:00-16:10,788.6039559997845
2025-02-02,00:00,16:10-16:20,842.2369374374373
2025-02-02,00:00,16:20-16:30,866.4597938103147
2025-02-02,00:00,16:30-16:40,917.8984541141776
2025-02-02,00:00,16:40-16:50,972.6735588800728
2025-02-02,00:00,16:50-17:00,1026.1473788610938
2025-02-02,00:00,17:00-17:10,1047.3447208893836
2025-02-02,00:00,17:10-17:20,1049.7921789289985
2025-02-02,00:00,17:20-17:30,1078.5918745910778
2025-02-02,00:00,17:30-17:40,1125.09615
2025-02-02,00:00,17:40-17:50,966.1500356440913
2025-02-02,00:00,17:50-18:00,740.2273305372576
2025-02-02,00:00,18:00-18:10,706.1744005880889
2025-02-02,00:00,18:10-18:20,720.603837562965
2025-02-02,00:00,18:20-18:30,705.9906171072371
2025-02-02,00:00,18:30-18:40,736.9346857142856
2025-02-02,00:00,18:40-18:50,504.7578903972555
2025-02-02,00:00,18:50-19:00,0.0
2025-02-02,00:00,19:00-19:10,0.0
2025-02-02,00:00,19:10-19:20,0.0
2025-02-02,00:00,19:20-19:30,0.0
2025-02-02,00:00,19:30-19:40,0.0
2025-02-02,00:00,19:40-19:50,0.0
2025-02-02,00:00,19:50-20:00,0.0
2025-02-02,00:00,20:00-20:10,0.0
2025-02-02,00:00,20:10-20:20,0.0
2025-02-02,00:00,20:20-20:30,0.0
2025-02-02,00:00,20:30-20:40,0.0
2025-02-02,00:00,20:40-20:50,715.2758896968625
2025-02-02,00:00,20:50-21:00,713.2283333333335
2025-02-02,00:00,21:00-21:10,721.0673641433707
2025-02-02,00:00,21:10-21:20,729.3134272226891
2025-02-02,00:00,21:20-21:30,729.1918931104386
2025-02-02,00:00,21:30-21:40,715.5289333333334
2025-02-02,00:00,21:40-21:50,735.5786643019819
2025-02-02,00:00,21:50-22:00,1359.9685112741945
2025-02-02,00:00,22:00-22:10,1322.6359592639735
2025-02-02,00:00,22:10-22:20,603.9591716644651
2025-02-02,00:00,22:20-22:30,1344.0464059499104
2025-02-02,00:00,22:30-22:40,1385.6970233801285
2025-02-02,00:00,22:40-22:50,618.0252245775471
2025-02-02,00:00,22:50-23:00,1340.9021255398313
2025-02-02,00:00,23:00-23:10,599.7912787619381
2025-02-02,00:00,23:10-23:20,653.7479493754626
2025-02-02,00:00,23:20-23:30,1381.3698981446018
2025-02-02,00:00,23:30-23:40,1097.4189452222063
2025-02-02,00:00,23:40-23:50,606.7874681291446
2025-02-02,00:00,23:50-24:00,615.4593539456849
2025-02-03,00:00,00:00-00:10,1376.9204719235863
2025-02-03,00:00,00:10-00:20,1379.5310067188045
2025-02-03,00:00,00:20-00:30,1404.0642384644834
2025-02-03,00:00,00:30-00:40,919.2856426008534
2025-02-03,00:00,00:40-00:50,1370.36228250241
2025-02-03,00:00,00:50-01:00,681.1543029952162
2025-02-03,00:00,01:00-01:10,676.504191582533
2025-02-03,00:00,01:10-01:20,672.0837096320034
2025-02-03,00:00,01:20-01:30,682.0086591944375
2025-02-03,00:00,01:30-01:40,693.902947261847
2025-02-03,00:00,01:40-01:50,674.8093198203532
2025-02-03,00:00,01:50-02:00,703.3239833043515
2025-02-03,00:00,02:00-02:10,664.6378666666667
2025-02-03,00:00,02:10-02:20,672.8073166666667
2025-02-03,00:00,02:20-02:30,665.0539560928644
2025-02-03,00:00,02:30-02:40,711.7448429139902
2025-02-03,00:00,02:40-02:50,737.1835756167814
2025-02-03,00:00,02:50-03:00,722.4351975542739
2025-02-03,00:00,03:00-03:10,670.622465424023
2025-02-03,00:00,03:10-03:20,658.9870414068927
2025-02-03,00:00,03:20-03:30,670.4053109341877
2025-02-03,00:00,03:30-03:40,708.6055849850278
2025-02-03,00:00,03:40-03:50,738.4726548093666
2025-02-03,00:00,03:50-04:00,750.9233333333335
2025-02-03,00:00,04:00-04:10,726.2064333333333
2025-02-03,00:00,04:10-04:20,729.1430114238436
2025-02-03,00:00,04:20-04:30,781.5483333333332
2025-02-03,00:00,04:30-04:40,756.9515240347911
2025-02-03,00:00,04:40-04:50,730.926812618927
2025-02-03,00:00,04:50-05:00,742.8307285371594
2025-02-03,00:00,05:00-05:10,732.373322356311
2025-02-03,00:00,05:10-05:20,726.2557587251669
2025-02-03,00:00,05:20-05:30,746.8233333333334
2025-02-03,00:00,05:30-05:40,1491.8019067392192
2025-02-03,00:00,05:40-05:50,754.3905057357315
2025-02-03,00:00,05:50-06:00,891.8781940950533
2025-02-03,00:00,06:00-06:10,145.26522953861706
2025-02-03,00:00,06:10-06:20,937.2054412569805
2025-02-03,00:00,06:20-06:30,946.8583333333332
2025-02-03,00:00,06:30-06:40,894.7470929912492
2025-02-03,00:00,06:40-06:50,875.0403663530823
2025-02-03,00:00,06:50-07:00,903.4471703089648
2025-02-03,00:00,07:00-07:10,857.0260404761906
2025-02-03,00:00,07:10-07:20,820.589645145648
2025-02-03,00:00,07:20-07:30,768.9878347243006
2025-02-03,00:00,07:30-07:40,1390.5583905901378
2025-02-03,00:00,07:40-07:50,686.225081725816
2025-02-03,00:00,07:50-08:00,88.13175599366696
2025-02-03,00:00,08:00-08:10,62.0673682266754
2025-02-03,00:00,08:10-08:20,0.0
2025-02-03,00:00,08:20-08:30,0.0
2025-02-03,00:00,08:30-08:40,0.0
2025-02-03,00:00,08:40-08:50,0.0
2025-02-03,00:00,08:50-09:00,0.0
2025-02-03,00:00,09:00-09:10,0.0
2025-02-03,00:00,09:10-09:20,0.0
2025-02-03,00:00,09:20-09:30,0.0
2025-02-03,00:00,09:30-09:40,45.34837716286802
2025-02-03,00:00,09:40-09:50,0.0
2025-02-03,00:00,09:50-10:00,0.0
2025-02-03,00:00,10:00-10:10,0.0
2025-02-03,00:00,10:10-10:20,0.0
2025-02-03,00:00,10:20-10:30,0.0
2025-02-03,00:00,10:30-10:40,0.0
2025-02-03,00:00,10:40-10:50,142.66783232960412
2025-02-03,00:00,10:50-11:00,849.9393241407806
2025-02-03,00:00,11:00-11:10,856.4258904681255
2025-02-03,00:00,11:10-11:20,882.3797997981756
2025-02-03,00:00,11:20-11:30,859.6865806030872
2025-02-03,00:00,11:30-11:40,804.0267951749177
2025-02-03,00:00,11:40-11:50,779.2497669968045
2025-02-03,00:00,11:50-12:00,751.3167520349284
2025-02-03,00:00,12:00-12:10,844.3816712438716
2025-02-03,00:00,12:10-12:20,764.5672619839237
2025-02-03,00:00,12:20-12:30,751.7739107725866
2025-02-03,00:00,12:30-12:40,768.3262564829149
2025-02-03,00:00,12:40-12:50,818.2479260141638
2025-02-03,00:00,12:50-13:00,121.82797619047626
2025-02-03,00:00,13:00-13:10,96.45159558003965
2025-02-03,00:00,13:10-13:20,70.45498860454123
2025-02-03,00:00,13:20-13:30,50.38247105675728
2025-02-03,00:00,13:30-13:40,94.94546578978785
2025-02-03,00:00,13:40-13:50,167.84388706673045
2025-02-03,00:00,13:50-14:00,0.0
2025-02-03,00:00,14:00-14:10,0.0
2025-02-03,00:00,14:10-14:20,0.0
2025-02-03,00:00,14:20-14:30,0.0
2025-02-03,00:00,14:30-14:40,0.0
2025-02-03,00:00,14:40-14:50,0.0
2025-02-03,00:00,14:50-15:00,1264.3036566866967
2025-02-03,00:00,15:00-15:10,1228.792334487685
2025-02-03,00:00,15:10-15:20,1248.8089827905349
2025-02-03,00:00,15:20-15:30,1332.8844233266695
2025-02-03,00:00,15:30-15:40,1233.8175629576426
2025-02-03,00:00,15:40-15:50,724.4160526513191
2025-02-03,00:00,15:50-16:00,798.9048754734346
2025-02-03,00:00,16:00-16:10,783.0469714920389
2025-02-03,00:00,16:10-16:20,822.3612883506048
2025-02-03,00:00,16:20-16:30,844.8958936787056
2025-02-03,00:00,16:30-16:40,882.4290677769353
2025-02-03,00:00,16:40-16:50,929.8257136705154
2025-02-03,00:00,16:50-17:00,994.8671391793815
2025-02-03,00:00,17:00-17:10,1017.7431114432487
2025-02-03,00:00,17:10-17:20,1026.9320766580124
2025-02-03,00:00,17:20-17:30,1066.6376447497717
2025-02-03,00:00,17:30-17:40,1121.1114119047618
2025-02-03,00:00,17:40-17:50,957.9503020166742
2025-02-03,00:00,17:50-18:00,747.7532579288559
2025-02-03,00:00,18:00-18:10,684.593203465932
2025-02-03,00:00,18:10-18:20,698.5634177515825
2025-02-03,00:00,18:20-18:30,684.0939154722265
2025-02-03,00:00,18:30-18:40,693.8166261904761
2025-02-03,00:00,18:40-18:50,522.3868678079614
2025-02-03,00:00,18:50-19:00,0.0
2025-02-03,00:00,19:00-19:10,0.0
2025-02-03,00:00,19:10-19:20,0.0
2025-02-03,00:00,19:20-19:30,0.0
2025-02-03,00:00,19:30-19:40,0.0
2025-02-03,00:00,19:40-19:50,0.0
2025-02-03,00:00,19:50-20:00,0.0
2025-02-03,00:00,20:00-20:10,0.0
2025-02-03,00:00,20:10-20:20,0.0
2025-02-03,00:00,20:20-20:30,0.0
2025-02-03,00:00,20:30-20:40,0.0
2025-02-03,00:00,20:40-20:50,690.3932643192076
2025-02-03,00:00,20:50-21:00,707.37
2025-02-03,00:00,21:00-21:10,728.7496525015883
2025-02-03,00:00,21:10-21:20,751.9705349429752
2025-02-03,00:00,21:20-21:30,766.1392515020107
2025-02-03,00:00,21:30-21:40,759.5475951301452
2025-02-03,00:00,21:40-21:50,764.0024437742691
2025-02-03,00:00,21:50-22:00,1372.6875600701883
2025-02-03,00:00,22:00-22:10,1349.2970893269357
2025-02-03,00:00,22:10-22:20,633.0384881908119
2025-02-03,00:00,22:20-22:30,1356.6067821485367
2025-02-03,00:00,22:30-22:40,1390.1504298032662
2025-02-03,00:00,22:40-22:50,606.1023035574198
2025-02-03,00:00,22:50-23:00,1318.1161184061737
2025-02-03,00:00,23:00-23:10,610.2455449951357
2025-02-03,00:00,23:10-23:20,666.4941367202335
2025-02-03,00:00,23:20-23:30,1379.8318614346838
2025-02-03,00:00,23:30-23:40,1134.631158116918
2025-02-03,00:00,23:40-23:50,620.3631681117706
2025-02-03,00:00,23:50-24:00,571.5948087209518
2025-02-04,00:00,00:00-00:10,1406.7318052569194
2025-02-04,00:00,00:10-00:20,1426.0812400521377
2025-02-04,00:00,00:20-00:30,1386.920905131151
2025-02-04,00:00,00:30-00:40,926.2634426008584
2025-02-04,00:00,00:40-00:50,1410.5096491690745
2025-02-04,00:00,00:50-01:00,722.6726363285475
2025-02-04,00:00,01:00-01:10,730.2752415825352
2025-02-04,00:00,01:10-01:20,717.7379429653347
2025-02-04,00:00,01:20-01:30,688.4282470453418
2025-02-04,00:00,01:30-01:40,673.0987805951783
2025-02-04,00:00,01:40-01:50,687.2006531536884
2025-02-04,00:00,01:50-02:00,755.1706499710183
2025-02-04,00:00,02:00-02:10,659.3090000000001
2025-02-04,00:00,02:10-02:20,664.632
2025-02-04,00:00,02:20-02:30,702.1356227595309
2025-02-04,00:00,02:30-02:40,691.1612095806568
2025-02-04,00:00,02:40-02:50,704.4265589501149
2025-02-04,00:00,02:50-03:00,745.3147855076478
2025-02-04,00:00,03:00-03:10,690.0034820906895
2025-02-04,00:00,03:10-03:20,686.3548914068947
2025-02-04,00:00,03:20-03:30,728.8086442675192
2025-02-04,00:00,03:30-03:40,742.5298349850278
2025-02-04,00:00,03:40-03:50,710.9968548093667
2025-02-04,00:00,03:50-04:00,691.695
2025-02-04,00:00,04:00-04:10,715.69035
2025-02-04,00:00,04:10-04:20,750.5260614238457
2025-02-04,00:00,04:20-04:30,789.4283333333333
2025-02-04,00:00,04:30-04:40,761.5221907014578
2025-02-04,00:00,04:40-04:50,714.1451578570225
2025-02-04,00:00,04:50-05:00,710.5490618704928
2025-02-04,00:00,05:00-05:10,752.5119056896443
2025-02-04,00:00,05:10-05:20,787.274708725167
2025-02-04,00:00,05:20-05:30,785.245
2025-02-04,00:00,05:30-05:40,1469.5784067392174
2025-02-04,00:00,05:40-05:50,710.1762866881141
2025-02-04,00:00,05:50-06:00,877.7415274283867
2025-02-04,00:00,06:00-06:10,184.27792242400517
2025-02-04,00:00,06:10-06:20,904.3936277943303
2025-02-04,00:00,06:20-06:30,875.995
2025-02-04,00:00,06:30-06:40,891.773879364809
2025-02-04,00:00,06:40-06:50,881.5176691549244
2025-02-04,00:00,06:50-07:00,854.1990732527635
2025-02-04,00:00,07:00-07:10,839.2445738095236
2025-02-04,00:00,07:10-07:20,794.2212380952382
2025-02-04,00:00,07:20-07:30,768.4523341432565
2025-02-04,00:00,07:30-07:40,1386.5737352457813
2025-02-04,00:00,07:40-07:50,697.7665157261553
2025-02-04,00:00,07:50-08:00,114.8842474105627
2025-02-04,00:00,08:00-08:10,72.96906886249315
2025-02-04,00:00,08:10-08:20,0.0
2025-02-04,00:00,08:20-08:30,0.0
2025-02-04,00:00,08:30-08:40,0.0
2025-02-04,00:00,08:40-08:50,0.0
2025-02-04,00:00,08:50-09:00,0.0
2025-02-04,00:00,09:00-09:10,0.0
2025-02-04,00:00,09:10-09:20,0.0
2025-02-04,00:00,09:20-09:30,0.0
2025-02-04,00:00,09:30-09:40,243.49301037174283
2025-02-04,00:00,09:40-09:50,0.0
2025-02-04,00:00,09:50-10:00,0.0
2025-02-04,00:00,10:00-10:10,0.0
2025-02-04,00:00,10:10-10:20,0.0
2025-02-04,00:00,10:20-10:30,0.0
2025-02-04,00:00,10:30-10:40,0.0
2025-02-04,00:00,10:40-10:50,184.9974336693441
2025-02-04,00:00,10:50-11:00,887.6289373286246
2025-02-04,00:00,11:00-11:10,883.7202603407908
2025-02-04,00:00,11:10-11:20,872.6734654265725
2025-02-04,00:00,11:20-11:30,840.1438989289471
2025-02-04,00:00,11:30-11:40,874.0417705125806
2025-02-04,00:00,11:40-11:50,860.95875915208
2025-02-04,00:00,11:50-12:00,761.0072183856432
2025-02-04,00:00,12:00-12:10,868.299793714843
2025-02-04,00:00,12:10-12:20,820.6030827562075
2025-02-04,00:00,12:20-12:30,797.3380439924737
2025-02-04,00:00,12:30-12:40,777.3473772706488
2025-02-04,00:00,12:40-12:50,817.5954751463771
2025-02-04,00:00,12:50-13:00,134.88589285714306
2025-02-04,00:00,13:00-13:10,103.82705962653782
2025-02-04,00:00,13:10-13:20,106.51737784951592
2025-02-04,00:00,13:20-13:30,128.59475726652943
2025-02-04,00:00,13:30-13:40,142.90451529456942
2025-02-04,00:00,13:40-13:50,193.46428221095965
2025-02-04,00:00,13:50-14:00,0.0
2025-02-04,00:00,14:00-14:10,0.0
2025-02-04,00:00,14:10-14:20,0.0
2025-02-04,00:00,14:20-14:30,0.0
2025-02-04,00:00,14:30-14:40,0.0
2025-02-04,00:00,14:40-14:50,0.0
2025-02-04,00:00,14:50-15:00,1212.8536751092859
2025-02-04,00:00,15:00-15:10,1227.5037349310544
2025-02-04,00:00,15:10-15:20,1256.4921880394259
2025-02-04,00:00,15:20-15:30,1313.2802339965997
2025-02-04,00:00,15:30-15:40,1003.5214886474009
2025-02-04,00:00,15:40-15:50,732.1021293662486
2025-02-04,00:00,15:50-16:00,755.8683357384165
2025-02-04,00:00,16:00-16:10,727.200303168993
2025-02-04,00:00,16:10-16:20,798.8191154264015
2025-02-04,00:00,16:20-16:30,863.9937594129757
2025-02-04,00:00,16:30-16:40,911.1223569072689
2025-02-04,00:00,16:40-16:50,941.086200119386
2025-02-04,00:00,16:50-17:00,1003.5591666666669
2025-02-04,00:00,17:00-17:10,1037.4965908916297
2025-02-04,00:00,17:10-17:20,1046.8766053872273
2025-02-04,00:00,17:20-17:30,1060.5724914094567
2025-02-04,00:00,17:30-17:40,1145.5493818056539
