日期,时间段,购电量_kWh
2025-06-01,22:10-22:50,221.43157806802242
2025-06-01,23:00-24:00,1192.358200578446
2025-06-02,01:00-01:20,187.85516029979908
2025-06-02,01:40-01:50,66.03813515511581
2025-06-02,08:50-09:30,404.70986777466464
2025-06-02,14:50-17:20,4981.779963394145
2025-06-02,18:00-18:30,176.60148152554575
2025-06-02,19:10-20:00,804.7907133074809
2025-06-02,20:10-22:00,1246.950726536024
2025-06-02,22:10-22:20,60.82990776741349
2025-06-02,22:30-22:50,84.92417719450032
2025-06-02,23:00-24:00,1226.9854726093233
2025-06-03,01:10-01:20,51.459545809725455
2025-06-03,01:30-02:10,314.4811957638526
2025-06-03,09:00-10:20,908.7658065632506
2025-06-03,15:50-18:20,1601.9711355031527
2025-06-03,18:30-19:00,328.0790438980532
2025-06-03,19:30-20:10,1002.898687448156
2025-06-03,20:30-21:50,998.2992150602379
2025-06-03,22:20-22:30,2.2672725923964663
2025-06-03,22:40-23:00,79.81917917553142
2025-06-03,23:10-23:20,197.11720848393156
2025-06-03,23:30-24:00,941.0153920198303
2025-06-04,01:30-01:50,148.09118618147977
2025-06-04,05:30-05:40,70.34330317664444
2025-06-04,14:50-15:30,920.2741628402083
2025-06-04,15:50-16:00,53.683319701645416
2025-06-04,16:40-17:20,231.23106868856075
2025-06-04,17:30-19:20,1156.7167772763023
2025-06-04,20:00-21:40,2014.5770797483037
2025-06-04,22:20-23:10,448.31388230471373
2025-06-04,23:30-24:00,923.9551621814131
2025-06-05,01:50-02:20,137.07577571591412
2025-06-05,09:20-10:00,143.5680788166923
2025-06-05,15:10-15:50,539.8883386717005
2025-06-05,16:10-16:20,12.458004521994894
2025-06-05,16:50-17:10,67.2987803049266
2025-06-05,17:40-18:00,121.23102169829338
2025-06-05,18:40-19:10,526.7371909219077
2025-06-05,19:20-19:40,165.27479159581287
2025-06-05,19:50-20:20,1022.2849783744292
2025-06-05,20:30-21:50,775.8909693425128
2025-06-05,22:20-23:10,391.4704405950573
2025-06-05,23:20-24:00,1274.59949743781
2025-06-06,05:20-05:40,98.98914074415893
2025-06-06,06:50-07:40,399.45201428571465
2025-06-06,15:40-17:20,1409.4549880418804
2025-06-06,17:30-17:40,67.5267261904761
2025-06-06,18:30-18:50,77.59512035714727
2025-06-06,20:00-20:50,1530.2314190476186
2025-06-06,21:00-21:50,276.85279993888105
2025-06-06,23:30-24:00,421.18935089248185
2025-06-07,17:30-17:40,98.989673813573
2025-06-07,20:20-20:50,1027.3710206209348
2025-06-07,21:30-21:50,96.46878643346133
2025-06-07,23:40-24:00,112.85328787852563
2025-06-08,无,0.0
2025-06-09,无,0.0
2025-06-10,无,0.0
2025-06-11,无,0.0
2025-06-12,无,0.0
2025-06-13,无,0.0
2025-06-14,无,0.0
2025-06-15,无,0.0
2025-06-16,无,0.0
2025-06-17,无,0.0
2025-06-18,无,0.0
2025-06-19,无,0.0
2025-06-20,无,0.0
2025-06-21,无,0.0
2025-06-22,无,0.0
2025-06-23,无,0.0
2025-06-24,无,0.0
2025-06-25,无,0.0
2025-06-26,无,0.0
2025-06-27,无,0.0
2025-06-28,无,0.0
2025-06-29,无,0.0
2025-06-30,无,0.0
2025-07-01,02:50-03:00,2.0699999999999363
2025-07-01,03:20-04:00,1128.7145331093786
2025-07-01,04:40-05:00,145.22539326734477
2025-07-01,18:40-18:50,65.58341213121173
2025-07-01,19:00-19:20,47.43417844755652
2025-07-01,19:30-22:00,1138.3801042185787
2025-07-01,22:40-22:50,12.152630688977752
2025-07-01,23:00-23:20,65.40464417408305
2025-07-01,23:30-24:00,716.0335046367346
2025-07-02,01:50-02:40,437.3493626134789
2025-07-02,18:50-19:30,258.6128071969838
2025-07-02,19:40-21:40,1260.66285711661
2025-07-02,22:30-23:30,417.18860370529376
2025-07-02,23:40-24:00,446.60321872380825
2025-07-03,09:40-10:30,228.32869305731734
2025-07-03,16:00-17:00,379.26962501126764
2025-07-03,17:20-19:00,1656.6875673263614
2025-07-03,19:20-22:00,1956.605721733103
2025-07-03,22:50-23:30,254.60810720815516
2025-07-03,23:40-24:00,511.956508444905
2025-07-04,01:50-02:00,12.930783965259138
2025-07-04,02:20-02:30,125.8832918258841
2025-07-04,02:40-04:20,1473.9341878312841
2025-07-04,04:30-05:00,605.8774864465819
2025-07-04,06:30-07:20,541.6244121488039
2025-07-04,20:10-21:20,1442.7540775252905
2025-07-04,21:30-21:50,183.70235560084677
2025-07-04,22:30-22:50,119.68240277967755
2025-07-04,23:10-24:00,677.5311385249004
2025-07-05,03:00-05:00,1184.3103072180484
2025-07-05,05:10-05:50,354.4152754564291
2025-07-05,06:20-07:30,689.6446619047616
2025-07-05,17:10-17:50,329.1267607471389
2025-07-05,20:20-20:50,1403.6223384408731
2025-07-05,21:10-22:30,391.9678067897979
2025-07-05,23:10-24:00,521.802848514873
2025-07-06,14:50-19:10,5441.135001251879
2025-07-06,19:20-19:50,610.9890367296779
2025-07-06,20:00-22:00,1557.871922565947
2025-07-06,22:30-23:00,283.93558285375354
2025-07-06,23:10-24:00,633.6436258377779
2025-07-07,20:30-21:00,141.51298595301023
2025-07-07,21:20-21:50,166.51963446100024
2025-07-07,23:40-24:00,89.60875084440272
2025-07-08,无,0.0
2025-07-09,无,0.0
2025-07-10,无,0.0
2025-07-11,无,0.0
2025-07-12,无,0.0
2025-07-13,无,0.0
2025-07-14,无,0.0
2025-07-15,无,0.0
2025-07-16,无,0.0
2025-07-17,无,0.0
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,无,0.0
2025-07-21,无,0.0
2025-07-22,无,0.0
2025-07-23,无,0.0
2025-07-24,无,0.0
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,无,0.0
2025-07-28,无,0.0
2025-07-29,无,0.0
2025-07-30,无,0.0
2025-07-31,无,0.0
2025-08-01,无,0.0
2025-08-02,无,0.0
2025-08-03,19:40-19:50,16.43680009737693
2025-08-03,23:40-24:00,63.11145108175117
2025-08-04,无,0.0
2025-08-05,无,0.0
2025-08-06,23:50-24:00,26.213333333333367
2025-08-07,无,0.0
2025-08-08,无,0.0
2025-08-09,无,0.0
2025-08-10,无,0.0
2025-08-11,19:10-19:20,16.719516666666436
2025-08-12,19:20-19:30,15.061828145049162
2025-08-12,20:20-21:00,284.4224958771423
2025-08-13,19:20-19:30,20.003833174085912
2025-08-14,19:00-19:10,11.323153086956495
2025-08-14,20:30-20:40,20.06905529477251
2025-08-15,无,0.0
2025-08-16,无,0.0
2025-08-17,19:10-19:20,1.9085696043144935
2025-08-17,19:30-19:40,16.59883436249538
2025-08-18,20:20-20:30,0.8048516748475549
2025-08-19,20:00-20:10,10.88700852059037
2025-08-20,08:50-09:30,474.1780241105739
2025-08-20,12:00-12:20,478.1407376323749
2025-08-20,12:30-12:40,108.77766043484064
2025-08-20,14:50-15:10,343.0948864094003
2025-08-20,15:20-15:30,135.10362719066185
2025-08-20,17:00-17:10,10.698224773844458
2025-08-20,19:40-20:40,539.7138271146116
2025-08-20,20:50-21:00,34.90521714093643
2025-08-21,无,0.0
2025-08-22,20:40-20:50,74.26959147584535
2025-08-23,无,0.0
2025-08-24,无,0.0
2025-08-25,无,0.0
2025-08-26,无,0.0
2025-08-27,无,0.0
2025-08-28,11:00-11:10,210.49240470039902
2025-08-28,11:50-12:00,315.833654633977
2025-08-28,12:20-12:40,104.41950013772345
2025-08-29,无,0.0
2025-08-30,02:20-02:50,51.663556334083296
2025-08-31,无,0.0
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,无,0.0
2025-09-07,无,0.0
2025-09-08,19:10-19:20,40.177193913290694
2025-09-08,19:30-19:40,1.1615753022543913
2025-09-08,19:50-20:40,534.6832082238079
2025-09-08,21:30-21:50,66.21798714056627
2025-09-08,23:50-24:00,50.998295030358804
2025-09-09,无,0.0
2025-09-10,09:10-09:40,143.93945484184985
2025-09-10,14:50-15:00,34.08900026461754
2025-09-10,15:20-15:30,839.532778949896
2025-09-10,19:30-19:50,99.48675758400339
2025-09-10,20:00-20:40,530.3161600656293
2025-09-11,无,0.0
2025-09-12,无,0.0
2025-09-13,无,0.0
2025-09-14,无,0.0
2025-09-15,19:40-19:50,0.07201590525824031
2025-09-16,无,0.0
2025-09-17,无,0.0
2025-09-18,无,0.0
2025-09-19,无,0.0
2025-09-20,无,0.0
2025-09-21,无,0.0
2025-09-22,无,0.0
2025-09-23,无,0.0
2025-09-24,无,0.0
2025-09-25,18:40-18:50,16.514699999999834
2025-09-26,无,0.0
2025-09-27,无,0.0
2025-09-28,无,0.0
2025-09-29,06:00-06:10,3.7679387637222135
2025-09-29,23:50-24:00,6.448333333333494
2025-09-30,无,0.0
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,无,0.0
2025-10-09,无,0.0
2025-10-10,无,0.0
2025-10-11,无,0.0
2025-10-12,无,0.0
2025-10-13,无,0.0
2025-10-14,无,0.0
2025-10-15,无,0.0
2025-10-16,16:50-17:00,4.7484558658825335
2025-10-16,19:30-20:20,288.3060360038637
2025-10-16,20:30-20:40,93.37291666666704
2025-10-17,无,0.0
2025-10-18,无,0.0
2025-10-19,无,0.0
2025-10-20,无,0.0
2025-10-21,无,0.0
2025-10-22,09:30-10:20,402.8944400009275
2025-10-23,无,0.0
2025-10-24,无,0.0
2025-10-25,无,0.0
2025-10-26,无,0.0
2025-10-27,无,0.0
2025-10-28,无,0.0
2025-10-29,20:20-21:30,428.7811885252576
2025-10-30,无,0.0
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,无,0.0
2025-11-03,无,0.0
2025-11-04,06:00-06:10,0.42043966052222004
2025-11-05,无,0.0
2025-11-06,09:30-10:40,619.5626996839159
2025-11-07,无,0.0
2025-11-08,无,0.0
2025-11-09,无,0.0
2025-11-10,无,0.0
2025-11-11,无,0.0
2025-11-12,无,0.0
2025-11-13,无,0.0
2025-11-14,无,0.0
2025-11-15,无,0.0
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,无,0.0
2025-11-19,无,0.0
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,23:50-24:00,8.53833333333364
2025-11-25,无,0.0
2025-11-26,无,0.0
2025-11-27,无,0.0
2025-11-28,无,0.0
2025-11-29,无,0.0
2025-11-30,无,0.0
2025-12-01,02:40-03:00,90.40995086149417
2025-12-01,04:10-04:30,192.55742595527943
2025-12-01,04:50-05:00,33.53503641515215
2025-12-01,05:30-05:50,655.4908751757137
2025-12-01,06:00-06:10,13.370927935997202
2025-12-01,06:30-06:40,35.99602154863669
2025-12-01,07:00-07:50,396.1107568896758
2025-12-01,08:00-08:10,30.581621068414734
2025-12-01,09:10-10:40,2486.8186373646686
2025-12-01,16:20-16:30,6.871435288993666
2025-12-01,17:00-17:10,5.217223279302857
2025-12-01,17:50-18:00,39.37635798009376
2025-12-01,18:20-18:40,220.97322190224963
2025-12-01,19:00-19:30,257.7034239250212
2025-12-01,20:00-20:10,135.82104938927876
2025-12-01,20:20-20:40,100.82693333333407
2025-12-02,02:30-03:10,198.25409757545935
2025-12-02,03:30-03:40,13.194414754208424
2025-12-02,04:20-04:40,98.53536961453221
2025-12-02,04:50-06:00,1800.4955921892663
2025-12-02,06:30-06:50,167.0412008908064
2025-12-02,07:20-07:40,177.88251119063466
2025-12-02,07:50-08:20,116.85211139571732
2025-12-02,09:30-10:40,1955.2329146834604
2025-12-02,14:40-15:20,217.26242220131792
2025-12-02,15:30-16:20,226.49244982157916
2025-12-02,16:50-17:30,67.28817445225422
2025-12-02,18:40-19:00,122.35763250525861
2025-12-02,19:40-20:10,964.620355203338
2025-12-02,20:30-20:50,54.99134061209418
2025-12-02,21:00-21:20,55.44126335964802
2025-12-02,21:30-21:40,45.028064685388244
2025-12-02,23:50-24:00,5.0209729758240655
2025-12-03,02:00-02:20,9.674171299328009
2025-12-03,03:40-04:50,858.7054127908972
2025-12-03,05:00-05:40,1134.5796720734093
2025-12-03,09:40-10:10,277.9920351081363
2025-12-03,10:30-10:40,83.88044890476188
2025-12-03,14:40-15:30,237.39956816884148
2025-12-03,16:20-16:40,47.27191829565004
2025-12-03,17:20-18:00,198.04326948041933
2025-12-03,18:20-18:30,50.338108462320974
2025-12-03,19:50-21:00,512.2950768053533
2025-12-03,21:20-21:50,103.21669670674453
2025-12-03,23:30-24:00,146.92083816259617
2025-12-04,02:40-05:30,1707.1762294961136
2025-12-04,07:10-07:20,92.67695640783131
2025-12-04,08:00-08:20,78.13821641255856
2025-12-04,09:20-10:20,940.5856641204938
2025-12-04,20:40-20:50,1.2098347775313414
2025-12-04,23:30-24:00,154.19059394814133
2025-12-05,03:00-03:20,30.96561257514537
2025-12-05,05:10-05:40,609.5877379317676
2025-12-05,08:40-09:30,535.9920217226523
2025-12-06,04:50-05:00,52.879999999999995
2025-12-06,05:20-05:40,469.565429513104
2025-12-06,08:50-09:50,546.5518836013737
2025-12-06,12:00-12:10,82.73403388338727
2025-12-06,20:40-20:50,294.22794098646705
2025-12-06,21:00-21:20,51.53144600322014
2025-12-06,21:30-21:40,7.642987602218113
2025-12-07,03:00-03:20,54.89049707997174
2025-12-07,05:10-05:20,21.405898445416142
2025-12-07,07:50-08:00,26.31327709861762
2025-12-08,无,0.0
2025-12-09,无,0.0
2025-12-10,无,0.0
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,无,0.0
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,无,0.0
2025-12-23,无,0.0
2025-12-24,无,0.0
2025-12-25,无,0.0
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,无,0.0
2025-12-29,无,0.0
2025-12-30,无,0.0
2025-12-31,23:50-24:00,26.501666666666665
