日期,时间段,购电量_kWh
2025-07-04,21:30-21:50,110.3544378735769
2025-07-04,23:20-24:00,249.27657364068625
2025-07-05,03:00-05:50,1588.8188734136834
2025-07-05,17:20-17:40,22.57901306070869
2025-07-05,20:40-20:50,78.04259734776326
2025-07-05,21:40-21:50,0.9804215180761275
2025-07-05,23:40-24:00,73.04189648137833
2025-07-06,05:10-05:40,249.6794319055282
2025-07-06,19:30-19:40,55.349608806242486
2025-07-06,20:10-20:20,59.09349125244762
2025-07-06,20:30-21:00,188.92325838001454
2025-07-06,21:20-21:30,35.61559797437815
2025-07-06,22:50-23:00,138.81421803858655
2025-07-06,23:20-24:00,416.3123576865838
2025-07-07,05:30-05:40,44.57498300552004
2025-07-07,19:00-19:10,14.913534707077929
2025-07-07,20:00-20:10,1.539917211078091
2025-07-07,21:30-21:50,77.31464810989075
2025-07-07,23:10-23:50,125.90391092529796
2025-07-08,无,0.0
2025-07-09,无,0.0
2025-07-10,无,0.0
2025-07-11,无,0.0
2025-07-12,无,0.0
2025-07-13,无,0.0
2025-07-14,无,0.0
2025-07-15,无,0.0
2025-07-16,无,0.0
2025-07-17,无,0.0
2025-07-18,无,0.0
2025-07-19,无,0.0
2025-07-20,无,0.0
2025-07-21,无,0.0
2025-07-22,无,0.0
2025-07-23,无,0.0
2025-07-24,无,0.0
2025-07-25,无,0.0
2025-07-26,无,0.0
2025-07-27,无,0.0
2025-07-28,无,0.0
2025-07-29,无,0.0
2025-07-30,无,0.0
2025-07-31,无,0.0
2025-08-01,无,0.0
2025-08-02,无,0.0
2025-08-03,19:40-20:00,19.704068559735788
2025-08-03,23:30-24:00,135.0134184577728
2025-08-04,无,0.0
2025-08-05,无,0.0
2025-08-06,23:50-24:00,14.680948373400724
2025-08-07,无,0.0
2025-08-08,无,0.0
2025-08-09,无,0.0
2025-08-10,无,0.0
2025-08-11,19:10-19:20,14.807445158938776
2025-08-11,19:30-19:40,3.467492595967883
2025-08-11,20:30-20:50,77.25321020835497
2025-08-12,19:20-19:30,31.9064290588243
2025-08-12,20:30-21:00,93.32027850147927
2025-08-13,19:20-19:30,36.80546285393939
2025-08-14,19:00-19:10,22.655630005462967
2025-08-14,20:30-20:40,19.693165949060358
2025-08-15,无,0.0
2025-08-16,无,0.0
2025-08-17,19:10-19:20,12.648531729278488
2025-08-17,19:30-19:40,13.38211401181377
2025-08-18,20:20-20:30,10.8144718659496
2025-08-19,20:00-20:10,11.744227947437025
2025-08-20,19:40-20:10,41.17425437323925
2025-08-21,无,0.0
2025-08-22,无,0.0
2025-08-23,无,0.0
2025-08-24,无,0.0
2025-08-25,无,0.0
2025-08-26,无,0.0
2025-08-27,无,0.0
2025-08-28,无,0.0
2025-08-29,无,0.0
2025-08-30,02:20-02:50,52.79343046613894
2025-08-31,无,0.0
2025-09-01,无,0.0
2025-09-02,无,0.0
2025-09-03,无,0.0
2025-09-04,无,0.0
2025-09-05,无,0.0
2025-09-06,无,0.0
2025-09-07,无,0.0
2025-09-08,无,0.0
2025-09-09,无,0.0
2025-09-10,无,0.0
2025-09-11,无,0.0
2025-09-12,无,0.0
2025-09-13,无,0.0
2025-09-14,无,0.0
2025-09-15,19:40-19:50,1.1717666666664854
2025-09-15,20:00-20:50,252.44125510560116
2025-09-16,无,0.0
2025-09-17,无,0.0
2025-09-18,无,0.0
2025-09-19,无,0.0
2025-09-20,无,0.0
2025-09-21,无,0.0
2025-09-22,无,0.0
2025-09-23,无,0.0
2025-09-24,无,0.0
2025-09-25,18:40-18:50,16.514699999999834
2025-09-26,无,0.0
2025-09-27,无,0.0
2025-09-28,无,0.0
2025-09-29,06:00-06:10,20.394633333334014
2025-09-30,无,0.0
2025-10-01,无,0.0
2025-10-02,无,0.0
2025-10-03,无,0.0
2025-10-04,无,0.0
2025-10-05,无,0.0
2025-10-06,无,0.0
2025-10-07,无,0.0
2025-10-08,无,0.0
2025-10-09,无,0.0
2025-10-10,无,0.0
2025-10-11,无,0.0
2025-10-12,06:00-06:10,2.5400635266115614
2025-10-13,无,0.0
2025-10-14,无,0.0
2025-10-15,无,0.0
2025-10-16,无,0.0
2025-10-17,21:00-21:50,117.97991737939333
2025-10-17,23:30-24:00,84.29812157199507
2025-10-18,无,0.0
2025-10-19,无,0.0
2025-10-20,无,0.0
2025-10-21,无,0.0
2025-10-22,无,0.0
2025-10-23,无,0.0
2025-10-24,无,0.0
2025-10-25,无,0.0
2025-10-26,无,0.0
2025-10-27,无,0.0
2025-10-28,无,0.0
2025-10-29,无,0.0
2025-10-30,无,0.0
2025-10-31,无,0.0
2025-11-01,无,0.0
2025-11-02,无,0.0
2025-11-03,无,0.0
2025-11-04,无,0.0
2025-11-05,06:30-06:40,3.227683333333175
2025-11-06,无,0.0
2025-11-07,无,0.0
2025-11-08,无,0.0
2025-11-09,无,0.0
2025-11-10,无,0.0
2025-11-11,无,0.0
2025-11-12,23:50-24:00,13.664733476551419
2025-11-13,无,0.0
2025-11-14,无,0.0
2025-11-15,无,0.0
2025-11-16,无,0.0
2025-11-17,无,0.0
2025-11-18,无,0.0
2025-11-19,无,0.0
2025-11-20,无,0.0
2025-11-21,无,0.0
2025-11-22,无,0.0
2025-11-23,无,0.0
2025-11-24,23:50-24:00,19.09246924923741
2025-11-25,无,0.0
2025-11-26,无,0.0
2025-11-27,无,0.0
2025-11-28,无,0.0
2025-11-29,无,0.0
2025-11-30,无,0.0
2025-12-01,04:20-05:10,471.86269799213585
2025-12-01,05:30-05:50,307.7246009106824
2025-12-01,06:00-06:10,14.258059697968974
2025-12-01,09:10-10:40,1978.455183255646
2025-12-02,02:50-03:00,65.65084574102013
2025-12-02,03:30-03:40,13.377057267172404
2025-12-02,04:20-05:50,1950.6836501909877
2025-12-02,08:00-08:20,29.228283138559277
2025-12-02,10:10-10:30,330.65915138735556
2025-12-03,03:40-05:30,1546.1108401501476
2025-12-04,02:50-05:20,1661.774708757608
2025-12-04,08:10-08:20,41.39106333951804
2025-12-04,10:30-10:50,79.5287820265427
2025-12-05,02:50-03:20,64.36803157502527
2025-12-05,05:00-05:40,584.9973595281482
2025-12-06,04:30-04:40,1.8696069017064474
2025-12-06,04:50-05:00,52.879999999999995
2025-12-06,05:20-05:40,489.23006244285557
2025-12-07,03:00-03:20,22.38781011244714
2025-12-07,07:50-08:00,28.33531985025695
2025-12-08,无,0.0
2025-12-09,无,0.0
2025-12-10,无,0.0
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,无,0.0
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,无,0.0
2025-12-23,无,0.0
2025-12-24,无,0.0
2025-12-25,无,0.0
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,无,0.0
2025-12-29,无,0.0
2025-12-30,无,0.0
2025-12-31,23:50-24:00,29.360878443181946
