日期,发布时间,交易时间段,购电量_kWh
2025-02-01,00:00,08:20-08:30,0.0
2025-02-01,00:00,08:30-08:40,0.0
2025-02-01,00:00,08:40-08:50,0.0
2025-02-01,00:00,08:50-09:00,0.0
2025-02-01,00:00,09:00-09:10,0.0
2025-02-01,00:00,09:10-09:20,0.0
2025-02-01,00:00,09:20-09:30,0.0
2025-02-01,00:00,09:30-09:40,0.0
2025-02-01,00:00,09:40-09:50,0.0
2025-02-01,00:00,09:50-10:00,0.0
2025-02-01,00:00,10:00-10:10,0.0
2025-02-01,00:00,10:10-10:20,0.0
2025-02-01,00:00,10:20-10:30,0.0
2025-02-01,00:00,10:30-10:40,0.0
2025-02-01,00:00,10:40-10:50,0.0
2025-02-01,00:00,10:50-11:00,472.4304021747793
2025-02-01,00:00,11:00-11:10,473.333096561301
2025-02-01,00:00,11:10-11:20,0.0
2025-02-01,00:00,11:20-11:30,0.0
2025-02-01,00:00,11:30-11:40,0.0
2025-02-01,00:00,11:40-11:50,0.0
2025-02-01,00:00,11:50-12:00,422.15495932157694
2025-02-01,00:00,12:00-12:10,490.55383481062916
2025-02-01,00:00,12:10-12:20,469.44293331406595
2025-02-01,00:00,12:20-12:30,485.5945992225753
2025-02-01,00:00,12:30-12:40,497.1007478081778
2025-02-01,00:00,12:40-12:50,0.0
2025-02-01,00:00,12:50-13:00,0.0
2025-02-01,00:00,13:00-13:10,0.0
2025-02-01,00:00,13:10-13:20,0.0
2025-02-01,00:00,13:20-13:30,0.0
2025-02-01,00:00,13:30-13:40,0.0
2025-02-01,00:00,13:40-13:50,0.0
2025-02-01,00:00,13:50-14:00,0.0
2025-02-01,00:00,14:00-14:10,0.0
2025-02-01,00:00,14:10-14:20,0.0
2025-02-01,00:00,14:20-14:30,0.0
2025-02-01,00:00,14:30-14:40,0.0
2025-02-01,00:00,14:40-14:50,0.0
2025-02-01,00:00,14:50-15:00,42.62372640735371
2025-02-01,00:00,15:00-15:10,68.14572982744507
2025-02-01,00:00,15:10-15:20,114.46087382787435
2025-02-01,00:00,15:20-15:30,142.7780890900838
2025-02-01,00:00,15:30-15:40,180.72895997842926
2025-02-01,00:00,15:40-15:50,208.92489542242654
2025-02-01,00:00,15:50-16:00,259.01591487244076
2025-02-01,00:00,16:00-16:10,286.1109205647463
2025-02-01,00:00,16:10-16:20,326.229492489484
2025-02-01,00:00,16:20-16:30,434.5830818365808
2025-02-01,00:00,16:30-16:40,473.7437402298787
2025-02-01,00:00,16:40-16:50,448.23291620029664
2025-02-01,00:00,16:50-17:00,424.5935128951463
2025-02-01,00:00,17:00-17:10,475.6057381958181
2025-02-01,00:00,17:10-17:20,498.4317874321568
2025-02-01,00:00,17:20-17:30,466.13879194139656
2025-02-01,00:00,17:30-17:40,488.24985139525427
2025-02-01,00:00,17:40-17:50,488.07309274682984
2025-02-01,00:00,17:50-18:00,0.0
2025-02-01,00:00,18:00-18:10,0.0
2025-02-01,00:00,18:10-18:20,0.0
2025-02-01,00:00,18:20-18:30,0.0
2025-02-01,00:00,18:30-18:40,0.0
2025-02-01,00:00,18:40-18:50,0.0
2025-02-01,00:00,18:50-19:00,0.0
2025-02-01,00:00,19:00-19:10,0.0
2025-02-01,00:00,19:10-19:20,0.0
2025-02-01,00:00,19:20-19:30,0.0
2025-02-01,00:00,19:30-19:40,0.0
2025-02-01,00:00,19:40-19:50,0.0
2025-02-01,00:00,19:50-20:00,0.0
2025-02-01,00:00,20:00-20:10,0.0
2025-02-01,00:00,20:10-20:20,0.0
2025-02-01,00:00,20:20-20:30,0.0
2025-02-01,00:00,20:30-20:40,0.0
2025-02-01,00:00,20:40-20:50,0.0
2025-02-01,00:00,20:50-21:00,524.3816496981582
2025-02-01,00:00,21:00-21:10,478.0135536914696
2025-02-01,00:00,21:10-21:20,461.62740830250044
2025-02-01,00:00,21:20-21:30,508.70386208702814
2025-02-01,00:00,21:30-21:40,463.1135333333332
2025-02-01,00:00,21:40-21:50,456.83970400310045
2025-02-01,00:00,21:50-22:00,1239.3963711275294
2025-02-01,00:00,22:00-22:10,1198.5266197538547
2025-02-01,00:00,22:10-22:20,1224.2676000000004
2025-02-01,00:00,22:20-22:30,1229.8336278763527
2025-02-01,00:00,22:30-22:40,1242.5323922507403
2025-02-01,00:00,22:40-22:50,1211.3485088635964
2025-02-01,00:00,22:50-23:00,1171.423371250836
2025-02-01,00:00,23:00-23:10,1194.0597228510658
2025-02-01,00:00,23:10-23:20,1182.8801840925682
2025-02-01,00:00,23:20-23:30,1221.539529866098
2025-02-01,00:00,23:30-23:40,1211.1988500000004
2025-02-01,00:00,23:40-23:50,1281.3689947083265
2025-02-01,00:00,23:50-24:00,577.1965420181069
2025-02-02,00:00,00:00-00:10,389.5021757396141
2025-02-02,00:00,00:10-00:20,662.9031666666639
2025-02-02,00:00,00:20-00:30,1407.5835350024342
2025-02-02,00:00,00:30-00:40,568.6115000000001
2025-02-02,00:00,00:40-00:50,563.1786545077435
2025-02-02,00:00,00:50-01:00,629.7950000000001
2025-02-02,00:00,01:00-01:10,630.655673057906
2025-02-02,00:00,01:10-01:20,595.5713169305682
2025-02-02,00:00,01:20-01:30,604.2093625138887
2025-02-02,00:00,01:30-01:40,592.8307000000015
2025-02-02,00:00,01:40-01:50,608.9460499999999
2025-02-02,00:00,01:50-02:00,702.1092883031614
2025-02-02,00:00,02:00-02:10,705.9584999999998
2025-02-02,00:00,02:10-02:20,685.9445056017704
2025-02-02,00:00,02:20-02:30,682.7450576023238
2025-02-02,00:00,02:30-02:40,101.81494982729922
2025-02-02,00:00,02:40-02:50,596.0567981396586
2025-02-02,00:00,02:50-03:00,1408.439257522851
2025-02-02,00:00,03:00-03:10,632.5864887331471
2025-02-02,00:00,03:10-03:20,669.8283973349941
2025-02-02,00:00,03:20-03:30,724.28762061571
2025-02-02,00:00,03:30-03:40,742.5601258234102
2025-02-02,00:00,03:40-03:50,612.475894433066
2025-02-02,00:00,03:50-04:00,739.1376811287711
2025-02-02,00:00,04:00-04:10,741.8644414367874
2025-02-02,00:00,04:10-04:20,696.8037271637548
2025-02-02,00:00,04:20-04:30,662.8606175379109
2025-02-02,00:00,04:30-04:40,717.6279208133308
2025-02-02,00:00,04:40-04:50,724.7519816958064
2025-02-02,00:00,04:50-05:00,672.5538068368124
2025-02-02,00:00,05:00-05:10,697.9477215986763
2025-02-02,00:00,05:10-05:20,691.8944964001473
2025-02-02,00:00,05:20-05:30,703.4274051911824
2025-02-02,00:00,05:30-05:40,978.9219273277902
2025-02-02,00:00,05:40-05:50,823.7815176965694
2025-02-02,00:00,05:50-06:00,868.8766666666668
2025-02-02,00:00,06:00-06:10,902.90585094352
2025-02-02,00:00,06:10-06:20,923.3693285714282
2025-02-02,00:00,06:20-06:30,383.4342200877913
2025-02-02,00:00,06:30-06:40,888.1306023809527
2025-02-02,00:00,06:40-06:50,881.5083886923004
2025-02-02,00:00,06:50-07:00,903.472122932695
2025-02-02,00:00,07:00-07:10,846.6040833333335
2025-02-02,00:00,07:10-07:20,799.9149620077095
2025-02-02,00:00,07:20-07:30,761.6085567484149
2025-02-02,00:00,07:30-07:40,1424.5436357142848
2025-02-02,00:00,07:40-07:50,718.2336095238096
2025-02-02,00:00,07:50-08:00,92.62913180234447
2025-02-02,00:00,08:00-08:10,102.07330238095166
2025-02-02,00:00,08:10-08:20,42.26905952380849
2025-02-02,00:00,08:20-08:30,0.0
2025-02-02,00:00,08:30-08:40,0.0
2025-02-02,00:00,08:40-08:50,0.0
2025-02-02,00:00,08:50-09:00,0.0
2025-02-02,00:00,09:00-09:10,0.0
2025-02-02,00:00,09:10-09:20,0.0
2025-02-02,00:00,09:20-09:30,387.588869047619
2025-02-02,00:00,09:30-09:40,91.260478089301
2025-02-02,00:00,09:40-09:50,0.0
2025-02-02,00:00,09:50-10:00,0.0
2025-02-02,00:00,10:00-10:10,0.0
2025-02-02,00:00,10:10-10:20,0.0
2025-02-02,00:00,10:20-10:30,0.0
2025-02-02,00:00,10:30-10:40,0.0
2025-02-02,00:00,10:40-10:50,0.0
2025-02-02,00:00,10:50-11:00,891.2785686225259
2025-02-02,00:00,11:00-11:10,896.1822886060027
2025-02-02,00:00,11:10-11:20,915.5803715901637
2025-02-02,00:00,11:20-11:30,866.0837065148345
2025-02-02,00:00,11:30-11:40,874.2947538675951
2025-02-02,00:00,11:40-11:50,872.9269095238095
2025-02-02,00:00,11:50-12:00,836.2654735673451
2025-02-02,00:00,12:00-12:10,920.4390625513005
2025-02-02,00:00,12:10-12:20,889.0537564978315
2025-02-02,00:00,12:20-12:30,834.5976079325573
2025-02-02,00:00,12:30-12:40,848.1290929864991
2025-02-02,00:00,12:40-12:50,879.6243062403057
2025-02-02,00:00,12:50-13:00,118.74823047498033
2025-02-02,00:00,13:00-13:10,92.62979958779954
2025-02-02,00:00,13:10-13:20,108.95253485149716
2025-02-02,00:00,13:20-13:30,83.64416657998812
2025-02-02,00:00,13:30-13:40,88.5915754284428
2025-02-02,00:00,13:40-13:50,0.0
2025-02-02,00:00,13:50-14:00,0.0
2025-02-02,00:00,14:00-14:10,0.0
2025-02-02,00:00,14:10-14:20,0.0
2025-02-02,00:00,14:20-14:30,0.0
2025-02-02,00:00,14:30-14:40,0.0
2025-02-02,00:00,14:40-14:50,0.0
2025-02-02,00:00,14:50-15:00,1240.4561989122594
2025-02-02,00:00,15:00-15:10,1291.7615893176837
2025-02-02,00:00,15:10-15:20,1303.982535372322
2025-02-02,00:00,15:20-15:30,1383.89005952381
2025-02-02,00:00,15:30-15:40,1082.347374589883
2025-02-02,00:00,15:40-15:50,696.437538095238
2025-02-02,00:00,15:50-16:00,735.746781344749
2025-02-02,00:00,16:00-16:10,720.3936568701777
2025-02-02,00:00,16:10-16:20,792.2983932972724
2025-02-02,00:00,16:20-16:30,864.8254433787899
2025-02-02,00:00,16:30-16:40,899.3629058823918
2025-02-02,00:00,16:40-16:50,945.3659903102814
2025-02-02,00:00,16:50-17:00,1001.6376022135584
2025-02-02,00:00,17:00-17:10,1056.1567558330105
2025-02-02,00:00,17:10-17:20,1047.2141797777206
2025-02-02,00:00,17:20-17:30,1048.6479715606567
2025-02-02,00:00,17:30-17:40,1084.6917309523812
2025-02-02,00:00,17:40-17:50,946.5616604867492
2025-02-02,00:00,17:50-18:00,780.2829001454547
2025-02-02,00:00,18:00-18:10,711.0630738095234
2025-02-02,00:00,18:10-18:20,706.4641333333332
2025-02-02,00:00,18:20-18:30,687.3216666666666
2025-02-02,00:00,18:30-18:40,749.2378583197152
2025-02-02,00:00,18:40-18:50,757.8495333333333
2025-02-02,00:00,18:50-19:00,0.0
2025-02-02,00:00,19:00-19:10,0.0
2025-02-02,00:00,19:10-19:20,0.0
2025-02-02,00:00,19:20-19:30,0.0
2025-02-02,00:00,19:30-19:40,0.0
2025-02-02,00:00,19:40-19:50,0.0
2025-02-02,00:00,19:50-20:00,0.0
2025-02-02,00:00,20:00-20:10,0.0
2025-02-02,00:00,20:10-20:20,0.0
2025-02-02,00:00,20:20-20:30,0.0
2025-02-02,00:00,20:30-20:40,0.0
2025-02-02,00:00,20:40-20:50,403.0617690060787
2025-02-02,00:00,20:50-21:00,682.5749595848057
2025-02-02,00:00,21:00-21:10,704.9755656809328
2025-02-02,00:00,21:10-21:20,741.112647759308
2025-02-02,00:00,21:20-21:30,725.1016472708878
2025-02-02,00:00,21:30-21:40,714.1836525397301
2025-02-02,00:00,21:40-21:50,683.4022358338182
2025-02-02,00:00,21:50-22:00,1381.3218183014362
2025-02-02,00:00,22:00-22:10,1348.4618111241568
2025-02-02,00:00,22:10-22:20,1345.167534853592
2025-02-02,00:00,22:20-22:30,1356.6364429551156
2025-02-02,00:00,22:30-22:40,1385.3397429364866
2025-02-02,00:00,22:40-22:50,1366.7509804432052
2025-02-02,00:00,22:50-23:00,1356.4041883771645
2025-02-02,00:00,23:00-23:10,1372.2529583132475
2025-02-02,00:00,23:10-23:20,632.0317419506913
2025-02-02,00:00,23:20-23:30,1408.5965808083251
2025-02-02,00:00,23:30-23:40,618.1897910068716
2025-02-02,00:00,23:40-23:50,581.5669538714428
2025-02-02,00:00,23:50-24:00,575.580130091071
2025-02-03,00:00,00:00-00:10,630.2077576206385
2025-02-03,00:00,00:10-00:20,1388.2345899492668
2025-02-03,00:00,00:20-00:30,1403.7540360449075
2025-02-03,00:00,00:30-00:40,578.6097
2025-02-03,00:00,00:40-00:50,606.423605762691
2025-02-03,00:00,00:50-01:00,651.769748971752
2025-02-03,00:00,01:00-01:10,639.9328666666667
2025-02-03,00:00,01:10-01:20,612.3948735040641
2025-02-03,00:00,01:20-01:30,617.7733333333335
2025-02-03,00:00,01:30-01:40,651.6827559169616
2025-02-03,00:00,01:40-01:50,675.1980722098614
2025-02-03,00:00,01:50-02:00,1366.3956332684995
2025-02-03,00:00,02:00-02:10,659.7913500000105
2025-02-03,00:00,02:10-02:20,656.7356094435437
2025-02-03,00:00,02:20-02:30,668.7977138412388
2025-02-03,00:00,02:30-02:40,717.7666833140564
2025-02-03,00:00,02:40-02:50,730.6151883589972
2025-02-03,00:00,02:50-03:00,716.2375534586135
2025-02-03,00:00,03:00-03:10,662.8240756781403
2025-02-03,00:00,03:10-03:20,618.1760797999765
2025-02-03,00:00,03:20-03:30,630.8040016738474
2025-02-03,00:00,03:30-03:40,678.1792309338117
2025-02-03,00:00,03:40-03:50,762.5940772307839
2025-02-03,00:00,03:50-04:00,758.395307061188
2025-02-03,00:00,04:00-04:10,718.2817765008787
2025-02-03,00:00,04:10-04:20,688.3963926427225
2025-02-03,00:00,04:20-04:30,701.2159680019713
2025-02-03,00:00,04:30-04:40,710.1557550482803
2025-02-03,00:00,04:40-04:50,725.4270690476205
2025-02-03,00:00,04:50-05:00,718.3708992097419
2025-02-03,00:00,05:00-05:10,688.5495309523793
2025-02-03,00:00,05:10-05:20,706.3203034593383
2025-02-03,00:00,05:20-05:30,728.206366394042
2025-02-03,00:00,05:30-05:40,763.7731636085001
2025-02-03,00:00,05:40-05:50,781.3146345926123
2025-02-03,00:00,05:50-06:00,906.3310159460134
2025-02-03,00:00,06:00-06:10,216.29925491122657
2025-02-03,00:00,06:10-06:20,951.4254571428572
2025-02-03,00:00,06:20-06:30,979.2909292777067
2025-02-03,00:00,06:30-06:40,901.0378356839856
2025-02-03,00:00,06:40-06:50,876.0873325025394
2025-02-03,00:00,06:50-07:00,907.9860008997493
2025-02-03,00:00,07:00-07:10,843.9519616994328
2025-02-03,00:00,07:10-07:20,781.2557095238093
2025-02-03,00:00,07:20-07:30,727.6847984431795
2025-02-03,00:00,07:30-07:40,1399.1979071428561
2025-02-03,00:00,07:40-07:50,699.535357142857
2025-02-03,00:00,07:50-08:00,81.72297474381323
2025-02-03,00:00,08:00-08:10,74.60574523809503
2025-02-03,00:00,08:10-08:20,3.125902380951807
2025-02-03,00:00,08:20-08:30,0.0
2025-02-03,00:00,08:30-08:40,0.0
2025-02-03,00:00,08:40-08:50,0.0
2025-02-03,00:00,08:50-09:00,0.0
2025-02-03,00:00,09:00-09:10,0.0
2025-02-03,00:00,09:10-09:20,0.0
2025-02-03,00:00,09:20-09:30,395.46517857142857
2025-02-03,00:00,09:30-09:40,0.0
2025-02-03,00:00,09:40-09:50,0.0
2025-02-03,00:00,09:50-10:00,0.0
2025-02-03,00:00,10:00-10:10,0.0
2025-02-03,00:00,10:10-10:20,0.0
2025-02-03,00:00,10:20-10:30,0.0
2025-02-03,00:00,10:30-10:40,0.0
2025-02-03,00:00,10:40-10:50,140.47664047619102
2025-02-03,00:00,10:50-11:00,848.0387500000004
2025-02-03,00:00,11:00-11:10,878.3698446163779
2025-02-03,00:00,11:10-11:20,877.7664160321036
2025-02-03,00:00,11:20-11:30,825.6657132570027
2025-02-03,00:00,11:30-11:40,791.6847194335677
2025-02-03,00:00,11:40-11:50,769.3269919827599
2025-02-03,00:00,11:50-12:00,814.1117857142862
2025-02-03,00:00,12:00-12:10,844.283023871405
2025-02-03,00:00,12:10-12:20,809.2159973830284
2025-02-03,00:00,12:20-12:30,816.4528600569894
2025-02-03,00:00,12:30-12:40,810.0110814132888
2025-02-03,00:00,12:40-12:50,840.1186045641297
2025-02-03,00:00,12:50-13:00,149.00027651236283
2025-02-03,00:00,13:00-13:10,97.52706259260786
2025-02-03,00:00,13:10-13:20,56.65513350127297
2025-02-03,00:00,13:20-13:30,102.8487504598952
2025-02-03,00:00,13:30-13:40,169.77238773213432
2025-02-03,00:00,13:40-13:50,0.0
2025-02-03,00:00,13:50-14:00,0.0
2025-02-03,00:00,14:00-14:10,0.0
2025-02-03,00:00,14:10-14:20,0.0
2025-02-03,00:00,14:20-14:30,0.0
2025-02-03,00:00,14:30-14:40,0.0
2025-02-03,00:00,14:40-14:50,0.0
2025-02-03,00:00,14:50-15:00,1231.765071349295
2025-02-03,00:00,15:00-15:10,1226.3336527923202
2025-02-03,00:00,15:10-15:20,1244.8988975212908
2025-02-03,00:00,15:20-15:30,1029.2914603606002
2025-02-03,00:00,15:30-15:40,675.3196659736469
2025-02-03,00:00,15:40-15:50,704.9168813258997
2025-02-03,00:00,15:50-16:00,772.9235119047618
2025-02-03,00:00,16:00-16:10,755.6375415882897
2025-02-03,00:00,16:10-16:20,777.4027785714287
2025-02-03,00:00,16:20-16:30,800.8008602918196
2025-02-03,00:00,16:30-16:40,859.8437768559991
2025-02-03,00:00,16:40-16:50,955.7361451161441
2025-02-03,00:00,16:50-17:00,971.2022606738517
2025-02-03,00:00,17:00-17:10,1046.4745452380967
2025-02-03,00:00,17:10-17:20,1034.1411166666664
2025-02-03,00:00,17:20-17:30,1053.1786399572866
2025-02-03,00:00,17:30-17:40,1095.9048087555336
2025-02-03,00:00,17:40-17:50,952.6347166666671
2025-02-03,00:00,17:50-18:00,736.6960930054471
2025-02-03,00:00,18:00-18:10,658.991774368027
2025-02-03,00:00,18:10-18:20,712.1521928571427
2025-02-03,00:00,18:20-18:30,697.9716666666664
2025-02-03,00:00,18:30-18:40,715.8701401736432
2025-02-03,00:00,18:40-18:50,701.7456833333333
2025-02-03,00:00,18:50-19:00,0.0
2025-02-03,00:00,19:00-19:10,0.0
2025-02-03,00:00,19:10-19:20,0.0
2025-02-03,00:00,19:20-19:30,0.0
2025-02-03,00:00,19:30-19:40,0.0
2025-02-03,00:00,19:40-19:50,0.0
2025-02-03,00:00,19:50-20:00,0.0
2025-02-03,00:00,20:00-20:10,0.0
2025-02-03,00:00,20:10-20:20,0.0
2025-02-03,00:00,20:20-20:30,0.0
2025-02-03,00:00,20:30-20:40,0.0
2025-02-03,00:00,20:40-20:50,366.2830077653984
2025-02-03,00:00,20:50-21:00,707.3699999999999
2025-02-03,00:00,21:00-21:10,728.5971777984415
2025-02-03,00:00,21:10-21:20,718.4609380272298
2025-02-03,00:00,21:20-21:30,814.3932735035349
2025-02-03,00:00,21:30-21:40,752.1298275521948
2025-02-03,00:00,21:40-21:50,665.6109596395025
2025-02-03,00:00,21:50-22:00,1374.1632970429732
2025-02-03,00:00,22:00-22:10,1364.5498567277525
2025-02-03,00:00,22:10-22:20,665.6256824864789
2025-02-03,00:00,22:20-22:30,1347.0052493823353
2025-02-03,00:00,22:30-22:40,1383.4460499308136
2025-02-03,00:00,22:40-22:50,1355.6762579509489
2025-02-03,00:00,22:50-23:00,1325.7792592965377
2025-02-03,00:00,23:00-23:10,604.7795166666666
2025-02-03,00:00,23:10-23:20,597.1826215514917
2025-02-03,00:00,23:20-23:30,653.7884376000098
2025-02-03,00:00,23:30-23:40,651.0686061590119
2025-02-03,00:00,23:40-23:50,1420.5180035936535
2025-02-03,00:00,23:50-24:00,589.7783333333333
2025-02-04,00:00,00:00-00:10,659.1329219962782
2025-02-04,00:00,00:10-00:20,667.3026514063621
2025-02-04,00:00,00:20-00:30,1397.202051577296
2025-02-04,00:00,00:30-00:40,633.5576666666665
2025-02-04,00:00,00:40-00:50,665.2288315579261
2025-02-04,00:00,00:50-01:00,720.6586739086177
2025-02-04,00:00,01:00-01:10,689.280967292785
2025-02-04,00:00,01:10-01:20,700.577595844483
2025-02-04,00:00,01:20-01:30,1450.018574462774
2025-02-04,00:00,01:30-01:40,685.870385847302
2025-02-04,00:00,01:40-01:50,663.978080861814
2025-02-04,00:00,01:50-02:00,720.1736120242124
2025-02-04,00:00,02:00-02:10,674.3860166666667
2025-02-04,00:00,02:10-02:20,1420.2818693284048
2025-02-04,00:00,02:20-02:30,1453.7656962126873
2025-02-04,00:00,02:30-02:40,884.8677113546026
2025-02-04,00:00,02:40-02:50,674.4227166666668
2025-02-04,00:00,02:50-03:00,697.0200000000002
2025-02-04,00:00,03:00-03:10,672.9342096754157
2025-02-04,00:00,03:10-03:20,685.0192909288811
2025-02-04,00:00,03:20-03:30,728.3173206839571
2025-02-04,00:00,03:30-03:40,750.0229202172679
2025-02-04,00:00,03:40-03:50,727.0272182449137
2025-02-04,00:00,03:50-04:00,695.0686928002953
2025-02-04,00:00,04:00-04:10,705.9814672293385
2025-02-04,00:00,04:10-04:20,713.3586223279743
2025-02-04,00:00,04:20-04:30,714.6806585537742
2025-02-04,00:00,04:30-04:40,712.965267245063
2025-02-04,00:00,04:40-04:50,708.645414285714
2025-02-04,00:00,04:50-05:00,700.8149999999998
2025-02-04,00:00,05:00-05:10,704.7511441827445
2025-02-04,00:00,05:10-05:20,799.1741257668438
2025-02-04,00:00,05:20-05:30,795.22763900656
2025-02-04,00:00,05:30-05:40,732.3624135327557
2025-02-04,00:00,05:40-05:50,715.1021383322617
2025-02-04,00:00,05:50-06:00,885.0606370941822
2025-02-04,00:00,06:00-06:10,108.03121904761632
2025-02-04,00:00,06:10-06:20,918.7673119047614
2025-02-04,00:00,06:20-06:30,908.5676624746137
2025-02-04,00:00,06:30-06:40,899.0617404761904
2025-02-04,00:00,06:40-06:50,883.8092046542107
2025-02-04,00:00,06:50-07:00,862.3760687029178
2025-02-04,00:00,07:00-07:10,840.8546785714282
2025-02-04,00:00,07:10-07:20,885.0070153948889
2025-02-04,00:00,07:20-07:30,733.3902952429683
2025-02-04,00:00,07:30-07:40,1395.2706523809522
2025-02-04,00:00,07:40-07:50,720.808254011988
2025-02-04,00:00,07:50-08:00,109.70040985546689
2025-02-04,00:00,08:00-08:10,85.39599999999975
2025-02-04,00:00,08:10-08:20,0.0
2025-02-04,00:00,08:20-08:30,0.0
2025-02-04,00:00,08:30-08:40,0.0
2025-02-04,00:00,08:40-08:50,0.0
2025-02-04,00:00,08:50-09:00,0.0
2025-02-04,00:00,09:00-09:10,0.0
2025-02-04,00:00,09:10-09:20,0.0
2025-02-04,00:00,09:20-09:30,0.0
2025-02-04,00:00,09:30-09:40,284.51232033820605
2025-02-04,00:00,09:40-09:50,0.0
2025-02-04,00:00,09:50-10:00,0.0
2025-02-04,00:00,10:00-10:10,0.0
2025-02-04,00:00,10:10-10:20,0.0
2025-02-04,00:00,10:20-10:30,0.0
2025-02-04,00:00,10:30-10:40,0.0
2025-02-04,00:00,10:40-10:50,182.80684761904766
2025-02-04,00:00,10:50-11:00,911.7000595238097
2025-02-04,00:00,11:00-11:10,905.1396714285719
2025-02-04,00:00,11:10-11:20,868.4878501968612
2025-02-04,00:00,11:20-11:30,797.8487510159632
2025-02-04,00:00,11:30-11:40,846.9230481855791
2025-02-04,00:00,11:40-11:50,830.9336707375732
2025-02-04,00:00,11:50-12:00,702.4754554006466
2025-02-04,00:00,12:00-12:10,783.5209714285708
2025-02-04,00:00,12:10-12:20,800.7355054335757
2025-02-04,00:00,12:20-12:30,783.0680536775724
2025-02-04,00:00,12:30-12:40,752.2325187893208
2025-02-04,00:00,12:40-12:50,773.9390807329102
2025-02-04,00:00,12:50-13:00,61.52774020555721
2025-02-04,00:00,13:00-13:10,36.063182243105295
2025-02-04,00:00,13:10-13:20,25.990457141359688
2025-02-04,00:00,13:20-13:30,61.469602586044445
2025-02-04,00:00,13:30-13:40,88.08008571428581
2025-02-04,00:00,13:40-13:50,0.0
2025-02-04,00:00,13:50-14:00,0.0
2025-02-04,00:00,14:00-14:10,0.0
2025-02-04,00:00,14:10-14:20,0.0
2025-02-04,00:00,14:20-14:30,0.0
2025-02-04,00:00,14:30-14:40,0.0
2025-02-04,00:00,14:40-14:50,0.0
2025-02-04,00:00,14:50-15:00,885.4307434554528
2025-02-04,00:00,15:00-15:10,1241.068429248479
2025-02-04,00:00,15:10-15:20,1247.5446209741567
2025-02-04,00:00,15:20-15:30,1324.8238162295909
2025-02-04,00:00,15:30-15:40,646.6391146469742
2025-02-04,00:00,15:40-15:50,712.3334327500272
2025-02-04,00:00,15:50-16:00,718.2581697541601
2025-02-04,00:00,16:00-16:10,712.161304790233
2025-02-04,00:00,16:10-16:20,772.2887913488768
2025-02-04,00:00,16:20-16:30,847.5855998488197
2025-02-04,00:00,16:30-16:40,906.0719866675893
2025-02-04,00:00,16:40-16:50,965.1674505251704
2025-02-04,00:00,16:50-17:00,969.587689502806
2025-02-04,00:00,17:00-17:10,1063.436775768474
2025-02-04,00:00,17:10-17:20,1068.0897131254953
2025-02-04,00:00,17:20-17:30,1058.985
2025-02-04,00:00,17:30-17:40,1100.9585198591437
